name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Anaerostipes	207244	G	1740	590	2330	0.04789
Mediterraneibacter	2316020	G	313	54	367	0.00754
Agathobacter	1766253	G	257	42	299	0.00615
Dorea	189330	G	233	56	289	0.00594
Blautia	572511	G	124	3675	3799	0.07808
Coprococcus	33042	G	107	19	126	0.00259
Roseburia	841	G	85	17	102	0.00210
Anaerobutyricum	2569097	G	83	15	98	0.00201
Simiaoa	2944193	G	65	7	72	0.00148
Enterocloster	2719313	G	60	2	62	0.00127
Butyrivibrio	830	G	48	2	50	0.00103
Lachnospira	28050	G	31	2	33	0.00068
Wansuia	2944198	G	24	1	25	0.00051
Pseudobutyrivibrio	46205	G	16	1	17	0.00035
Kineothrix	2163168	G	15	1	16	0.00033
Lachnoclostridium	1506553	G	8	0	8	0.00016
Lacrimispora	2719231	G	8	0	8	0.00016
Herbinix	1663717	G	7	1	8	0.00016
Claveliimonas	3076670	G	7	1	8	0.00016
Marvinbryantia	248744	G	6	0	6	0.00012
Lachnoanaerobaculum	1164882	G	2	0	2	0.00004
Chordicoccus	3031933	G	1	0	1	0.00002
Sellimonas	1769710	G	1	0	1	0.00002
Stomatobaculum	1213720	G	1	0	1	0.00002
Qiania	2944195	G	1	0	1	0.00002
Faecalibacterium	216851	G	722	405	1127	0.02316
Vescimonas	2892396	G	37	31	68	0.00140
Ruthenibacterium	1905344	G	32	15	47	0.00097
Subdoligranulum	292632	G	28	3	31	0.00064
Ruminococcus	1263	G	11	0	11	0.00023
Flavonifractor	946234	G	9	6	15	0.00031
Pusillibacter	2892397	G	7	3	10	0.00021
Lawsonibacter	2172004	G	5	5	10	0.00021
Oscillibacter	459786	G	3	159	162	0.00333
Caproicibacterium	2834348	G	3	3	6	0.00012
Amygdalobacter	3079925	G	2	2	4	0.00008
Solibaculum	2842531	G	2	1	3	0.00006
Anaerotruncus	244127	G	2	2	4	0.00008
Petroclostridium	2304687	G	1	0	1	0.00002
Clostridium	1485	G	41	419	460	0.00945
Hungatella	1649459	G	41	5	46	0.00095
Eubacterium	1730	G	25	4	29	0.00060
Intestinibacillus	1928820	G	8	12	20	0.00041
Agathobaculum	2048137	G	2	2	4	0.00008
Flintibacter	1918454	G	8	5	13	0.00027
Intestinimonas	1392389	G	2	1	3	0.00006
Fenollaria	1686313	G	1	0	1	0.00002
Caproiciproducens	1738645	G	3	0	3	0.00006
Acutalibacter	1918385	G	3	0	3	0.00006
Aristaeella	3046369	G	2	0	2	0.00004
Desulforamulus	2916693	G	1	0	1	0.00002
Terrisporobacter	1505652	G	3	1	4	0.00008
Intestinibacter	1505657	G	1	0	1	0.00002
Emergencia	1926556	G	1	0	1	0.00002
Aminipila	2060094	G	1	0	1	0.00002
Filifactor	44259	G	1	0	1	0.00002
Bacillus	1386	G	106	8688	8794	0.18075
Neobacillus	2675232	G	2	0	2	0.00004
Fervidibacillus	3033930	G	2	0	2	0.00004
Heyndrickxia	2837504	G	1	0	1	0.00002
Staphylococcus	1279	G	10	425	435	0.00894
Paenibacillus	44249	G	4	0	4	0.00008
Gemella	1378	G	4	0	4	0.00008
Alicyclobacillus	29330	G	2	0	2	0.00004
Streptococcus	1301	G	51	39	90	0.00185
Dolosigranulum	29393	G	6	2	8	0.00016
Granulicatella	117563	G	4	2	6	0.00012
Tetragenococcus	51668	G	1	0	1	0.00002
Aerococcus	1375	G	1	0	1	0.00002
Faecalibacillus	2678885	G	119	53	172	0.00354
Thomasclavelia	3025755	G	11	1	12	0.00025
Tannockella	2943184	G	4	0	4	0.00008
Erysipelothrix	1647	G	4	0	4	0.00008
Amedibacterium	2749267	G	4	18	22	0.00045
Solobacterium	123375	G	1	1	2	0.00004
Veillonella	29465	G	16	4	20	0.00041
Megasphaera	906	G	1	0	1	0.00002
Selenomonas	970	G	5	0	5	0.00010
Anaerococcus	165779	G	8	6	14	0.00029
Finegoldia	150022	G	2	0	2	0.00004
Peptoniphilus	162289	G	2	1	3	0.00006
Cutibacterium	1912216	G	85	15	100	0.00206
Arachnia	2801844	G	1	0	1	0.00002
Nocardioides	1839	G	1	0	1	0.00002
Corynebacterium	1716	G	30	2	32	0.00066
Mycobacterium	1763	G	2	45	47	0.00097
Lawsonella	1847725	G	1	0	1	0.00002
Bifidobacterium	1678	G	36	3	39	0.00080
Microbacterium	33882	G	31	14	45	0.00092
Rothia	32207	G	3	2	5	0.00010
Micrococcus	1269	G	3	0	3	0.00006
Actinomyces	1654	G	4	1	5	0.00010
Schaalia	2529408	G	2	0	2	0.00004
Varibaculum	184869	G	1	0	1	0.00002
Streptomyces	1883	G	2	0	2	0.00004
Collinsella	102106	G	9	5	14	0.00029
Nostoc	1177	G	1	0	1	0.00002
Calothrix	1186	G	1	16	17	0.00035
Leptodesmis	2664261	G	3	9	12	0.00025
Leptolyngbya	47251	G	2	5	7	0.00014
Gloeothece	28070	G	3	0	3	0.00006
Moorena	1155738	G	1	0	1	0.00002
Geitlerinema	63132	G	2	6	8	0.00016
Chroococcidiopsis	54298	G	1	5	6	0.00012
Thermosynechococcus	146785	G	1	0	1	0.00002
Allocoleopsis	2886347	G	1	3	4	0.00008
Meiothermus	65551	G	6	0	6	0.00012
Haploplasma	2903106	G	2	1	3	0.00006
Spiroplasma	2132	G	2	0	2	0.00004
Mycoplasma	2093	G	1	0	1	0.00002
Enterobacter	547	G	6	852	858	0.01763
Escherichia	561	G	6	17551	17557	0.36085
Klebsiella	570	G	3	1001	1004	0.02064
Citrobacter	544	G	1	3	4	0.00008
Salmonella	590	G	1	7299	7300	0.15004
Cronobacter	413496	G	1	0	1	0.00002
Serratia	613	G	1	2	3	0.00006
Ewingella	41201	G	1	0	1	0.00002
Dickeya	204037	G	1	4	5	0.00010
Haemophilus	724	G	15	23	38	0.00078
Pasteurella	745	G	1	17	18	0.00037
Pseudomonas	286	G	5	192	197	0.00405
Stutzerimonas	2901164	G	1	1	2	0.00004
Legionella	445	G	10	0	10	0.00021
Stenotrophomonas	40323	G	4	7	11	0.00023
Xanthomonas	338	G	1	5	6	0.00012
Dyella	231454	G	1	0	1	0.00002
Acinetobacter	469	G	3	10	13	0.00027
Moraxella	475	G	1	0	1	0.00002
Halomonas	2745	G	4	1	5	0.00010
Vibrio	662	G	2	0	2	0.00004
Candidatus Thioglobus	655184	G	1	0	1	0.00002
Steroidobacter	469322	G	1	0	1	0.00002
Pseudidiomarina	2800384	G	1	0	1	0.00002
Duodenibacillus	1980697	G	38	41	79	0.00162
Sutterella	40544	G	7	5	12	0.00025
Variovorax	34072	G	1	6	7	0.00014
Candidatus Symbiobacter	1436289	G	1	1	2	0.00004
Alcaligenes	507	G	2	8	10	0.00021
Advenella	290425	G	2	6	8	0.00016
Cupriavidus	106589	G	2	0	2	0.00004
Burkholderia	32008	G	1	0	1	0.00002
Janthinobacterium	29580	G	1	0	1	0.00002
Neisseria	482	G	1	0	1	0.00002
Nitrosomonas	914	G	2	0	2	0.00004
Sphingomonas	13687	G	6	3	9	0.00018
Sphingobium	165695	G	4	7	11	0.00023
Cohaesibacter	655352	G	3	2	5	0.00010
Neorhizobium	1525371	G	1	2	3	0.00006
Nitratireductor	245876	G	1	0	1	0.00002
Pararoseomonas	2870712	G	1	5	6	0.00012
Phocaeicola	909656	G	278	137	415	0.00853
Bacteroides	816	G	30	1	31	0.00064
Alistipes	239759	G	35	1	36	0.00074
Porphyromonas	836	G	5	0	5	0.00010
Prevotella	838	G	1	0	1	0.00002
Segatella	2974251	G	1	0	1	0.00002
Parabacteroides	375288	G	1	0	1	0.00002
Hymenobacter	89966	G	2	0	2	0.00004
Emticicia	312278	G	1	0	1	0.00002
Cytophaga	978	G	1	0	1	0.00002
Cloacibacterium	501783	G	1	0	1	0.00002
Pseudobacter	1860196	G	1	0	1	0.00002
Fibrobacter	832	G	2	0	2	0.00004
Akkermansia	239934	G	14	2	16	0.00033
Fontisphaera	3050007	G	1	0	1	0.00002
Limnoglobus	2731450	G	1	1	2	0.00004
Lawsonia	41707	G	4	1	5	0.00010
Nitratidesulfovibrio	2802295	G	2	5	7	0.00014
Desulfovibrio	872	G	1	0	1	0.00002
Maridesulfovibrio	2794998	G	1	0	1	0.00002
Borreliella	64895	G	8	1	9	0.00018
Brachyspira	29521	G	1	0	1	0.00002
Leptospira	171	G	1	0	1	0.00002
Leptotrichia	32067	G	4	1	5	0.00010
Fusobacterium	848	G	3	0	3	0.00006
Edaphobacter	388463	G	1	0	1	0.00002
Occallatibacter	1742983	G	1	0	1	0.00002
Candidatus Babela	1551504	G	1	0	1	0.00002
Athalassotoga	1769718	G	1	0	1	0.00002
Desulfurobacterium	64159	G	1	0	1	0.00002
Bdellovibrio	958	G	1	0	1	0.00002
Campylobacter	194	G	1	1	2	0.00004
Methanocaldococcus	196118	G	362	669	1031	0.02119
Homo	9605	G	5	1	6	0.00012
