name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium	1912216	G	287	90	377	0.00522
Nocardioides	1839	G	5	4	9	0.00012
Micrococcus	1269	G	21	0	21	0.00029
Kocuria	57493	G	11	13	24	0.00033
Rothia	32207	G	3	1	4	0.00006
Arthrobacter	1663	G	1	0	1	0.00001
Dermacoccus	57495	G	4	4	8	0.00011
Microbacterium	33882	G	3	1	4	0.00006
Brevibacterium	1696	G	2	1	3	0.00004
Brachybacterium	43668	G	1	0	1	0.00001
Helcobacillus	1161125	G	1	0	1	0.00001
Corynebacterium	1716	G	13	8	21	0.00029
Lawsonella	1847725	G	7	4	11	0.00015
Rhodococcus	1827	G	1	0	1	0.00001
Mycobacterium	1763	G	1	5	6	0.00008
Actinomyces	1654	G	18	6	24	0.00033
Actinomycetospora	402649	G	4	3	7	0.00010
Pseudonocardia	1847	G	2	0	2	0.00003
Saccharothrix	2071	G	2	1	3	0.00004
Actinokineospora	39845	G	1	1	2	0.00003
Streptomyces	1883	G	3	3	6	0.00008
Bifidobacterium	1678	G	2	1	3	0.00004
Acidothermus	28048	G	2	0	2	0.00003
Natronosporangium	2920401	G	1	0	1	0.00001
Nakamurella	53460	G	1	0	1	0.00001
Conexibacter	191494	G	2	0	2	0.00003
Olsenella	133925	G	1	0	1	0.00001
Bacillus	1386	G	165	9979	10144	0.14051
Neobacillus	2675232	G	3	0	3	0.00004
Peribacillus	2675229	G	2	0	2	0.00003
Cytobacillus	2675230	G	2	0	2	0.00003
Mesobacillus	2675231	G	2	0	2	0.00003
Lentibacillus	175304	G	1	0	1	0.00001
Staphylococcus	1279	G	34	379	413	0.00572
Paenibacillus	44249	G	4	0	4	0.00006
Gemella	1378	G	2	0	2	0.00003
Brochothrix	2755	G	1	0	1	0.00001
Streptococcus	1301	G	59	10	69	0.00096
Lactococcus	1357	G	1	12	13	0.00018
Aerococcus	1375	G	12	5	17	0.00024
Lactobacillus	1578	G	4	19	23	0.00032
Granulicatella	117563	G	2	0	2	0.00003
Carnobacterium	2747	G	1	0	1	0.00001
Dolosigranulum	29393	G	1	0	1	0.00001
Agathobacter	1766253	G	1	2	3	0.00004
Marvinbryantia	248744	G	1	0	1	0.00001
Blautia	572511	G	1	2	3	0.00004
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Oceanirhabdus	1434026	G	1	1	2	0.00003
Veillonella	29465	G	9	1	10	0.00014
Anaerococcus	165779	G	7	2	9	0.00012
Finegoldia	150022	G	2	0	2	0.00003
Peptoniphilus	162289	G	1	0	1	0.00001
Picosynechococcus	3079908	G	2	1	3	0.00004
Moorena	1155738	G	1	0	1	0.00001
Leptolyngbya	47251	G	3	5	8	0.00011
Acaryochloris	155977	G	1	0	1	0.00001
Truepera	332248	G	2	0	2	0.00003
Allomeiothermus	2935559	G	1	0	1	0.00001
Candidatus Hepatoplasma	295595	G	2	0	2	0.00003
Spiroplasma	2132	G	1	0	1	0.00001
Escherichia	561	G	14	3177	3191	0.04420
Salmonella	590	G	4	34905	34909	0.48354
Klebsiella	570	G	2	518	520	0.00720
Enterobacter	547	G	1	17	18	0.00025
Pantoea	53335	G	3	0	3	0.00004
Yersinia	629	G	1	20767	20768	0.28767
Moraxella	475	G	12	2	14	0.00019
Acinetobacter	469	G	10	0	10	0.00014
Psychrobacter	497	G	2	4	6	0.00008
Pseudomonas	286	G	16	167	183	0.00253
Haemophilus	724	G	11	10	21	0.00029
Mergibacter	2899790	G	1	1	2	0.00003
Stenotrophomonas	40323	G	10	9	19	0.00026
Halomonas	2745	G	2	0	2	0.00003
Marinomonas	28253	G	2	0	2	0.00003
Flagellatimonas	2893022	G	3	0	3	0.00004
Candidatus Paraluminiphilus	3040948	G	1	0	1	0.00001
Aeromonas	642	G	1	20	21	0.00029
Vibrio	662	G	1	0	1	0.00001
Devosia	46913	G	6	4	10	0.00014
Methylobacterium	407	G	4	0	4	0.00006
Methylorubrum	2282523	G	1	5	6	0.00008
Bradyrhizobium	374	G	1	4	5	0.00007
Sphingomonas	13687	G	3	10	13	0.00018
Asticcacaulis	76890	G	6	8	14	0.00019
Aliiroseovarius	1658781	G	3	2	5	0.00007
Paracoccus	265	G	2	0	2	0.00003
Cereibacter	1653176	G	1	1	2	0.00003
Ruegeria	97050	G	1	0	1	0.00001
Roseomonas	125216	G	3	0	3	0.00004
Acidovorax	12916	G	3	18	21	0.00029
Diaphorobacter	238749	G	2	0	2	0.00003
Variovorax	34072	G	1	0	1	0.00001
Delftia	80865	G	1	0	1	0.00001
Cupriavidus	106589	G	12	4	16	0.00022
Ralstonia	48736	G	2	0	2	0.00003
Polynucleobacter	44013	G	1	0	1	0.00001
Limnobacter	131079	G	1	0	1	0.00001
Duganella	75654	G	2	5	7	0.00010
Roseateles	93681	G	1	1	2	0.00003
