name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	1011	94	1105	0.02172
Anaerostipes	207244	G	613	134	747	0.01468
Agathobacter	1766253	G	418	773	1191	0.02341
Blautia	572511	G	330	1441	1771	0.03481
Simiaoa	2944193	G	270	21	291	0.00572
Anaerobutyricum	2569097	G	168	14	182	0.00358
Roseburia	841	G	114	129	243	0.00478
Herbinix	1663717	G	64	7	71	0.00140
Enterocloster	2719313	G	58	0	58	0.00114
Butyrivibrio	830	G	55	0	55	0.00108
Dorea	189330	G	53	8	61	0.00120
Lachnoclostridium	1506553	G	49	4	53	0.00104
Sellimonas	1769710	G	42	1	43	0.00085
Claveliimonas	3076670	G	13	2	15	0.00029
Wansuia	2944198	G	11	0	11	0.00022
Chakrabartyella	3088373	G	9	0	9	0.00018
Lachnospira	28050	G	8	0	8	0.00016
Lachnoanaerobaculum	1164882	G	7	0	7	0.00014
Novisyntrophococcus	2888809	G	6	0	6	0.00012
Coprococcus	33042	G	3	0	3	0.00006
Kineothrix	2163168	G	2	0	2	0.00004
Stomatobaculum	1213720	G	2	0	2	0.00004
Marvinbryantia	248744	G	2	0	2	0.00004
Pseudobutyrivibrio	46205	G	2	0	2	0.00004
Qiania	2944195	G	2	0	2	0.00004
Anaeromicropila	3024823	G	2	0	2	0.00004
Anaerocolumna	1843210	G	1	0	1	0.00002
Lacrimispora	2719231	G	1	0	1	0.00002
Tyzzerella	1506577	G	1	0	1	0.00002
Anaerotignum	2039240	G	36	4	40	0.00079
Cellulosilyticum	698776	G	20	0	20	0.00039
Faecalibacterium	216851	G	278	6	284	0.00558
Flavonifractor	946234	G	85	22	107	0.00210
Ruthenibacterium	1905344	G	61	12	73	0.00143
Ruminococcus	1263	G	46	0	46	0.00090
Subdoligranulum	292632	G	20	1	21	0.00041
Anaerotruncus	244127	G	6	3	9	0.00018
Vescimonas	2892396	G	5	1	6	0.00012
Paludihabitans	2038676	G	4	0	4	0.00008
Caproicibacterium	2834348	G	3	0	3	0.00006
Lawsonibacter	2172004	G	3	1	4	0.00008
Solibaculum	2842531	G	2	0	2	0.00004
Dysosmobacter	2591381	G	2	61	63	0.00124
Amygdalobacter	3079925	G	1	0	1	0.00002
Thermocaproicibacter	3048127	G	1	0	1	0.00002
Pusillibacter	2892397	G	1	0	1	0.00002
Ethanoligenens	253238	G	1	0	1	0.00002
Clostridium	1485	G	86	471	557	0.01095
Hungatella	1649459	G	3	0	3	0.00006
Caloramator	44258	G	1	0	1	0.00002
Massilistercora	2717089	G	6	0	6	0.00012
Intestinimonas	1392389	G	5	1	6	0.00012
Flintibacter	1918454	G	5	1	6	0.00012
Intestinibacillus	1928820	G	7	4	11	0.00022
Caproiciproducens	1738645	G	2	0	2	0.00004
Acutalibacter	1918385	G	1	0	1	0.00002
Caproicibacter	2576755	G	1	1	2	0.00004
Aristaeella	3046369	G	5	0	5	0.00010
Eubacterium	1730	G	4	0	4	0.00008
Candidatus Desulforudis	471826	G	1	0	1	0.00002
Maliibacterium	3047433	G	1	0	1	0.00002
Tepidibacter	214904	G	2	4	6	0.00012
Filifactor	44259	G	3	0	3	0.00006
Aminipila	2060094	G	1	0	1	0.00002
Serpentinicella	1890059	G	1	0	1	0.00002
Bacillus	1386	G	157	10172	10329	0.20302
Priestia	2800373	G	2	0	2	0.00004
Cytobacillus	2675230	G	1	0	1	0.00002
Mesobacillus	2675231	G	1	0	1	0.00002
Metabacillus	2675233	G	1	0	1	0.00002
Fictibacillus	1329200	G	1	0	1	0.00002
Radiobacillus	2785518	G	1	0	1	0.00002
Staphylococcus	1279	G	56	656	712	0.01399
Nosocomiicoccus	489909	G	1	0	1	0.00002
Paenibacillus	44249	G	13	0	13	0.00026
Gemella	1378	G	6	0	6	0.00012
Streptococcus	1301	G	36	16431	16467	0.32366
Granulicatella	117563	G	3	2	5	0.00010
Carnobacterium	2747	G	1	0	1	0.00002
Dolosigranulum	29393	G	1	0	1	0.00002
Lactobacillus	1578	G	2	0	2	0.00004
Enterococcus	1350	G	1	1	2	0.00004
Longicatena	1918536	G	82	67	149	0.00293
Faecalibaculum	1729679	G	5	1	6	0.00012
Erysipelothrix	1647	G	3	0	3	0.00006
Allobaculum	174708	G	2	2	4	0.00008
Allocoprobacillus	3059504	G	2	0	2	0.00004
Amedibacterium	2749267	G	1	0	1	0.00002
Thomasclavelia	3025755	G	96	18	114	0.00224
Phascolarctobacterium	33024	G	13	5	18	0.00035
Veillonella	29465	G	10	0	10	0.00020
Megasphaera	906	G	2	0	2	0.00004
Anaerococcus	165779	G	5	1	6	0.00012
Finegoldia	150022	G	1	0	1	0.00002
Parvimonas	543311	G	1	0	1	0.00002
Cutibacterium	1912216	G	90	17	107	0.00210
Nocardioides	1839	G	1	0	1	0.00002
Corynebacterium	1716	G	36	4	40	0.00079
Mycobacterium	1763	G	3	5	8	0.00016
Dietzia	37914	G	1	0	1	0.00002
Lawsonella	1847725	G	1	0	1	0.00002
Bifidobacterium	1678	G	28	11	39	0.00077
Gardnerella	2701	G	2	0	2	0.00004
Rothia	32207	G	5	2	7	0.00014
Micrococcus	1269	G	5	0	5	0.00010
Curtobacterium	2034	G	4	0	4	0.00008
Microbacterium	33882	G	1	3	4	0.00008
Marisediminicola	1230698	G	1	1	2	0.00004
Brachybacterium	43668	G	1	0	1	0.00002
Actinomyces	1654	G	4	2	6	0.00012
Actinobaculum	76833	G	1	0	1	0.00002
Schaalia	2529408	G	1	0	1	0.00002
Actinomycetospora	402649	G	1	1	2	0.00004
Streptomyces	1883	G	2	0	2	0.00004
Blastococcus	38501	G	2	1	3	0.00006
Kineococcus	33981	G	1	0	1	0.00002
Adlercreutzia	447020	G	2	0	2	0.00004
Eggerthella	84111	G	1	0	1	0.00002
Olsenella	133925	G	1	0	1	0.00002
Planktothrix	54304	G	1	0	1	0.00002
Pseudanabaena	1152	G	1	0	1	0.00002
Escherichia	561	G	10	2616	2626	0.05161
Klebsiella	570	G	5	753	758	0.01490
Enterobacter	547	G	3	196	199	0.00391
Citrobacter	544	G	2	22	24	0.00047
Salmonella	590	G	2	9433	9435	0.18544
Proteus	583	G	3	11	14	0.00028
Morganella	581	G	1	2	3	0.00006
Serratia	613	G	2	0	2	0.00004
Pseudomonas	286	G	27	521	548	0.01077
Stenotrophomonas	40323	G	11	13	24	0.00047
Dyella	231454	G	2	0	2	0.00004
Haemophilus	724	G	4	0	4	0.00008
Pasteurella	745	G	1	119	120	0.00236
Frederiksenia	1649317	G	1	0	1	0.00002
Acinetobacter	469	G	2	0	2	0.00004
Psychrobacter	497	G	2	0	2	0.00004
Moraxella	475	G	1	0	1	0.00002
Zobellella	347533	G	4	0	4	0.00008
Vibrio	662	G	3	5	8	0.00016
Marinomonas	28253	G	1	0	1	0.00002
Asticcacaulis	76890	G	5	11	16	0.00031
Brevundimonas	41275	G	1	0	1	0.00002
Tabrizicola	1443919	G	2	4	6	0.00012
Paracoccus	265	G	1	0	1	0.00002
Aliiroseovarius	1658781	G	1	1	2	0.00004
Sphingomonas	13687	G	5	3	8	0.00016
Sediminicoccus	1706033	G	4	0	4	0.00008
Roseomonas	125216	G	1	1	2	0.00004
Methylobacterium	407	G	2	0	2	0.00004
Brucella	234	G	1	5	6	0.00012
Pseudolabrys	556257	G	1	0	1	0.00002
Acidovorax	12916	G	2	0	2	0.00004
Ralstonia	48736	G	1	4	5	0.00010
Ephemeroptericola	2680021	G	1	0	1	0.00002
Massilia	149698	G	1	1	2	0.00004
Rugamonas	212744	G	1	2	3	0.00006
Janthinobacterium	29580	G	1	0	1	0.00002
Turicimonas	1918598	G	1	1	2	0.00004
Orrella	1921582	G	1	1	2	0.00004
Aquabacterium	92793	G	1	2	3	0.00006
Phocaeicola	909656	G	109	60	169	0.00332
Bacteroides	816	G	89	53	142	0.00279
Parabacteroides	375288	G	157	37	194	0.00381
Alistipes	239759	G	14	2	16	0.00031
Porphyromonas	836	G	4	0	4	0.00008
Prevotella	838	G	1	2	3	0.00006
Spirosoma	107	G	5	0	5	0.00010
Cytophaga	978	G	1	0	1	0.00002
Emticicia	312278	G	1	3	4	0.00008
Hymenobacter	89966	G	3	0	3	0.00006
Dyadobacter	120831	G	2	0	2	0.00004
Aureibacter	1097443	G	1	0	1	0.00002
Chryseolinea	1433993	G	1	0	1	0.00002
Reichenbachiella	156993	G	1	0	1	0.00002
Aureibaculum	2706948	G	2	0	2	0.00004
Flavobacterium	237	G	1	0	1	0.00002
Mucilaginibacter	423349	G	3	0	3	0.00006
Panacibacter	1874621	G	1	0	1	0.00002
Chitinophaga	79328	G	1	0	1	0.00002
Fusobacterium	848	G	24	1	25	0.00049
Desulfovibrio	872	G	5	1	6	0.00012
Lawsonia	41707	G	2	0	2	0.00004
