name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	71	15	86	0.00217
Mediterraneibacter	2316020	G	44	2	46	0.00116
Anaerostipes	207244	G	40	7	47	0.00119
Anaerobutyricum	2569097	G	33	2	35	0.00088
Dorea	189330	G	20	2	22	0.00056
Enterocloster	2719313	G	15	0	15	0.00038
Roseburia	841	G	13	219	232	0.00586
Lachnoclostridium	1506553	G	8	0	8	0.00020
Sellimonas	1769710	G	5	0	5	0.00013
Novisyntrophococcus	2888809	G	4	0	4	0.00010
Anaerocolumna	1843210	G	3	0	3	0.00008
Agathobacter	1766253	G	3	0	3	0.00008
Tyzzerella	1506577	G	2	0	2	0.00005
Chordicoccus	3031933	G	2	0	2	0.00005
Chakrabartyella	3088373	G	1	0	1	0.00003
Anaeromicropila	3024823	G	1	0	1	0.00003
Anaerotignum	2039240	G	11	4	15	0.00038
Faecalibacterium	216851	G	96	14	110	0.00278
Flavonifractor	946234	G	29	13	42	0.00106
Lawsonibacter	2172004	G	11	8	19	0.00048
Ruthenibacterium	1905344	G	8	2	10	0.00025
Anaerotruncus	244127	G	3	3	6	0.00015
Subdoligranulum	292632	G	2	0	2	0.00005
Caproicibacterium	2834348	G	2	0	2	0.00005
Ruminococcus	1263	G	1	2	3	0.00008
Clostridium	1485	G	2	0	2	0.00005
Hungatella	1649459	G	1	0	1	0.00003
Intestinibacillus	1928820	G	2	0	2	0.00005
Intestinimonas	1392389	G	2	0	2	0.00005
Desulfosporosinus	79206	G	1	0	1	0.00003
Clostridioides	1870884	G	1	1905	1906	0.04815
Filifactor	44259	G	1	0	1	0.00003
Bacillus	1386	G	119	1678	1797	0.04540
Cytobacillus	2675230	G	2	0	2	0.00005
Priestia	2800373	G	2	0	2	0.00005
Fictibacillus	1329200	G	2	0	2	0.00005
Heyndrickxia	2837504	G	1	1	2	0.00005
Lysinibacillus	400634	G	1	0	1	0.00003
Anoxybacillus	150247	G	1	0	1	0.00003
Mesobacillus	2675231	G	1	0	1	0.00003
Paenibacillus	44249	G	3	0	3	0.00008
