name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	609	444	1053	0.01516
Enterocloster	2719313	G	573	109	682	0.00982
Mediterraneibacter	2316020	G	415	405	820	0.01181
Anaerostipes	207244	G	74	9	83	0.00120
Sellimonas	1769710	G	32	5	37	0.00053
Dorea	189330	G	23	33	56	0.00081
Lachnoanaerobaculum	1164882	G	19	1	20	0.00029
Lacrimispora	2719231	G	12	1	13	0.00019
Agathobacter	1766253	G	8	8	16	0.00023
Chordicoccus	3031933	G	7	0	7	0.00010
Lachnospira	28050	G	6	1	7	0.00010
Butyrivibrio	830	G	5	0	5	0.00007
Claveliimonas	3076670	G	5	1	6	0.00009
Lachnoclostridium	1506553	G	4	0	4	0.00006
Novisyntrophococcus	2888809	G	4	1	5	0.00007
Roseburia	841	G	4	1	5	0.00007
Coprococcus	33042	G	3	4	7	0.00010
Anaerocolumna	1843210	G	2	0	2	0.00003
Marvinbryantia	248744	G	2	0	2	0.00003
Kineothrix	2163168	G	1	0	1	0.00001
Anaerobutyricum	2569097	G	1	0	1	0.00001
Stomatobaculum	1213720	G	1	0	1	0.00001
Qiania	2944195	G	1	0	1	0.00001
Defluviitalea	1185408	G	2	1	3	0.00004
Cellulosilyticum	698776	G	1	0	1	0.00001
Flavonifractor	946234	G	107	75	182	0.00262
Ruthenibacterium	1905344	G	71	43	114	0.00164
Ruminococcus	1263	G	58	8	66	0.00095
Vescimonas	2892396	G	17	11	28	0.00040
Lawsonibacter	2172004	G	15	7	22	0.00032
Caproicibacterium	2834348	G	12	11	23	0.00033
Paludihabitans	2038676	G	11	0	11	0.00016
Petroclostridium	2304687	G	9	1	10	0.00014
Pusillibacter	2892397	G	8	4	12	0.00017
Dysosmobacter	2591381	G	4	64	68	0.00098
Subdoligranulum	292632	G	3	0	3	0.00004
Oscillibacter	459786	G	3	36	39	0.00056
Thermocaproicibacter	3048127	G	1	0	1	0.00001
Hungatella	1649459	G	27	30	57	0.00082
Clostridium	1485	G	7	27	34	0.00049
Caproiciproducens	1738645	G	20	4	24	0.00035
Acutalibacter	1918385	G	14	5	19	0.00027
Caproicibacter	2576755	G	2	3	5	0.00007
Intestinimonas	1392389	G	23	22	45	0.00065
Massilistercora	2717089	G	10	14	24	0.00035
Flintibacter	1918454	G	1	1	2	0.00003
Maliibacterium	3047433	G	2	0	2	0.00003
Aristaeella	3046369	G	1	0	1	0.00001
Intestinibacter	1505657	G	7	9	16	0.00023
Romboutsia	1501226	G	2	0	2	0.00003
Clostridioides	1870884	G	1	2	3	0.00004
Filifactor	44259	G	14	3	17	0.00024
Mogibacterium	86331	G	2	0	2	0.00003
Serpentinicella	1890059	G	1	316	317	0.00456
Amedibacterium	2749267	G	5	3	8	0.00012
Erysipelothrix	1647	G	4	0	4	0.00006
Allobaculum	174708	G	4	0	4	0.00006
Bulleidia	118747	G	2	0	2	0.00003
Faecalibaculum	1729679	G	2	0	2	0.00003
Longicatena	1918536	G	2	1	3	0.00004
Thomasclavelia	3025755	G	69	16	85	0.00122
Catenibacterium	135858	G	2	0	2	0.00003
Turicibacter	191303	G	1	0	1	0.00001
Bacillus	1386	G	205	2547	2752	0.03963
Priestia	2800373	G	2	0	2	0.00003
Parageobacillus	1906945	G	1	0	1	0.00001
Heyndrickxia	2837504	G	1	0	1	0.00001
Mesobacillus	2675231	G	1	0	1	0.00001
Paenibacillus	44249	G	13	0	13	0.00019
Staphylococcus	1279	G	11	106	117	0.00168
Brochothrix	2755	G	1	0	1	0.00001
Streptococcus	1301	G	44	7	51	0.00073
Leuconostoc	1243	G	3	0	3	0.00004
Bombilactobacillus	2767878	G	2	4	6	0.00009
Levilactobacillus	2767886	G	1	0	1	0.00001
Weissella	46255	G	1	0	1	0.00001
Lacticaseibacillus	2759736	G	1	0	1	0.00001
Vagococcus	2737	G	1	0	1	0.00001
Aerococcus	1375	G	1	0	1	0.00001
Dolosigranulum	29393	G	1	0	1	0.00001
Veillonella	29465	G	14	0	14	0.00020
Megasphaera	906	G	3	0	3	0.00004
Selenomonas	970	G	5	0	5	0.00007
Phascolarctobacterium	33024	G	3	1	4	0.00006
Parvimonas	543311	G	2	0	2	0.00003
Peptoniphilus	162289	G	1	0	1	0.00001
Anaerococcus	165779	G	1	0	1	0.00001
Cutibacterium	1912216	G	69	20	89	0.00128
Acidipropionibacterium	1912215	G	2	0	2	0.00003
Microlunatus	29404	G	1	1	2	0.00003
Nocardioides	1839	G	1	1	2	0.00003
Corynebacterium	1716	G	20	7	27	0.00039
Rhodococcus	1827	G	10	0	10	0.00014
Mycobacterium	1763	G	11	18	29	0.00042
Micrococcus	1269	G	6	0	6	0.00009
Rothia	32207	G	2	2	4	0.00006
Agrococcus	46352	G	2	0	2	0.00003
Microbacterium	33882	G	1	0	1	0.00001
Cryobacterium	69578	G	1	0	1	0.00001
Janibacter	53457	G	2	2	4	0.00006
Intrasporangium	53357	G	1	1	2	0.00003
Cellulomonas	1707	G	1	2	3	0.00004
Serinicoccus	265976	G	1	1	2	0.00003
Bifidobacterium	1678	G	17	2	19	0.00027
Plantactinospora	673534	G	4	2	6	0.00009
Streptomyces	1883	G	3	4	7	0.00010
Schaalia	2529408	G	1	0	1	0.00001
Blastococcus	38501	G	1	0	1	0.00001
Ilumatobacter	682522	G	2	0	2	0.00003
Paraconexibacter	2758920	G	1	0	1	0.00001
Oscillatoria	1158	G	2	0	2	0.00003
Moorena	1155738	G	2	0	2	0.00003
Gloeothece	28070	G	1	0	1	0.00001
Nostoc	1177	G	3	2	5	0.00007
Pleurocapsa	44474	G	3	0	3	0.00004
Leptolyngbya	47251	G	1	0	1	0.00001
Mycoplasma	2093	G	1	9	10	0.00014
Deinococcus	1298	G	3	0	3	0.00004
Klebsiella	570	G	202	12866	13068	0.18817
Escherichia	561	G	55	10310	10365	0.14925
Salmonella	590	G	19	35688	35707	0.51417
Enterobacter	547	G	13	287	300	0.00432
Citrobacter	544	G	3	7	10	0.00014
Pluralibacter	1330546	G	3	1	4	0.00006
Shigella	620	G	2	541	543	0.00782
Shimwellia	1335483	G	1	0	1	0.00001
Proteus	583	G	8	8	16	0.00023
Morganella	581	G	4	35	39	0.00056
Providencia	586	G	1	7	8	0.00012
Arsenophonus	637	G	1	0	1	0.00001
Serratia	613	G	3	0	3	0.00004
Yersinia	629	G	1	544	545	0.00785
Pantoea	53335	G	1	0	1	0.00001
Pectobacterium	122277	G	1	0	1	0.00001
Pseudomonas	286	G	19	46	65	0.00094
Permianibacter	1649479	G	1	0	1	0.00001
Aggregatibacter	416916	G	9	8	17	0.00024
Haemophilus	724	G	6	14	20	0.00029
Stenotrophomonas	40323	G	9	3	12	0.00017
Xanthomonas	338	G	6	0	6	0.00009
Moraxella	475	G	5	0	5	0.00007
Acinetobacter	469	G	1	0	1	0.00001
Halomonas	2745	G	3	2	5	0.00007
Aquicella	254245	G	2	0	2	0.00003
Aeromonas	642	G	2	2	4	0.00006
Francisella	262	G	1	7	8	0.00012
Vibrio	662	G	1	0	1	0.00001
Shewanella	22	G	1	0	1	0.00001
Cardiobacterium	2717	G	1	0	1	0.00001
Thiocapsa	1056	G	1	0	1	0.00001
Candidatus Palibaumannia	198346	G	1	0	1	0.00001
Paracoccus	265	G	30	0	30	0.00043
Aliiroseovarius	1658781	G	1	25	26	0.00037
Neorhizobium	1525371	G	3	2	5	0.00007
Sinorhizobium	28105	G	1	0	1	0.00001
Shinella	323620	G	1	1	2	0.00003
Methylobacterium	407	G	1	5	6	0.00009
Bradyrhizobium	374	G	1	0	1	0.00001
Blastochloris	59282	G	1	2	3	0.00004
Sphingomonas	13687	G	3	6	9	0.00013
Pararoseomonas	2870712	G	1	1	2	0.00003
Roseomonas	125216	G	1	4	5	0.00007
Lichenicola	2804525	G	1	0	1	0.00001
Brevundimonas	41275	G	2	0	2	0.00003
Asticcacaulis	76890	G	1	0	1	0.00001
Rickettsia	780	G	1	0	1	0.00001
Acidovorax	12916	G	3	0	3	0.00004
Serpentinimonas	2490452	G	2	0	2	0.00003
Comamonas	283	G	2	0	2	0.00003
Diaphorobacter	238749	G	1	0	1	0.00001
Variovorax	34072	G	1	0	1	0.00001
Cupriavidus	106589	G	4	0	4	0.00006
Burkholderia	32008	G	1	0	1	0.00001
Ralstonia	48736	G	1	0	1	0.00001
Caldimonas	196013	G	2	12	14	0.00020
Roseateles	93681	G	1	0	1	0.00001
Duganella	75654	G	1	2	3	0.00004
Massilia	149698	G	1	4	5	0.00007
Alcaligenes	507	G	3	2	5	0.00007
Bordetella	517	G	1	1	2	0.00003
Pusillimonas	305976	G	1	0	1	0.00001
Neisseria	482	G	1	0	1	0.00001
Pseudogulbenkiania	568394	G	1	1	2	0.00003
Sterolibacterium	157591	G	1	1	2	0.00003
Spirosoma	107	G	16	0	16	0.00023
