name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Escherichia	561	G	11	22391	22402	0.57544
Klebsiella	570	G	4	258	262	0.00673
Enterobacter	547	G	3	95	98	0.00252
Salmonella	590	G	3	9284	9287	0.23856
Shigella	620	G	1	1081	1082	0.02779
Pantoea	53335	G	1	0	1	0.00003
Pectobacterium	122277	G	2	0	2	0.00005
Pseudomonas	286	G	35	715	750	0.01927
Acinetobacter	469	G	9	1	10	0.00026
Moraxella	475	G	2	0	2	0.00005
Stenotrophomonas	40323	G	4	3	7	0.00018
Tahibacter	1453544	G	1	0	1	0.00003
Vibrio	662	G	4	0	4	0.00010
Photobacterium	657	G	1	1	2	0.00005
Aquicella	254245	G	1	0	1	0.00003
Cardiobacterium	2717	G	1	0	1	0.00003
Marinomonas	28253	G	1	0	1	0.00003
Haemophilus	724	G	1	0	1	0.00003
Paracoccus	265	G	5	1	6	0.00015
Aliiroseovarius	1658781	G	1	3	4	0.00010
Asticcacaulis	76890	G	3	6	9	0.00023
Roseomonas	125216	G	2	0	2	0.00005
Sphingomonas	13687	G	2	3	5	0.00013
Rickettsia	780	G	1	0	1	0.00003
Acidovorax	12916	G	2	8	10	0.00026
Cupriavidus	106589	G	7	1	8	0.00021
Ralstonia	48736	G	2	0	2	0.00005
Caldimonas	196013	G	1	0	1	0.00003
Vitreoscilla	59	G	2	0	2	0.00005
Neisseria	482	G	2	0	2	0.00005
Bacillus	1386	G	130	3226	3356	0.08621
Fictibacillus	1329200	G	3	0	3	0.00008
Neobacillus	2675232	G	2	0	2	0.00005
Priestia	2800373	G	2	0	2	0.00005
Cytobacillus	2675230	G	1	0	1	0.00003
Staphylococcus	1279	G	5	217	222	0.00570
Paenibacillus	44249	G	5	0	5	0.00013
Gemella	1378	G	2	0	2	0.00005
Streptococcus	1301	G	15	0	15	0.00039
Granulicatella	117563	G	3	2	5	0.00013
Weissella	46255	G	1	0	1	0.00003
Stomatobaculum	1213720	G	3	0	3	0.00008
Blautia	572511	G	2	0	2	0.00005
Mediterraneibacter	2316020	G	1	0	1	0.00003
Butyrivibrio	830	G	1	0	1	0.00003
Anaerostipes	207244	G	1	0	1	0.00003
Faecalibacterium	216851	G	1	0	1	0.00003
Caproicibacterium	2834348	G	1	0	1	0.00003
Hungatella	1649459	G	1	0	1	0.00003
Filifactor	44259	G	3	0	3	0.00008
Veillonella	29465	G	5	0	5	0.00013
Dialister	39948	G	1	0	1	0.00003
Megamonas	158846	G	4	1	5	0.00013
Anaerococcus	165779	G	8	1	9	0.00023
Peptoniphilus	162289	G	2	0	2	0.00005
Parvimonas	543311	G	1	0	1	0.00003
Longicatena	1918536	G	1	0	1	0.00003
Cutibacterium	1912216	G	55	14	69	0.00177
Microlunatus	29404	G	1	0	1	0.00003
Micropruina	116071	G	2	1	3	0.00008
Corynebacterium	1716	G	21	1	22	0.00057
Mycobacterium	1763	G	3	4	7	0.00018
Rhodococcus	1827	G	1	0	1	0.00003
Brevibacterium	1696	G	5	2	7	0.00018
Leifsonia	110932	G	1	3	4	0.00010
Arthrobacter	1663	G	1	1	2	0.00005
Rothia	32207	G	1	0	1	0.00003
Micrococcus	1269	G	1	0	1	0.00003
Ornithinimicrobium	125287	G	1	1	2	0.00005
Streptomyces	1883	G	6	2	8	0.00021
Actinomyces	1654	G	1	0	1	0.00003
Dactylosporangium	35753	G	1	0	1	0.00003
Collinsella	102106	G	1	0	1	0.00003
Gloeothece	28070	G	1	1	2	0.00005
Moorena	1155738	G	1	0	1	0.00003
Tolypothrix	111782	G	1	2	3	0.00008
Allomeiothermus	2935559	G	2	0	2	0.00005
Truepera	332248	G	1	0	1	0.00003
Porphyromonas	836	G	4	0	4	0.00010
Bacteroides	816	G	1	0	1	0.00003
Muribaculum	1918540	G	1	0	1	0.00003
Hymenobacter	89966	G	3	0	3	0.00008
Emticicia	312278	G	1	0	1	0.00003
Spirosoma	107	G	1	0	1	0.00003
Chryseolinea	1433993	G	1	0	1	0.00003
Flavobacterium	237	G	1	0	1	0.00003
Candidatus Cloacimonas	456826	G	1	0	1	0.00003
Telmatocola	1382832	G	1	0	1	0.00003
Limnoglobus	2731450	G	1	5	6	0.00015
Maioricimonas	2795777	G	1	0	1	0.00003
Arcobacter	28196	G	1	1	2	0.00005
Sulfurospirillum	57665	G	1	0	1	0.00003
Borrelia	138	G	1	0	1	0.00003
Peredibacter	263370	G	1	0	1	0.00003
Methanocaldococcus	196118	G	365	483	848	0.02178
Homo	9605	G	241	29	270	0.00694
