name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	29	6	35	0.00084
Anaerobutyricum	2569097	G	14	19	33	0.00080
Mediterraneibacter	2316020	G	13	21	34	0.00082
Enterocloster	2719313	G	11	3	14	0.00034
Anaerostipes	207244	G	11	10	21	0.00051
Roseburia	841	G	6	3	9	0.00022
Agathobacter	1766253	G	4	7	11	0.00027
Lacrimispora	2719231	G	1	0	1	0.00002
Anaerotignum	2039240	G	3	1	4	0.00010
Faecalibacterium	216851	G	60	24	84	0.00202
Subdoligranulum	292632	G	1	0	1	0.00002
Clostridium	1485	G	2	2	4	0.00010
Filifactor	44259	G	3	1	4	0.00010
Monoglobus	2039302	G	1	0	1	0.00002
Bacillus	1386	G	112	7964	8076	0.19464
Neobacillus	2675232	G	2	0	2	0.00005
Peribacillus	2675229	G	1	0	1	0.00002
Ectobacillus	2837502	G	1	0	1	0.00002
Staphylococcus	1279	G	14	114	128	0.00308
Gemella	1378	G	8	0	8	0.00019
Paenibacillus	44249	G	3	0	3	0.00007
Streptococcus	1301	G	33	5	38	0.00092
Dolosigranulum	29393	G	6	1	7	0.00017
Granulicatella	117563	G	3	3	6	0.00014
Lactobacillus	1578	G	1	12	13	0.00031
Anaerococcus	165779	G	8	3	11	0.00027
Finegoldia	150022	G	2	1	3	0.00007
Parvimonas	543311	G	1	0	1	0.00002
Faecalibacillus	2678885	G	8	4	12	0.00029
Veillonella	29465	G	7	0	7	0.00017
Megamonas	158846	G	1	0	1	0.00002
Cutibacterium	1912216	G	75	42	117	0.00282
Propioniciclava	1085622	G	1	3	4	0.00010
Nocardioides	1839	G	1	0	1	0.00002
Corynebacterium	1716	G	23	5	28	0.00067
Mycobacteroides	670516	G	2	6	8	0.00019
Mycolicibacterium	1866885	G	1	0	1	0.00002
Micrococcus	1269	G	6	0	6	0.00014
Rothia	32207	G	2	11	13	0.00031
Kocuria	57493	G	2	0	2	0.00005
Microbacterium	33882	G	1	0	1	0.00002
Cryobacterium	69578	G	1	0	1	0.00002
Brevibacterium	1696	G	1	0	1	0.00002
Actinomyces	1654	G	11	2	13	0.00031
Bifidobacterium	1678	G	2	0	2	0.00005
Gardnerella	2701	G	2	0	2	0.00005
Lancefieldella	2767353	G	2	0	2	0.00005
Olsenella	133925	G	1	0	1	0.00002
Rubrobacter	42255	G	1	0	1	0.00002
Oscillatoria	1158	G	2	0	2	0.00005
Moorena	1155738	G	2	0	2	0.00005
Nostoc	1177	G	1	0	1	0.00002
Allomeiothermus	2935559	G	2	0	2	0.00005
Meiothermus	65551	G	1	0	1	0.00002
Truepera	332248	G	1	0	1	0.00002
Escherichia	561	G	10	6865	6875	0.16569
Enterobacter	547	G	4	764	768	0.01851
Klebsiella	570	G	3	1835	1838	0.04430
Salmonella	590	G	2	21922	21924	0.52838
Providencia	586	G	2	120	122	0.00294
Lysobacter	68	G	2	0	2	0.00005
Xanthomonas	338	G	2	0	2	0.00005
Stenotrophomonas	40323	G	2	6	8	0.00019
Thermomonas	141948	G	2	1	3	0.00007
Haemophilus	724	G	2	2	4	0.00010
Acinetobacter	469	G	3	0	3	0.00007
Legionella	445	G	3	0	3	0.00007
Candidatus Nitrosacidococcus	2796146	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Pseudoduganella	1522432	G	3	0	3	0.00007
Massilia	149698	G	2	48	50	0.00121
Duganella	75654	G	1	23	24	0.00058
Cupriavidus	106589	G	5	0	5	0.00012
Burkholderia	32008	G	1	0	1	0.00002
Variovorax	34072	G	2	7	9	0.00022
Acidovorax	12916	G	1	4	5	0.00012
Neisseria	482	G	4	8	12	0.00029
Simonsiella	71	G	1	1	2	0.00005
Nitrosomonas	914	G	1	0	1	0.00002
Paracoccus	265	G	1	0	1	0.00002
Magnetospirillum	13134	G	1	0	1	0.00002
Sinorhizobium	28105	G	1	1	2	0.00005
Brevundimonas	41275	G	1	0	1	0.00002
Bacteroides	816	G	24	7	31	0.00075
Phocaeicola	909656	G	19	10	29	0.00070
Porphyromonas	836	G	5	0	5	0.00012
Macellibacteroides	1159323	G	1	0	1	0.00002
Prevotella	838	G	3	2	5	0.00012
Dysgonomonas	156973	G	2	0	2	0.00005
Hymenobacter	89966	G	3	0	3	0.00007
Spirosoma	107	G	1	0	1	0.00002
Flavobacterium	237	G	1	0	1	0.00002
Leptotrichia	32067	G	3	3	6	0.00014
Limnoglobus	2731450	G	1	3	4	0.00010
Candidatus Saccharimonas	1331051	G	1	0	1	0.00002
Bdellovibrio	958	G	1	0	1	0.00002
Methanocaldococcus	196118	G	417	497	914	0.02203
Homo	9605	G	2	1	3	0.00007
