name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus	1386	G	139	17870	18009	0.41814
Priestia	2800373	G	6	0	6	0.00014
Lentibacillus	175304	G	1	0	1	0.00002
Mesobacillus	2675231	G	1	0	1	0.00002
Cytobacillus	2675230	G	1	0	1	0.00002
Peribacillus	2675229	G	1	0	1	0.00002
Staphylococcus	1279	G	9	187	196	0.00455
Gemella	1378	G	2	0	2	0.00005
Paenibacillus	44249	G	1	0	1	0.00002
Streptococcus	1301	G	35	36	71	0.00165
Dolosigranulum	29393	G	8	0	8	0.00019
Carnobacterium	2747	G	2	0	2	0.00005
Granulicatella	117563	G	1	0	1	0.00002
Lactobacillus	1578	G	6	0	6	0.00014
Ligilactobacillus	2767887	G	1	0	1	0.00002
Faecalibacterium	216851	G	23	0	23	0.00053
Ruminococcus	1263	G	4	0	4	0.00009
Ruthenibacterium	1905344	G	2	1	3	0.00007
Amygdalobacter	3079925	G	1	0	1	0.00002
Ruminiclostridium	1508657	G	1	0	1	0.00002
Flavonifractor	946234	G	1	0	1	0.00002
Anaerotruncus	244127	G	1	2	3	0.00007
Subdoligranulum	292632	G	1	1	2	0.00005
Desulfosporosinus	79206	G	1	0	1	0.00002
Enterocloster	2719313	G	8	2	10	0.00023
Blautia	572511	G	5	8	13	0.00030
Butyrivibrio	830	G	1	0	1	0.00002
Filifactor	44259	G	1	0	1	0.00002
Anaerococcus	165779	G	9	2	11	0.00026
Peptoniphilus	162289	G	4	0	4	0.00009
Finegoldia	150022	G	2	1	3	0.00007
Selenomonas	970	G	2	0	2	0.00005
Phascolarctobacterium	33024	G	2	0	2	0.00005
Veillonella	29465	G	1	0	1	0.00002
Cutibacterium	1912216	G	82	13	95	0.00221
Nocardioides	1839	G	2	1	3	0.00007
Corynebacterium	1716	G	37	2	39	0.00091
Lawsonella	1847725	G	5	0	5	0.00012
Mycobacterium	1763	G	2	1	3	0.00007
Rhodococcus	1827	G	2	0	2	0.00005
