name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	614	416	1030	0.01448
Agathobacter	1766253	G	83	64	147	0.00207
Anaerobutyricum	2569097	G	65	38	103	0.00145
Blautia	572511	G	60	16	76	0.00107
Coprococcus	33042	G	55	54	109	0.00153
Anaerostipes	207244	G	55	30	85	0.00120
Dorea	189330	G	42	42	84	0.00118
Chakrabartyella	3088373	G	36	8	44	0.00062
Simiaoa	2944193	G	27	19	46	0.00065
Lachnospira	28050	G	22	5	27	0.00038
Lachnoclostridium	1506553	G	16	4	20	0.00028
Roseburia	841	G	14	3	17	0.00024
Tyzzerella	1506577	G	5	0	5	0.00007
Enterocloster	2719313	G	4	0	4	0.00006
Stomatobaculum	1213720	G	3	0	3	0.00004
Novisyntrophococcus	2888809	G	3	0	3	0.00004
Anaerocolumna	1843210	G	3	0	3	0.00004
Butyrivibrio	830	G	2	0	2	0.00003
Lacrimispora	2719231	G	2	0	2	0.00003
Kineothrix	2163168	G	1	0	1	0.00001
Candidatus Epulonipiscium	2383	G	1	0	1	0.00001
Anaerotignum	2039240	G	95	62	157	0.00221
Subdoligranulum	292632	G	95	14	109	0.00153
Faecalibacterium	216851	G	92	35	127	0.00179
Ruthenibacterium	1905344	G	22	13	35	0.00049
Flavonifractor	946234	G	14	11	25	0.00035
Oscillibacter	459786	G	2	2	4	0.00006
Ruminococcus	1263	G	1	0	1	0.00001
Anaerotruncus	244127	G	1	1	2	0.00003
Lawsonibacter	2172004	G	1	1	2	0.00003
Clostridium	1485	G	7	0	7	0.00010
Hungatella	1649459	G	4	2	6	0.00008
Flintibacter	1918454	G	2	1	3	0.00004
Intestinimonas	1392389	G	1	0	1	0.00001
Maliibacterium	3047433	G	1	0	1	0.00001
Peptacetobacter	2743582	G	2	1	3	0.00004
Romboutsia	1501226	G	1	0	1	0.00001
Filifactor	44259	G	3	0	3	0.00004
Bacillus	1386	G	210	10132	10342	0.14543
Heyndrickxia	2837504	G	4	0	4	0.00006
Priestia	2800373	G	3	0	3	0.00004
Cytobacillus	2675230	G	2	0	2	0.00003
Neobacillus	2675232	G	2	0	2	0.00003
Fictibacillus	1329200	G	2	0	2	0.00003
Lysinibacillus	400634	G	2	0	2	0.00003
Mesobacillus	2675231	G	1	0	1	0.00001
Caldibacillus	1276290	G	1	3	4	0.00006
Staphylococcus	1279	G	31	362	393	0.00553
Paenibacillus	44249	G	7	0	7	0.00010
Brochothrix	2755	G	1	3	4	0.00006
Gemella	1378	G	3	0	3	0.00004
Streptococcus	1301	G	44	3	47	0.00066
Lacticaseibacillus	2759736	G	3	0	3	0.00004
Lactobacillus	1578	G	1	1	2	0.00003
Weissella	46255	G	1	0	1	0.00001
Leuconostoc	1243	G	1	1	2	0.00003
Lactiplantibacillus	2767842	G	1	3	4	0.00006
Dolosigranulum	29393	G	4	1	5	0.00007
Enterococcus	1350	G	1	0	1	0.00001
Aerococcus	1375	G	1	0	1	0.00001
Thomasclavelia	3025755	G	51	6	57	0.00080
Catenibacterium	135858	G	3	13	16	0.00022
Erysipelothrix	1647	G	8	0	8	0.00011
Bulleidia	118747	G	2	0	2	0.00003
Amedibacterium	2749267	G	2	2	4	0.00006
Veillonella	29465	G	21	2	23	0.00032
Megasphaera	906	G	2	0	2	0.00003
Dialister	39948	G	1	0	1	0.00001
Selenomonas	970	G	6	0	6	0.00008
Phascolarctobacterium	33024	G	1	2	3	0.00004
Anaerococcus	165779	G	5	0	5	0.00007
Peptoniphilus	162289	G	3	0	3	0.00004
Cutibacterium	1912216	G	306	48	354	0.00498
Propionibacterium	1743	G	2	1	3	0.00004
Propioniciclava	1085622	G	1	2	3	0.00004
Nocardioides	1839	G	1	0	1	0.00001
Bifidobacterium	1678	G	123	5	128	0.00180
Mycobacterium	1763	G	33	42	75	0.00105
Mycobacteroides	670516	G	2	0	2	0.00003
Corynebacterium	1716	G	26	5	31	0.00044
Lawsonella	1847725	G	10	1	11	0.00015
Dietzia	37914	G	2	0	2	0.00003
Rhodococcus	1827	G	1	0	1	0.00001
Skermania	59613	G	1	0	1	0.00001
Micrococcus	1269	G	21	16	37	0.00052
Kocuria	57493	G	15	8	23	0.00032
Rothia	32207	G	3	0	3	0.00004
Microbacterium	33882	G	3	7	10	0.00014
Frondihabitans	447237	G	1	0	1	0.00001
Clavibacter	1573	G	1	0	1	0.00001
Dermacoccus	57495	G	1	1	2	0.00003
Luteipulveratus	745364	G	1	0	1	0.00001
Kytococcus	57499	G	1	1	2	0.00003
Dermabacter	36739	G	1	1	2	0.00003
Actinomyces	1654	G	12	5	17	0.00024
Streptomyces	1883	G	4	1	5	0.00007
Actinomycetospora	402649	G	1	2	3	0.00004
Thermobifida	83677	G	2	0	2	0.00003
Micromonospora	1873	G	1	1	2	0.00003
Blastococcus	38501	G	1	0	1	0.00001
Collinsella	102106	G	49	9	58	0.00082
Lancefieldella	2767353	G	2	0	2	0.00003
Eggerthella	84111	G	3	0	3	0.00004
Raoultibacter	1926677	G	1	0	1	0.00001
Egicoccus	1755825	G	3	0	3	0.00004
Ilumatobacter	682522	G	1	0	1	0.00001
Nostoc	1177	G	3	4	7	0.00010
Calothrix	1186	G	2	3	5	0.00007
Brasilonema	383614	G	1	1	2	0.00003
Oscillatoria	1158	G	4	3	7	0.00010
Gloeothece	28070	G	1	0	1	0.00001
Leptolyngbya	47251	G	3	0	3	0.00004
Synechococcus	1129	G	1	0	1	0.00001
Pseudanabaena	1152	G	2	0	2	0.00003
Acaryochloris	155977	G	2	0	2	0.00003
Chroococcidiopsis	54298	G	1	1	2	0.00003
Geitlerinema	63132	G	1	0	1	0.00001
Truepera	332248	G	7	0	7	0.00010
Allomeiothermus	2935559	G	2	0	2	0.00003
Deinococcus	1298	G	2	0	2	0.00003
Spiroplasma	2132	G	1	0	1	0.00001
Mycoplasmopsis	2767358	G	1	2	3	0.00004
Candidatus Chlorohelix	3139173	G	1	0	1	0.00001
Escherichia	561	G	26	25148	25174	0.35399
Klebsiella	570	G	10	1189	1199	0.01686
Salmonella	590	G	9	24972	24981	0.35128
Enterobacter	547	G	7	51	58	0.00082
Shigella	620	G	3	1454	1457	0.02049
Citrobacter	544	G	2	1	3	0.00004
Pluralibacter	1330546	G	1	0	1	0.00001
Morganella	581	G	4	6	10	0.00014
Xenorhabdus	626	G	2	0	2	0.00003
Pantoea	53335	G	3	0	3	0.00004
Serratia	613	G	1	0	1	0.00001
Yersinia	629	G	1	0	1	0.00001
Sodalis	84565	G	2	0	2	0.00003
Pseudomonas	286	G	61	100	161	0.00226
Haemophilus	724	G	29	8	37	0.00052
Pasteurella	745	G	1	65	66	0.00093
Frederiksenia	1649317	G	1	0	1	0.00001
Otariodibacter	1249016	G	1	0	1	0.00001
Acinetobacter	469	G	16	35	51	0.00072
Moraxella	475	G	6	0	6	0.00008
Psychrobacter	497	G	1	0	1	0.00001
Stenotrophomonas	40323	G	16	13	29	0.00041
Halomonas	2745	G	3	1	4	0.00006
Salinicola	404432	G	2	0	2	0.00003
Candidatus Portiera	235572	G	1	0	1	0.00001
Marinomonas	28253	G	1	0	1	0.00001
Endozoicomonas	305899	G	1	0	1	0.00001
Vibrio	662	G	5	3	8	0.00011
Photobacterium	657	G	1	0	1	0.00001
Aliivibrio	511678	G	1	0	1	0.00001
Candidatus Palibaumannia	198346	G	2	0	2	0.00003
Nitrosococcus	1227	G	1	0	1	0.00001
Candidatus Nitrosoglobus	1980513	G	1	0	1	0.00001
Shewanella	22	G	1	4	5	0.00007
Psychromonas	67572	G	1	0	1	0.00001
Aeromonas	642	G	2	3	5	0.00007
Microbulbifer	48073	G	1	0	1	0.00001
Cupriavidus	106589	G	13	0	13	0.00018
Ralstonia	48736	G	3	0	3	0.00004
Burkholderia	32008	G	2	1592	1594	0.02241
Delftia	80865	G	4	8	12	0.00017
Variovorax	34072	G	2	0	2	0.00003
Paracidovorax	3051137	G	1	11	12	0.00017
Massilia	149698	G	1	0	1	0.00001
Caldimonas	196013	G	3	1	4	0.00006
Methylibium	316612	G	1	0	1	0.00001
Tepidimonas	114248	G	1	0	1	0.00001
Neisseria	482	G	1	0	1	0.00001
Sulfuricystis	3050898	G	1	0	1	0.00001
Methylobacterium	407	G	3	0	3	0.00004
Methylorubrum	2282523	G	2	5	7	0.00010
Sinorhizobium	28105	G	1	0	1	0.00001
Georhizobium	2661800	G	1	1	2	0.00003
Brucella	234	G	1	0	1	0.00001
Pleomorphomonas	261933	G	1	2	3	0.00004
Sphingomonas	13687	G	11	7	18	0.00025
Asticcacaulis	76890	G	5	3	8	0.00011
Brevundimonas	41275	G	3	0	3	0.00004
Paracoccus	265	G	3	2	5	0.00007
Pontivivens	1844015	G	1	0	1	0.00001
Pelagovum	2795377	G	1	0	1	0.00001
Roseomonas	125216	G	1	0	1	0.00001
Azospirillum	191	G	1	0	1	0.00001
Skermanella	204447	G	1	0	1	0.00001
Rickettsia	780	G	2	0	2	0.00003
Candidatus Phycorickettsia	2115980	G	1	0	1	0.00001
Wolbachia	953	G	1	0	1	0.00001
Phocaeicola	909656	G	701	133	834	0.01173
Bacteroides	816	G	5	0	5	0.00007
Parabacteroides	375288	G	77	7	84	0.00118
Prevotella	838	G	7	1	8	0.00011
Segatella	2974251	G	2	0	2	0.00003
Porphyromonas	836	G	9	0	9	0.00013
Alistipes	239759	G	1	0	1	0.00001
Acetobacteroides	1647173	G	1	0	1	0.00001
Butyricimonas	574697	G	1	0	1	0.00001
Capnocytophaga	1016	G	1	0	1	0.00001
Flavobacterium	237	G	1	0	1	0.00001
Flagellimonas	444459	G	1	0	1	0.00001
Cloacibacterium	501783	G	2	2	4	0.00006
Blattabacterium	34098	G	1	0	1	0.00001
Ichthyobacterium	1755829	G	1	0	1	0.00001
Pseudocnuella	2812019	G	2	2	4	0.00006
Lacibacter	649461	G	1	0	1	0.00001
Sphingobacterium	28453	G	3	1	4	0.00006
Spirosoma	107	G	2	0	2	0.00003
Dyadobacter	120831	G	1	0	1	0.00001
Hymenobacter	89966	G	1	0	1	0.00001
Candidatus Uabimicrobium	2897349	G	1	0	1	0.00001
Opitutus	178440	G	2	0	2	0.00003
Borreliella	64895	G	3	0	3	0.00004
Treponema	157	G	1	0	1	0.00001
Leptospira	171	G	1	0	1	0.00001
Fusobacterium	848	G	2	0	2	0.00003
Leptotrichia	32067	G	1	0	1	0.00001
Sandaracinus	1055688	G	1	2	3	0.00004
Corallococcus	83461	G	1	0	1	0.00001
Desulfovibrio	872	G	1	0	1	0.00001
Syntrophus	43773	G	1	0	1	0.00001
Peredibacter	263370	G	1	0	1	0.00001
Methanocaldococcus	196118	G	508	409	917	0.01289
Homo	9605	G	17	2	19	0.00027
Gammaretrovirus	153135	G	1	32	33	0.00046
