name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	180	888	1068	0.01741
Agathobacter	1766253	G	70	5	75	0.00122
Mediterraneibacter	2316020	G	44	1	45	0.00073
Anaerostipes	207244	G	35	7	42	0.00068
Dorea	189330	G	35	3	38	0.00062
Sellimonas	1769710	G	19	1	20	0.00033
Roseburia	841	G	16	1	17	0.00028
Lachnospira	28050	G	14	0	14	0.00023
Lachnoclostridium	1506553	G	5	0	5	0.00008
Anaerobutyricum	2569097	G	5	0	5	0.00008
Enterocloster	2719313	G	4	0	4	0.00007
Coprococcus	33042	G	2	0	2	0.00003
Lacrimispora	2719231	G	2	0	2	0.00003
Claveliimonas	3076670	G	2	0	2	0.00003
Qiania	2944195	G	1	0	1	0.00002
Simiaoa	2944193	G	1	0	1	0.00002
Anaerocolumna	1843210	G	1	0	1	0.00002
Kineothrix	2163168	G	1	0	1	0.00002
Tyzzerella	1506577	G	1	0	1	0.00002
Marvinbryantia	248744	G	1	0	1	0.00002
Anaerotignum	2039240	G	1	0	1	0.00002
Faecalibacterium	216851	G	90	58	148	0.00241
Subdoligranulum	292632	G	41	1	42	0.00068
Flavonifractor	946234	G	27	45	72	0.00117
Ruminococcus	1263	G	17	1	18	0.00029
Ruthenibacterium	1905344	G	14	15	29	0.00047
Caproicibacterium	2834348	G	11	17	28	0.00046
Vescimonas	2892396	G	10	21	31	0.00051
Pusillibacter	2892397	G	3	2	5	0.00008
Anaerotruncus	244127	G	3	8	11	0.00018
Lawsonibacter	2172004	G	3	7	10	0.00016
Ethanoligenens	253238	G	2	1	3	0.00005
Solibaculum	2842531	G	2	4	6	0.00010
Amygdalobacter	3079925	G	1	0	1	0.00002
Mageeibacillus	1637257	G	1	0	1	0.00002
Clostridium	1485	G	19	26	45	0.00073
Caloramator	44258	G	1	0	1	0.00002
Hungatella	1649459	G	1	0	1	0.00002
Eubacterium	1730	G	15	4	19	0.00031
Flintibacter	1918454	G	7	10	17	0.00028
Intestinimonas	1392389	G	3	3	6	0.00010
Sinanaerobacter	2886866	G	2	0	2	0.00003
Massilistercora	2717089	G	1	0	1	0.00002
Caproiciproducens	1738645	G	6	1	7	0.00011
Acutalibacter	1918385	G	1	0	1	0.00002
Romboutsia	1501226	G	2	3	5	0.00008
Aminipila	2060094	G	2	0	2	0.00003
Serpentinicella	1890059	G	1	0	1	0.00002
Zhaonella	2748674	G	1	0	1	0.00002
Bacillus	1386	G	149	11167	11316	0.18451
Salisediminibacterium	1434042	G	1	0	1	0.00002
Neobacillus	2675232	G	1	0	1	0.00002
Staphylococcus	1279	G	20	347	367	0.00598
Paenibacillus	44249	G	9	0	9	0.00015
Brochothrix	2755	G	1	0	1	0.00002
Pullulanibacillus	475230	G	1	0	1	0.00002
Streptococcus	1301	G	33	18	51	0.00083
Lactiplantibacillus	2767842	G	1	4	5	0.00008
Amylolactobacillus	2767876	G	1	2	3	0.00005
Megasphaera	906	G	26	5	31	0.00051
Veillonella	29465	G	25	0	25	0.00041
Selenomonas	970	G	2	0	2	0.00003
Bulleidia	118747	G	2	0	2	0.00003
Longicatena	1918536	G	2	1	3	0.00005
Allocoprobacillus	3059504	G	2	0	2	0.00003
Erysipelothrix	1647	G	1	1	2	0.00003
Thomasclavelia	3025755	G	7	1	8	0.00013
Catenibacterium	135858	G	1	0	1	0.00002
Helcococcus	31983	G	4	0	4	0.00007
Finegoldia	150022	G	2	0	2	0.00003
Anaerococcus	165779	G	1	0	1	0.00002
Parvimonas	543311	G	1	0	1	0.00002
Cutibacterium	1912216	G	143	29	172	0.00280
Arachnia	2801844	G	2	1	3	0.00005
Nocardioides	1839	G	2	1	3	0.00005
Micrococcus	1269	G	12	6	18	0.00029
Rothia	32207	G	9	5	14	0.00023
Auritidibacter	1160973	G	1	0	1	0.00002
Brachybacterium	43668	G	1	2	3	0.00005
Kytococcus	57499	G	1	1	2	0.00003
Brevibacterium	1696	G	1	1	2	0.00003
Janibacter	53457	G	1	0	1	0.00002
Dermacoccus	57495	G	1	1	2	0.00003
Corynebacterium	1716	G	18	5	23	0.00038
Lawsonella	1847725	G	6	3	9	0.00015
Mycolicibacterium	1866885	G	2	2	4	0.00007
Rhodococcus	1827	G	1	1	2	0.00003
Gordonia	2053	G	1	0	1	0.00002
Dietzia	37914	G	1	0	1	0.00002
Bifidobacterium	1678	G	32	11	43	0.00070
Actinomyces	1654	G	8	0	8	0.00013
Actinomycetospora	402649	G	5	3	8	0.00013
Streptomyces	1883	G	1	1	2	0.00003
Collinsella	102106	G	9	4	13	0.00021
Geminocystis	669357	G	2	1	3	0.00005
Geitlerinema	63132	G	2	3	5	0.00008
Deinococcus	1298	G	2	0	2	0.00003
Truepera	332248	G	1	0	1	0.00002
Bacteroides	816	G	322	85	407	0.00664
Phocaeicola	909656	G	119	136	255	0.00416
Alistipes	239759	G	124	10	134	0.00218
Parabacteroides	375288	G	101	39	140	0.00228
Porphyromonas	836	G	18	3	21	0.00034
Odoribacter	283168	G	12	2	14	0.00023
Prevotella	838	G	2	0	2	0.00003
Segatella	2974251	G	1	0	1	0.00002
Tenuifilum	2760873	G	1	0	1	0.00002
Capnocytophaga	1016	G	1	0	1	0.00002
Escherichia	561	G	9	40235	40244	0.65620
Enterobacter	547	G	3	90	93	0.00152
Salmonella	590	G	2	4565	4567	0.07447
Candidatus Regiella	568988	G	1	1	2	0.00003
Klebsiella	570	G	1	0	1	0.00002
Jejubacter	2815296	G	1	0	1	0.00002
Pectobacterium	122277	G	4	2	6	0.00010
Buchnera	32199	G	1	0	1	0.00002
Morganella	581	G	1	76	77	0.00126
Pseudomonas	286	G	10	54	64	0.00104
Moraxella	475	G	10	0	10	0.00016
Acinetobacter	469	G	4	0	4	0.00007
Haemophilus	724	G	5	3	8	0.00013
Pasteurella	745	G	1	6	7	0.00011
Mannheimia	75984	G	1	0	1	0.00002
Stenotrophomonas	40323	G	4	6	10	0.00016
Thermomonas	141948	G	2	0	2	0.00003
Tahibacter	1453544	G	1	0	1	0.00002
Halomonas	2745	G	2	0	2	0.00003
Marinomonas	28253	G	2	0	2	0.00003
Aequoribacter	2847769	G	2	0	2	0.00003
Candidatus Paraluminiphilus	3040948	G	1	0	1	0.00002
Vibrio	662	G	3	0	3	0.00005
Rheinheimera	67575	G	1	0	1	0.00002
Oceanisphaera	225143	G	1	0	1	0.00002
Turicimonas	1918598	G	9	2	11	0.00018
Duodenibacillus	1980697	G	6	3	9	0.00015
Acidovorax	12916	G	2	7	9	0.00015
Variovorax	34072	G	1	2	3	0.00005
Paracidovorax	3051137	G	1	13	14	0.00023
Polaromonas	52972	G	1	0	1	0.00002
Cupriavidus	106589	G	4	0	4	0.00007
Sphaerotilus	34102	G	2	8	10	0.00016
Caldimonas	196013	G	1	0	1	0.00002
Alcaligenes	507	G	1	2	3	0.00005
Methylobacterium	407	G	3	4	7	0.00011
Hyphomicrobium	81	G	1	0	1	0.00002
Methylovirgula	1156568	G	1	1	2	0.00003
Liberibacter	34019	G	1	0	1	0.00002
Devosia	46913	G	1	0	1	0.00002
Sphingomonas	13687	G	4	9	13	0.00021
Haematobacter	366614	G	2	5	7	0.00011
Aliiroseovarius	1658781	G	1	0	1	0.00002
Roseivivax	93682	G	1	0	1	0.00002
Asticcacaulis	76890	G	4	2	6	0.00010
Sediminicoccus	1706033	G	2	0	2	0.00003
Pseudoroseomonas	2870717	G	1	1	2	0.00003
Roseomonas	125216	G	1	0	1	0.00002
Desulfovibrio	872	G	27	1	28	0.00046
Maridesulfovibrio	2794998	G	2	0	2	0.00003
Akkermansia	239934	G	14	1	15	0.00024
Campylobacter	194	G	4	0	4	0.00007
Fusobacterium	848	G	3	0	3	0.00005
Marispirochaeta	1911565	G	1	0	1	0.00002
Thermospira	3024226	G	1	0	1	0.00002
Jonquetella	428711	G	1	0	1	0.00002
Luteitalea	2004797	G	1	0	1	0.00002
Methanocaldococcus	196118	G	522	432	954	0.01556
Methanobrevibacter	2172	G	2	0	2	0.00003
Natrononativus	3065677	G	1	0	1	0.00002
Homo	9605	G	12	3	15	0.00024
