name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus	1386	G	294	19720	20014	0.25327
Anoxybacillus	150247	G	4	0	4	0.00005
Cytobacillus	2675230	G	2	0	2	0.00003
Priestia	2800373	G	2	0	2	0.00003
Peribacillus	2675229	G	1	0	1	0.00001
Mesobacillus	2675231	G	1	0	1	0.00001
Neobacillus	2675232	G	1	0	1	0.00001
Fictibacillus	1329200	G	1	0	1	0.00001
Geobacillus	129337	G	1	40	41	0.00052
Lentibacillus	175304	G	1	0	1	0.00001
Staphylococcus	1279	G	46	1042	1088	0.01377
Paenibacillus	44249	G	6	0	6	0.00008
Gemella	1378	G	2	0	2	0.00003
Streptococcus	1301	G	63	6	69	0.00087
Lactococcus	1357	G	2	29	31	0.00039
Lactobacillus	1578	G	6	12	18	0.00023
Weissella	46255	G	3	0	3	0.00004
Limosilactobacillus	2742598	G	1	3	4	0.00005
Lacticaseibacillus	2759736	G	1	11	12	0.00015
Leuconostoc	1243	G	1	0	1	0.00001
Acetilactobacillus	2767874	G	1	0	1	0.00001
Granulicatella	117563	G	4	4	8	0.00010
Dolosigranulum	29393	G	3	0	3	0.00004
Aerococcus	1375	G	5	3	8	0.00010
Enterococcus	1350	G	1	12	13	0.00016
Mediterraneibacter	2316020	G	42	7	49	0.00062
Roseburia	841	G	19	12	31	0.00039
Blautia	572511	G	19	7	26	0.00033
Anaerostipes	207244	G	6	2	8	0.00010
Simiaoa	2944193	G	4	1	5	0.00006
Lachnoclostridium	1506553	G	3	0	3	0.00004
Butyrivibrio	830	G	2	0	2	0.00003
Dorea	189330	G	2	1	3	0.00004
Agathobacter	1766253	G	2	0	2	0.00003
Chakrabartyella	3088373	G	1	0	1	0.00001
Wansuia	2944198	G	1	0	1	0.00001
Sellimonas	1769710	G	1	0	1	0.00001
Faecalibacterium	216851	G	41	70	111	0.00140
Subdoligranulum	292632	G	10	0	10	0.00013
Ruminococcus	1263	G	1	0	1	0.00001
Anaerotruncus	244127	G	1	3	4	0.00005
Solibaculum	2842531	G	1	2	3	0.00004
Ruthenibacterium	1905344	G	1	0	1	0.00001
Thermoclostridium	2304691	G	1	1	2	0.00003
Eubacterium	1730	G	2	0	2	0.00003
Flintibacter	1918454	G	2	0	2	0.00003
Oceanirhabdus	1434026	G	1	0	1	0.00001
Crassaminicella	1848399	G	1	0	1	0.00001
Acutalibacter	1918385	G	1	0	1	0.00001
Filifactor	44259	G	3	1	4	0.00005
Veillonella	29465	G	11	1	12	0.00015
Selenomonas	970	G	2	0	2	0.00003
Pelosinus	365348	G	1	0	1	0.00001
Anaerococcus	165779	G	5	0	5	0.00006
Finegoldia	150022	G	4	0	4	0.00005
Peptoniphilus	162289	G	1	0	1	0.00001
Tissierella	41273	G	1	0	1	0.00001
Longicatena	1918536	G	1	1	2	0.00003
Cutibacterium	1912216	G	323	81	404	0.00511
Raineyella	1911549	G	2	0	2	0.00003
Propionibacterium	1743	G	1	0	1	0.00001
Tessaracoccus	72763	G	1	1	2	0.00003
Brooklawnia	369926	G	1	1	2	0.00003
Propioniciclava	1085622	G	1	2	3	0.00004
Arachnia	2801844	G	1	0	1	0.00001
Nocardioides	1839	G	12	6	18	0.00023
Kribbella	182639	G	1	0	1	0.00001
Rothia	32207	G	22	7	29	0.00037
Micrococcus	1269	G	22	1	23	0.00029
Kocuria	57493	G	15	13	28	0.00035
Arthrobacter	1663	G	1	0	1	0.00001
Subtercola	120212	G	4	1	5	0.00006
Microbacterium	33882	G	3	5	8	0.00010
Curtobacterium	2034	G	1	3	4	0.00005
Leifsonia	110932	G	1	2	3	0.00004
Rhodoluna	529883	G	1	0	1	0.00001
Dermacoccus	57495	G	5	3	8	0.00010
Brevibacterium	1696	G	3	0	3	0.00004
Intrasporangium	53357	G	1	0	1	0.00001
Phycicoccus	367298	G	1	1	2	0.00003
Cellulomonas	1707	G	1	0	1	0.00001
Brachybacterium	43668	G	1	0	1	0.00001
Occultella	2828348	G	1	0	1	0.00001
Corynebacterium	1716	G	62	28	90	0.00114
Lawsonella	1847725	G	11	1	12	0.00015
Mycobacterium	1763	G	5	4	9	0.00011
Mycobacteroides	670516	G	1	0	1	0.00001
Gordonia	2053	G	5	1	6	0.00008
Rhodococcus	1827	G	3	0	3	0.00004
Dietzia	37914	G	1	0	1	0.00001
Actinomyces	1654	G	22	4	26	0.00033
Schaalia	2529408	G	3	0	3	0.00004
Mobiluncus	2050	G	1	0	1	0.00001
Pauljensenia	2740557	G	1	1	2	0.00003
Actinomycetospora	402649	G	5	2	7	0.00009
Bifidobacterium	1678	G	1	0	1	0.00001
Parascardovia	196082	G	1	0	1	0.00001
Streptomyces	1883	G	2	1	3	0.00004
Actinoplanes	1865	G	1	0	1	0.00001
Conexibacter	191494	G	4	0	4	0.00005
Paraconexibacter	2758920	G	3	0	3	0.00004
Capillimicrobium	2976759	G	1	0	1	0.00001
Thermoleophilum	192992	G	1	0	1	0.00001
Dermatobacter	3075137	G	1	1	2	0.00003
Ilumatobacter	682522	G	1	0	1	0.00001
Olsenella	133925	G	1	0	1	0.00001
Rubrobacter	42255	G	1	0	1	0.00001
Truepera	332248	G	27	1	28	0.00035
Deinococcus	1298	G	6	0	6	0.00008
Moorena	1155738	G	4	0	4	0.00005
Oscillatoria	1158	G	1	1	2	0.00003
Gloeocapsopsis	693222	G	1	2	3	0.00004
Nostoc	1177	G	1	0	1	0.00001
Brasilonema	383614	G	1	2	3	0.00004
Kovacikia	1874526	G	1	0	1	0.00001
Leptodesmis	2664261	G	1	1	2	0.00003
Leptolyngbya	47251	G	1	0	1	0.00001
Synechococcus	1129	G	2	0	2	0.00003
Chroococcidiopsis	54298	G	1	2	3	0.00004
Escherichia	561	G	15	17804	17819	0.22549
Enterobacter	547	G	9	709	718	0.00909
Salmonella	590	G	5	33830	33835	0.42817
Klebsiella	570	G	4	1039	1043	0.01320
Erwinia	551	G	1	1	2	0.00003
Mixta	2100764	G	1	0	1	0.00001
Serratia	613	G	1	0	1	0.00001
Yersinia	629	G	1	6	7	0.00009
Photorhabdus	29487	G	1	1	2	0.00003
Sodalis	84565	G	2	0	2	0.00003
Pectobacterium	122277	G	1	0	1	0.00001
Pseudomonas	286	G	36	285	321	0.00406
Thiopseudomonas	1654787	G	7	2	9	0.00011
Moraxella	475	G	24	5	29	0.00037
Acinetobacter	469	G	23	77	100	0.00127
Psychrobacter	497	G	1	0	1	0.00001
Stenotrophomonas	40323	G	26	42	68	0.00086
Xanthomonas	338	G	2	0	2	0.00003
Pseudoxanthomonas	83618	G	2	0	2	0.00003
Thermomonas	141948	G	1	0	1	0.00001
Haemophilus	724	G	2	0	2	0.00003
Glaesserella	2094023	G	1	11	12	0.00015
Mannheimia	75984	G	1	0	1	0.00001
Vibrio	662	G	9	16	25	0.00032
Halomonas	2745	G	2	0	2	0.00003
Salinicola	404432	G	1	0	1	0.00001
Pistricoccus	1897649	G	1	0	1	0.00001
Marinomonas	28253	G	2	0	2	0.00003
Rheinheimera	67575	G	1	0	1	0.00001
Thermochromatium	85073	G	1	1	2	0.00003
Flagellatimonas	2893022	G	1	0	1	0.00001
Aeromonas	642	G	1	0	1	0.00001
Massilia	149698	G	10	16	26	0.00033
Janthinobacterium	29580	G	4	6	10	0.00013
Comamonas	283	G	3	2	5	0.00006
Diaphorobacter	238749	G	3	20	23	0.00029
Acidovorax	12916	G	2	1	3	0.00004
Hydrogenophaga	47420	G	1	1	2	0.00003
Variovorax	34072	G	1	0	1	0.00001
Paracidovorax	3051137	G	1	9	10	0.00013
Ottowia	219181	G	1	0	1	0.00001
Melaminivora	1649468	G	1	0	1	0.00001
Cupriavidus	106589	G	12	2	14	0.00018
Lautropia	47670	G	4	2	6	0.00008
Burkholderia	32008	G	1	4	5	0.00006
Paraburkholderia	1822464	G	1	1	2	0.00003
Roseateles	93681	G	4	2	6	0.00008
Caldimonas	196013	G	3	2	5	0.00006
Sutterella	40544	G	1	0	1	0.00001
Neisseria	482	G	2	0	2	0.00003
Eikenella	538	G	2	1	3	0.00004
Methylovorus	81682	G	1	0	1	0.00001
Methylobacterium	407	G	8	6	14	0.00018
Microvirga	186650	G	1	0	1	0.00001
Bradyrhizobium	374	G	2	1	3	0.00004
Rhizobium	379	G	1	4	5	0.00006
Labrys	204476	G	2	1	3	0.00004
Chenggangzhangella	2041902	G	1	0	1	0.00001
Pleomorphomonas	261933	G	1	1	2	0.00003
Devosia	46913	G	1	0	1	0.00001
Sphingomonas	13687	G	11	3	14	0.00018
Sphingobium	165695	G	2	3	5	0.00006
Novosphingobium	165696	G	1	0	1	0.00001
Sphingorhabdus	1434046	G	1	0	1	0.00001
Erythrobacter	1041	G	1	1	2	0.00003
Paracoccus	265	G	8	4	12	0.00015
Aliiroseovarius	1658781	G	3	1	4	0.00005
Palleronia	315422	G	1	0	1	0.00001
Leisingera	191028	G	1	0	1	0.00001
Brevundimonas	41275	G	8	0	8	0.00010
Asticcacaulis	76890	G	3	0	3	0.00004
Phenylobacterium	20	G	2	1	3	0.00004
Roseomonas	125216	G	2	5	7	0.00009
Sediminicoccus	1706033	G	1	2	3	0.00004
Rickettsia	780	G	1	0	1	0.00001
Candidatus Pelagibacter	198251	G	1	0	1	0.00001
Bacteroides	816	G	19	2	21	0.00027
Phocaeicola	909656	G	16	6	22	0.00028
Parabacteroides	375288	G	23	7	30	0.00038
Prevotella	838	G	10	0	10	0.00013
Segatella	2974251	G	1	0	1	0.00001
Porphyromonas	836	G	5	0	5	0.00006
Proteiniphilum	294702	G	2	2	4	0.00005
Odoribacter	283168	G	3	0	3	0.00004
Alistipes	239759	G	1	0	1	0.00001
Acetobacteroides	1647173	G	1	0	1	0.00001
Cloacibacterium	501783	G	7	4	11	0.00014
Riemerella	34084	G	1	4	5	0.00006
Faecalibacter	2766734	G	1	0	1	0.00001
Capnocytophaga	1016	G	3	2	5	0.00006
Spirosoma	107	G	6	0	6	0.00008
Cytophaga	978	G	1	0	1	0.00001
Adhaeribacter	299566	G	1	0	1	0.00001
Pseudocnuella	2812019	G	2	1	3	0.00004
Chitinophaga	79328	G	2	0	2	0.00003
Flavisolibacter	398041	G	1	0	1	0.00001
Aurantibacillus	3088889	G	1	0	1	0.00001
Leptotrichia	32067	G	5	0	5	0.00006
Fusobacterium	848	G	4	0	4	0.00005
Bremerella	2714594	G	4	0	4	0.00005
Akkermansia	239934	G	2	0	2	0.00003
Chloracidobacterium	458032	G	2	0	2	0.00003
Sulfidibacter	2915177	G	1	0	1	0.00001
Anaeromyxobacter	161492	G	1	0	1	0.00001
Nannocystis	53	G	1	0	1	0.00001
Maridesulfovibrio	2794998	G	2	0	2	0.00003
Arcobacter	28196	G	1	0	1	0.00001
Bdellovibrio	958	G	1	0	1	0.00001
Borreliella	64895	G	1	0	1	0.00001
Thermovibrio	171868	G	1	0	1	0.00001
