name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	199	41	240	0.00560
Vescimonas	2892396	G	7	22	29	0.00068
Subdoligranulum	292632	G	4	0	4	0.00009
Lawsonibacter	2172004	G	1	9	10	0.00023
Clostridium	1485	G	2	17	19	0.00044
Mediterraneibacter	2316020	G	53	28	81	0.00189
Coprococcus	33042	G	11	10	21	0.00049
Roseburia	841	G	10	1	11	0.00026
Dorea	189330	G	10	7	17	0.00040
Anaerobutyricum	2569097	G	6	3	9	0.00021
Anaerostipes	207244	G	5	3	8	0.00019
Lachnospira	28050	G	4	1	5	0.00012
Blautia	572511	G	4	9	13	0.00030
Enterocloster	2719313	G	2	0	2	0.00005
Lachnoclostridium	1506553	G	1	0	1	0.00002
Agathobacter	1766253	G	1	0	1	0.00002
Anaerotignum	2039240	G	1	1	2	0.00005
Mogibacterium	86331	G	1	0	1	0.00002
Aminipila	2060094	G	1	0	1	0.00002
Clostridioides	1870884	G	1	5	6	0.00014
Caminicella	166484	G	1	0	1	0.00002
Thermoanaerobacter	1754	G	1	0	1	0.00002
Bacillus	1386	G	94	8155	8249	0.19231
Neobacillus	2675232	G	2	0	2	0.00005
Fervidibacillus	3033930	G	1	0	1	0.00002
Salipaludibacillus	1884449	G	1	0	1	0.00002
Mesobacillus	2675231	G	1	0	1	0.00002
Staphylococcus	1279	G	16	201	217	0.00506
Gemella	1378	G	6	0	6	0.00014
Paenibacillus	44249	G	3	0	3	0.00007
Alicyclobacillus	29330	G	1	0	1	0.00002
Streptococcus	1301	G	21	0	21	0.00049
Lactobacillus	1578	G	2	4	6	0.00014
Melissococcus	33969	G	1	0	1	0.00002
Dolosigranulum	29393	G	1	0	1	0.00002
Anaerococcus	165779	G	10	2	12	0.00028
Finegoldia	150022	G	1	0	1	0.00002
Phascolarctobacterium	33024	G	5	0	5	0.00012
Veillonella	29465	G	2	0	2	0.00005
Megamonas	158846	G	1	0	1	0.00002
Catenibacterium	135858	G	4	1	5	0.00012
Cutibacterium	1912216	G	47	23	70	0.00163
Arachnia	2801844	G	2	3	5	0.00012
Nocardioides	1839	G	3	3	6	0.00014
Corynebacterium	1716	G	23	3	26	0.00061
Lawsonella	1847725	G	2	0	2	0.00005
Rhodococcus	1827	G	1	1	2	0.00005
Micrococcus	1269	G	3	0	3	0.00007
Paraoerskovia	665568	G	1	4	5	0.00012
Microbacterium	33882	G	1	0	1	0.00002
Actinomyces	1654	G	5	1	6	0.00014
Schaalia	2529408	G	1	0	1	0.00002
Gardnerella	2701	G	1	0	1	0.00002
Actinomycetospora	402649	G	1	0	1	0.00002
Klebsiella	570	G	6	17989	17995	0.41952
Enterobacter	547	G	4	200	204	0.00476
Escherichia	561	G	3	767	770	0.01795
Salmonella	590	G	2	13617	13619	0.31750
Citrobacter	544	G	1	41	42	0.00098
Pantoea	53335	G	1	3	4	0.00009
Acinetobacter	469	G	23	16	39	0.00091
Moraxella	475	G	1	0	1	0.00002
Pseudomonas	286	G	3	25	28	0.00065
Shewanella	22	G	4	0	4	0.00009
Vibrio	662	G	4	0	4	0.00009
Stenotrophomonas	40323	G	2	2	4	0.00009
Xanthomonas	338	G	1	0	1	0.00002
Haemophilus	724	G	1	0	1	0.00002
Halomonas	2745	G	1	0	1	0.00002
Halotalea	376488	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Cellvibrio	10	G	2	0	2	0.00005
Candidatus Nitrosacidococcus	2796146	G	1	0	1	0.00002
Sutterella	40544	G	19	28	47	0.00110
Candidatus Symbiobacter	1436289	G	6	3	9	0.00021
Ottowia	219181	G	1	2	3	0.00007
Comamonas	283	G	1	3	4	0.00009
Cupriavidus	106589	G	6	7	13	0.00030
Burkholderia	32008	G	1	0	1	0.00002
Neisseria	482	G	1	6	7	0.00016
Paracoccus	265	G	3	7	10	0.00023
Phenylobacterium	20	G	1	5	6	0.00014
Brevundimonas	41275	G	1	0	1	0.00002
Bradyrhizobium	374	G	2	1	3	0.00007
Labrys	204476	G	1	0	1	0.00002
Pseudolabrys	556257	G	1	0	1	0.00002
Liberibacter	34019	G	1	0	1	0.00002
Acidithiobacillus	119977	G	1	0	1	0.00002
Bacteroides	816	G	42	9	51	0.00119
Phocaeicola	909656	G	27	12	39	0.00091
Parabacteroides	375288	G	9	2	11	0.00026
Segatella	2974251	G	2	0	2	0.00005
Prevotella	838	G	1	1	2	0.00005
Porphyromonas	836	G	3	0	3	0.00007
Odoribacter	283168	G	1	0	1	0.00002
Butyricimonas	574697	G	1	0	1	0.00002
Algoriphagus	246875	G	2	0	2	0.00005
Spirosoma	107	G	2	0	2	0.00005
Hymenobacter	89966	G	1	0	1	0.00002
Cloacibacterium	501783	G	1	0	1	0.00002
Capnocytophaga	1016	G	1	0	1	0.00002
Candidatus Cloacimonas	456826	G	3	0	3	0.00007
Fusobacterium	848	G	11	0	11	0.00026
Leptotrichia	32067	G	2	0	2	0.00005
Desulfosarcina	2299	G	2	0	2	0.00005
Brachyspira	29521	G	1	0	1	0.00002
Methanocaldococcus	196118	G	469	273	742	0.01730
Homo	9605	G	5	1	6	0.00014
