name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	568	134	702	0.01088
Mediterraneibacter	2316020	G	458	957	1415	0.02193
Enterocloster	2719313	G	311	15	326	0.00505
Anaerostipes	207244	G	145	5	150	0.00232
Sellimonas	1769710	G	50	2	52	0.00081
Dorea	189330	G	22	7	29	0.00045
Lacrimispora	2719231	G	20	0	20	0.00031
Roseburia	841	G	15	0	15	0.00023
Lachnoanaerobaculum	1164882	G	13	0	13	0.00020
Lachnoclostridium	1506553	G	12	0	12	0.00019
Agathobacter	1766253	G	7	1	8	0.00012
Anaerocolumna	1843210	G	3	0	3	0.00005
Lachnospira	28050	G	3	0	3	0.00005
Stomatobaculum	1213720	G	3	0	3	0.00005
Chakrabartyella	3088373	G	2	0	2	0.00003
Candidatus Epulonipiscium	2383	G	2	0	2	0.00003
Qiania	2944195	G	2	0	2	0.00003
Chordicoccus	3031933	G	1	0	1	0.00002
Butyrivibrio	830	G	1	0	1	0.00002
Kineothrix	2163168	G	1	0	1	0.00002
Coprococcus	33042	G	1	0	1	0.00002
Novisyntrophococcus	2888809	G	1	0	1	0.00002
Defluviitalea	1185408	G	1	0	1	0.00002
Cellulosilyticum	698776	G	1	0	1	0.00002
Flavonifractor	946234	G	111	71	182	0.00282
Ruthenibacterium	1905344	G	75	42	117	0.00181
Ruminococcus	1263	G	48	2	50	0.00077
Lawsonibacter	2172004	G	19	10	29	0.00045
Vescimonas	2892396	G	17	10	27	0.00042
Pusillibacter	2892397	G	11	3	14	0.00022
Subdoligranulum	292632	G	7	0	7	0.00011
Paludihabitans	2038676	G	7	0	7	0.00011
Caproicibacterium	2834348	G	6	6	12	0.00019
Oscillibacter	459786	G	4	67	71	0.00110
Solibaculum	2842531	G	4	1	5	0.00008
Petroclostridium	2304687	G	4	0	4	0.00006
Faecalibacterium	216851	G	3	0	3	0.00005
Dysosmobacter	2591381	G	2	39	41	0.00064
Caproiciproducens	1738645	G	33	9	42	0.00065
Acutalibacter	1918385	G	11	4	15	0.00023
Caproicibacter	2576755	G	2	4	6	0.00009
Hungatella	1649459	G	23	15	38	0.00059
Clostridium	1485	G	15	29	44	0.00068
Massilistercora	2717089	G	11	7	18	0.00028
Intestinimonas	1392389	G	10	10	20	0.00031
Carboxydocella	178898	G	4	0	4	0.00006
Thermaerobacter	73918	G	1	0	1	0.00002
Intestinibacillus	1928820	G	1	2	3	0.00005
Agathobaculum	2048137	G	1	1	2	0.00003
Heliomicrobium	2831443	G	1	0	1	0.00002
Maliibacterium	3047433	G	1	0	1	0.00002
Eubacterium	1730	G	1	0	1	0.00002
Intestinibacter	1505657	G	6	9	15	0.00023
Clostridioides	1870884	G	6	13	19	0.00029
Romboutsia	1501226	G	1	0	1	0.00002
Filifactor	44259	G	6	0	6	0.00009
Carboxydothermus	129957	G	1	0	1	0.00002
Moorella	44260	G	1	0	1	0.00002
Staphylococcus	1279	G	363	341	704	0.01091
Mammaliicoccus	2803850	G	1	0	1	0.00002
