name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nostoc	1177	G	61	317	378	0.00690
Calothrix	1186	G	2	10	12	0.00022
Oscillatoria	1158	G	25	107	132	0.00241
Planktothrix	54304	G	21	0	21	0.00038
Gloeocapsa	102231	G	1	33	34	0.00062
Synechococcus	1129	G	69	0	69	0.00126
Pseudanabaena	1152	G	57	0	57	0.00104
Geitlerinema	63132	G	23	165	188	0.00343
Crinalium	241421	G	15	146	161	0.00294
Pleurocapsa	44474	G	12	68	80	0.00146
Chroococcidiopsis	54298	G	2	27	29	0.00053
Thermosynechococcus	146785	G	1	0	1	0.00002
Cutibacterium	1912216	G	609	58	667	0.01218
Microlunatus	29404	G	1	0	1	0.00002
Nocardioides	1839	G	5	0	5	0.00009
Corynebacterium	1716	G	169	29	198	0.00362
Mycolicibacillus	2126281	G	95	14	109	0.00199
Mycobacterium	1763	G	21	6	27	0.00049
Mycolicibacterium	1866885	G	2	0	2	0.00004
Rhodococcus	1827	G	4	0	4	0.00007
Lawsonella	1847725	G	2	0	2	0.00004
Gordonia	2053	G	1	0	1	0.00002
Micrococcus	1269	G	45	14	59	0.00108
Rothia	32207	G	6	0	6	0.00011
Kocuria	57493	G	6	1	7	0.00013
Glutamicibacter	1742989	G	1	0	1	0.00002
Curtobacterium	2034	G	3	4	7	0.00013
Rhodoluna	529883	G	2	0	2	0.00004
Microbacterium	33882	G	1	0	1	0.00002
Plantibacter	190323	G	1	0	1	0.00002
Janibacter	53457	G	3	1	4	0.00007
Cellulomonas	1707	G	1	0	1	0.00002
Devriesea	472568	G	1	0	1	0.00002
Varibaculum	184869	G	3	0	3	0.00005
Actinomyces	1654	G	2	0	2	0.00004
Actinoplanes	1865	G	2	0	2	0.00004
Micromonospora	1873	G	1	0	1	0.00002
Streptomyces	1883	G	3	2	5	0.00009
Parascardovia	196082	G	1	0	1	0.00002
Blastococcus	38501	G	1	0	1	0.00002
Aquihabitans	1648491	G	2	0	2	0.00004
Rubrobacter	42255	G	1	0	1	0.00002
Bacillus	1386	G	210	3422	3632	0.06634
Priestia	2800373	G	3	0	3	0.00005
Cytobacillus	2675230	G	2	0	2	0.00004
Peribacillus	2675229	G	1	0	1	0.00002
Neobacillus	2675232	G	1	0	1	0.00002
Staphylococcus	1279	G	150	411	561	0.01025
Jeotgalicoccus	227979	G	4	0	4	0.00007
Gemella	1378	G	3	0	3	0.00005
Planococcus	1372	G	1	0	1	0.00002
Paenibacillus	44249	G	1	0	1	0.00002
Streptococcus	1301	G	72	23	95	0.00174
Lactococcus	1357	G	7	13	20	0.00037
Floricoccus	1930830	G	1	0	1	0.00002
Weissella	46255	G	11	0	11	0.00020
Lactobacillus	1578	G	8	3	11	0.00020
Leuconostoc	1243	G	2	0	2	0.00004
Ligilactobacillus	2767887	G	1	0	1	0.00002
Lacticaseibacillus	2759736	G	1	1	2	0.00004
Lactiplantibacillus	2767842	G	1	1	2	0.00004
Granulicatella	117563	G	5	3	8	0.00015
Dolosigranulum	29393	G	2	0	2	0.00004
Carnobacterium	2747	G	1	0	1	0.00002
Enterococcus	1350	G	3	0	3	0.00005
Facklamia	66831	G	1	0	1	0.00002
Stomatobaculum	1213720	G	5	0	5	0.00009
Mediterraneibacter	2316020	G	4	1	5	0.00009
Roseburia	841	G	3	1	4	0.00007
Lachnoanaerobaculum	1164882	G	3	0	3	0.00005
Blautia	572511	G	3	0	3	0.00005
Dorea	189330	G	3	4	7	0.00013
Anaerocolumna	1843210	G	1	0	1	0.00002
Faecalibacterium	216851	G	5	0	5	0.00009
Ruminococcus	1263	G	5	0	5	0.00009
Vescimonas	2892396	G	2	0	2	0.00004
Subdoligranulum	292632	G	2	0	2	0.00004
Fenollaria	1686313	G	2	0	2	0.00004
Eubacterium	1730	G	1	0	1	0.00002
Finegoldia	150022	G	13	4	17	0.00031
Anaerococcus	165779	G	12	3	15	0.00027
Peptoniphilus	162289	G	5	2	7	0.00013
Parvimonas	543311	G	2	0	2	0.00004
Caloranaerobacter	171003	G	1	0	1	0.00002
Ezakiella	1582879	G	1	0	1	0.00002
Veillonella	29465	G	5	0	5	0.00009
Selenomonas	970	G	1	0	1	0.00002
Megamonas	158846	G	1	0	1	0.00002
Anaeromusa	81463	G	1	0	1	0.00002
