name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	779	312	1091	0.01589
Subdoligranulum	292632	G	72	23	95	0.00138
Ruminococcus	1263	G	46	2	48	0.00070
Flavonifractor	946234	G	17	41	58	0.00084
Vescimonas	2892396	G	10	9	19	0.00028
Caproicibacterium	2834348	G	8	7	15	0.00022
Pusillibacter	2892397	G	7	11	18	0.00026
Anaerotruncus	244127	G	6	27	33	0.00048
Lawsonibacter	2172004	G	5	19	24	0.00035
Ruthenibacterium	1905344	G	3	4	7	0.00010
Oscillibacter	459786	G	1	2	3	0.00004
Solibaculum	2842531	G	1	3	4	0.00006
Paludihabitans	2038676	G	1	0	1	0.00001
Petroclostridium	2304687	G	1	0	1	0.00001
Eubacterium	1730	G	24	9	33	0.00048
Alkalibacter	274470	G	3	0	3	0.00004
Flintibacter	1918454	G	9	17	26	0.00038
Intestinimonas	1392389	G	4	6	10	0.00015
Desulfosporosinus	79206	G	3	4	7	0.00010
Desulfitobacterium	36853	G	1	3	4	0.00006
Clostridium	1485	G	6	45	51	0.00074
Hungatella	1649459	G	3	0	3	0.00004
Intestinibacillus	1928820	G	4	2	6	0.00009
Acutalibacter	1918385	G	3	1	4	0.00006
Caproiciproducens	1738645	G	1	0	1	0.00001
Candidatus Formimonas	2840454	G	3	0	3	0.00004
Maliibacterium	3047433	G	3	1	4	0.00006
Blautia	572511	G	260	945	1205	0.01755
Mediterraneibacter	2316020	G	176	47	223	0.00325
Anaerobutyricum	2569097	G	126	29	155	0.00226
Agathobacter	1766253	G	68	16	84	0.00122
Roseburia	841	G	64	7	71	0.00103
Anaerostipes	207244	G	48	12	60	0.00087
Dorea	189330	G	43	11	54	0.00079
Lachnospira	28050	G	32	4	36	0.00052
Simiaoa	2944193	G	17	3	20	0.00029
Coprococcus	33042	G	16	5	21	0.00031
Enterocloster	2719313	G	16	0	16	0.00023
Stomatobaculum	1213720	G	7	0	7	0.00010
Marvinbryantia	248744	G	6	0	6	0.00009
Lachnoclostridium	1506553	G	4	0	4	0.00006
Lacrimispora	2719231	G	3	0	3	0.00004
Wansuia	2944198	G	3	0	3	0.00004
Anaerocolumna	1843210	G	3	0	3	0.00004
Anaeropeptidivorans	2997360	G	2	0	2	0.00003
Butyrivibrio	830	G	2	0	2	0.00003
Qiania	2944195	G	2	0	2	0.00003
Chordicoccus	3031933	G	1	0	1	0.00001
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Anaerotignum	2039240	G	1	0	1	0.00001
