name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Escherichia	561	G	12	2358	2370	0.05203
Salmonella	590	G	10	22424	22434	0.49255
Enterobacter	547	G	5	237	242	0.00531
Klebsiella	570	G	5	560	565	0.01240
Pantoea	53335	G	2	2	4	0.00009
Erwinia	551	G	1	0	1	0.00002
Proteus	583	G	2	6	8	0.00018
Serratia	613	G	1	0	1	0.00002
Yersinia	629	G	1	10305	10306	0.22627
Pectobacterium	122277	G	1	1	2	0.00004
Pseudoxanthomonas	83618	G	44	1	45	0.00099
Stenotrophomonas	40323	G	23	61	84	0.00184
Xanthomonas	338	G	3	1	4	0.00009
Tahibacter	1453544	G	1	0	1	0.00002
Pseudomonas	286	G	54	264	318	0.00698
Acinetobacter	469	G	8	34	42	0.00092
Moraxella	475	G	2	4	6	0.00013
Psychrobacter	497	G	2	0	2	0.00004
Haemophilus	724	G	11	8	19	0.00042
Actinobacillus	713	G	1	3	4	0.00009
Halomonas	2745	G	3	0	3	0.00007
Salinicola	404432	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Piscirickettsia	1237	G	3	0	3	0.00007
Francisella	262	G	1	23	24	0.00053
Rheinheimera	67575	G	2	0	2	0.00004
Candidatus Nitrosacidococcus	2796146	G	1	0	1	0.00002
Halorhodospira	85108	G	1	0	1	0.00002
Vibrio	662	G	3	74	77	0.00169
Tolumonas	43947	G	2	0	2	0.00004
Aquicella	254245	G	1	0	1	0.00002
Kangiella	261963	G	1	0	1	0.00002
Sphingopyxis	165697	G	39	19	58	0.00127
Sphingomonas	13687	G	28	30	58	0.00127
Novosphingobium	165696	G	11	29	40	0.00088
Sphingobium	165695	G	9	1	10	0.00022
Sphingorhabdus	1434046	G	5	3	8	0.00018
Sphingomicrobium	1227948	G	1	2	3	0.00007
Tardibacter	2685927	G	1	27	28	0.00061
Rhizorhabdus	1649486	G	1	16	17	0.00037
Qipengyuania	1855416	G	5	33	38	0.00083
Sandaracinobacteroides	2883109	G	5	8	13	0.00029
Polymorphobacter	1508451	G	1	1	2	0.00004
Bosea	85413	G	35	5	40	0.00088
Xanthobacter	279	G	16	7	23	0.00050
Azorhizobium	6	G	2	2	4	0.00009
Aquabacter	45402	G	1	0	1	0.00002
Methylobacterium	407	G	4	0	4	0.00009
Microvirga	186650	G	3	0	3	0.00007
Methylorubrum	2282523	G	1	3	4	0.00009
Variibacter	1649510	G	2	1	3	0.00007
Rhodopseudomonas	1073	G	1	3	4	0.00009
Rhizobium	379	G	2	0	2	0.00004
Gellertiella	2040486	G	1	0	1	0.00002
Hyphomicrobium	81	G	1	2	3	0.00007
Devosia	46913	G	2	0	2	0.00004
Chenggangzhangella	2041902	G	1	0	1	0.00002
Brucella	234	G	1	79	80	0.00176
Mesorhizobium	68287	G	1	0	1	0.00002
Roseomonas	125216	G	11	15	26	0.00057
Granulibacter	364409	G	6	6	12	0.00026
Pararoseomonas	2870712	G	6	24	30	0.00066
Asaia	91914	G	6	8	14	0.00031
Parasaccharibacter	1602345	G	4	0	4	0.00009
Sediminicoccus	1706033	G	4	13	17	0.00037
Roseococcus	35812	G	1	3	4	0.00009
Lichenicoccus	2781897	G	1	1	2	0.00004
Rhodospirillum	1081	G	1	0	1	0.00002
Ferrovibrio	1231242	G	1	0	1	0.00002
Paracoccus	265	G	5	0	5	0.00011
Frigidibacter	1775705	G	4	7	11	0.00024
Pseudooceanicola	1679449	G	2	0	2	0.00004
Aliiroseovarius	1658781	G	2	0	2	0.00004
Cereibacter	1653176	G	1	1	2	0.00004
Rickettsia	780	G	11	0	11	0.00024
Wolbachia	953	G	3	0	3	0.00007
Caulobacter	75	G	3	2	5	0.00011
Brevundimonas	41275	G	3	4	7	0.00015
Candidatus Pelagibacter	198251	G	2	0	2	0.00004
Tistrella	171436	G	1	0	1	0.00002
Candidatus Nucleicultrix	1509243	G	1	0	1	0.00002
Variovorax	34072	G	26	0	26	0.00057
Acidovorax	12916	G	7	26	33	0.00072
Hydrogenophaga	47420	G	2	24	26	0.00057
Paracidovorax	3051137	G	2	55	57	0.00125
Rhodoferax	28065	G	1	4	5	0.00011
Melaminivora	1649468	G	1	8	9	0.00020
Duganella	75654	G	3	0	3	0.00007
Cupriavidus	106589	G	7	0	7	0.00015
Burkholderia	32008	G	3	11	14	0.00031
Ralstonia	48736	G	1	0	1	0.00002
Candidatus Vallotia	2018044	G	1	0	1	0.00002
Thiomonas	32012	G	1	2	3	0.00007
Caldimonas	196013	G	1	7	8	0.00018
Neisseria	482	G	3	4	7	0.00015
Simonsiella	71	G	1	0	1	0.00002
Enterocloster	2719313	G	87	35	122	0.00268
Anaerobutyricum	2569097	G	28	38	66	0.00145
Blautia	572511	G	22	12	34	0.00075
Dorea	189330	G	10	23	33	0.00072
Mediterraneibacter	2316020	G	8	11	19	0.00042
Anaerostipes	207244	G	8	7	15	0.00033
Lacrimispora	2719231	G	7	3	10	0.00022
Roseburia	841	G	4	5	9	0.00020
Kineothrix	2163168	G	4	0	4	0.00009
Agathobacter	1766253	G	4	7	11	0.00024
Lachnoclostridium	1506553	G	4	0	4	0.00009
Butyrivibrio	830	G	4	1	5	0.00011
Coprococcus	33042	G	3	9	12	0.00026
Stomatobaculum	1213720	G	2	0	2	0.00004
Lachnoanaerobaculum	1164882	G	2	0	2	0.00004
Anaeropeptidivorans	2997360	G	1	0	1	0.00002
Marvinbryantia	248744	G	1	0	1	0.00002
Wansuia	2944198	G	1	0	1	0.00002
Simiaoa	2944193	G	1	1	2	0.00004
Novisyntrophococcus	2888809	G	1	0	1	0.00002
Clostridium	1485	G	32	60	92	0.00202
Hungatella	1649459	G	4	5	9	0.00020
Flavonifractor	946234	G	12	11	23	0.00050
Faecalibacterium	216851	G	5	0	5	0.00011
Caproicibacterium	2834348	G	3	1	4	0.00009
Ruthenibacterium	1905344	G	3	2	5	0.00011
Subdoligranulum	292632	G	3	0	3	0.00007
Amygdalobacter	3079925	G	1	0	1	0.00002
