name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium	1912216	G	98	34	132	0.00337
Micrococcus	1269	G	74	55	129	0.00329
Kocuria	57493	G	2	1	3	0.00008
Rothia	32207	G	1	0	1	0.00003
Dermabacter	36739	G	1	1	2	0.00005
Corynebacterium	1716	G	23	3	26	0.00066
Mycobacterium	1763	G	5	8	13	0.00033
Dietzia	37914	G	5	3	8	0.00020
Rhodococcus	1827	G	1	0	1	0.00003
Lawsonella	1847725	G	1	0	1	0.00003
Actinomyces	1654	G	8	3	11	0.00028
Gardnerella	2701	G	5	3	8	0.00020
Thermobifida	83677	G	1	0	1	0.00003
Fannyhessea	2767327	G	2	0	2	0.00005
Collinsella	102106	G	1	0	1	0.00003
Bacillus	1386	G	147	13903	14050	0.35817
Priestia	2800373	G	2	0	2	0.00005
Exiguobacterium	33986	G	24	0	24	0.00061
Staphylococcus	1279	G	7	258	265	0.00676
Paenibacillus	44249	G	3	0	3	0.00008
Solibacillus	648800	G	1	0	1	0.00003
Alicyclobacillus	29330	G	1	0	1	0.00003
Streptococcus	1301	G	27	3	30	0.00076
Dolosigranulum	29393	G	3	0	3	0.00008
Granulicatella	117563	G	3	6	9	0.00023
Lactobacillus	1578	G	1	1	2	0.00005
Suicoccus	2689587	G	1	1	2	0.00005
Mediterraneibacter	2316020	G	9	3	12	0.00031
Blautia	572511	G	7	3	10	0.00025
Roseburia	841	G	6	0	6	0.00015
Dorea	189330	G	3	3	6	0.00015
Anaerostipes	207244	G	2	2	4	0.00010
Stomatobaculum	1213720	G	2	0	2	0.00005
Anaerocolumna	1843210	G	1	0	1	0.00003
Enterocloster	2719313	G	1	0	1	0.00003
Butyrivibrio	830	G	1	0	1	0.00003
Agathobacter	1766253	G	1	1	2	0.00005
Tyzzerella	1506577	G	1	0	1	0.00003
Coprococcus	33042	G	1	0	1	0.00003
Faecalibacterium	216851	G	7	0	7	0.00018
Flavonifractor	946234	G	2	2	4	0.00010
Aristaeella	3046369	G	1	0	1	0.00003
Caminicella	166484	G	2	0	2	0.00005
Bulleidia	118747	G	1	1	2	0.00005
Amedibacterium	2749267	G	1	0	1	0.00003
Thomasclavelia	3025755	G	2	0	2	0.00005
Anaerococcus	165779	G	5	3	8	0.00020
Anaeromusa	81463	G	1	0	1	0.00003
Megamonas	158846	G	1	0	1	0.00003
Veillonella	29465	G	1	0	1	0.00003
Anabaena	1163	G	1	1	2	0.00005
Thermocoleostomius	3065395	G	1	2	3	0.00008
Truepera	332248	G	1	1	2	0.00005
Escherichia	561	G	8	2375	2383	0.06075
Klebsiella	570	G	4	11353	11357	0.28952
Enterobacter	547	G	3	249	252	0.00642
Salmonella	590	G	3	1758	1761	0.04489
Citrobacter	544	G	1	50	51	0.00130
Morganella	581	G	1	3	4	0.00010
Xenorhabdus	626	G	1	0	1	0.00003
Yersinia	629	G	1	2575	2576	0.06567
Acinetobacter	469	G	22	66	88	0.00224
Moraxella	475	G	4	2	6	0.00015
Pseudomonas	286	G	11	186	197	0.00502
Stenotrophomonas	40323	G	10	14	24	0.00061
Pseudoxanthomonas	83618	G	2	0	2	0.00005
Lysobacter	68	G	1	0	1	0.00003
Haemophilus	724	G	3	0	3	0.00008
Vibrio	662	G	4	0	4	0.00010
Salinicola	404432	G	1	0	1	0.00003
Pistricoccus	1897649	G	1	0	1	0.00003
Marinomonas	28253	G	1	0	1	0.00003
Colwellia	28228	G	2	0	2	0.00005
Shewanella	22	G	1	0	1	0.00003
Rheinheimera	67575	G	2	0	2	0.00005
Ottowia	219181	G	4	14	18	0.00046
Pseudoduganella	1522432	G	4	5	9	0.00023
Massilia	149698	G	1	1	2	0.00005
Candidatus Zinderia	884214	G	1	0	1	0.00003
Burkholderia	32008	G	5	11	16	0.00041
Cupriavidus	106589	G	2	1	3	0.00008
Ralstonia	48736	G	1	0	1	0.00003
Tepidimonas	114248	G	2	3	5	0.00013
Caldimonas	196013	G	1	1	2	0.00005
Methylibium	316612	G	1	0	1	0.00003
Neisseria	482	G	1	0	1	0.00003
Paracoccus	265	G	2	0	2	0.00005
Sphingomonas	13687	G	2	0	2	0.00005
Rhizorhabdus	1649486	G	1	2	3	0.00008
Erythrobacter	1041	G	1	1	2	0.00005
Azospirillum	191	G	2	0	2	0.00005
Liberibacter	34019	G	1	4704	4705	0.11994
Brucella	234	G	1	0	1	0.00003
Rickettsia	780	G	2	0	2	0.00005
Brevundimonas	41275	G	1	0	1	0.00003
Spirosoma	107	G	47	2	49	0.00125
Hymenobacter	89966	G	3	0	3	0.00008
Emticicia	312278	G	1	0	1	0.00003
Phocaeicola	909656	G	10	1	11	0.00028
Bacteroides	816	G	7	1	8	0.00020
Porphyromonas	836	G	9	0	9	0.00023
Alistipes	239759	G	1	0	1	0.00003
Segatella	2974251	G	1	0	1	0.00003
Parabacteroides	375288	G	1	0	1	0.00003
Cloacibacterium	501783	G	1	0	1	0.00003
Flavobacterium	237	G	1	0	1	0.00003
Candidatus Cloacimonas	456826	G	2	0	2	0.00005
Peredibacter	263370	G	6	0	6	0.00015
Telmatocola	1382832	G	2	1	3	0.00008
Desulfofustis	51194	G	1	0	1	0.00003
Fusobacterium	848	G	1	0	1	0.00003
Methanocaldococcus	196118	G	389	372	761	0.01940
Methanothermococcus	155862	G	1	0	1	0.00003
Homo	9605	G	13	2	15	0.00038
Pahexavirus	1982251	G	1	3	4	0.00010
