name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	342	21	363	0.01033
Anaerobutyricum	2569097	G	116	8	124	0.00353
Blautia	572511	G	114	1725	1839	0.05234
Anaerostipes	207244	G	106	12	118	0.00336
Roseburia	841	G	92	3	95	0.00270
Agathobacter	1766253	G	84	5	89	0.00253
Dorea	189330	G	60	5	65	0.00185
Enterocloster	2719313	G	57	0	57	0.00162
Simiaoa	2944193	G	35	1	36	0.00102
Coprococcus	33042	G	22	2	24	0.00068
Lachnospira	28050	G	7	0	7	0.00020
Kineothrix	2163168	G	5	0	5	0.00014
Wansuia	2944198	G	4	0	4	0.00011
Anaerocolumna	1843210	G	3	0	3	0.00009
Claveliimonas	3076670	G	3	0	3	0.00009
Marvinbryantia	248744	G	3	0	3	0.00009
Butyrivibrio	830	G	2	0	2	0.00006
Lacrimispora	2719231	G	2	0	2	0.00006
Lachnoclostridium	1506553	G	1	0	1	0.00003
Novisyntrophococcus	2888809	G	1	0	1	0.00003
Defluviitalea	1185408	G	3	0	3	0.00009
Cellulosilyticum	698776	G	1	0	1	0.00003
Faecalibacterium	216851	G	412	47	459	0.01306
Ruthenibacterium	1905344	G	88	35	123	0.00350
Subdoligranulum	292632	G	42	14	56	0.00159
Flavonifractor	946234	G	20	12	32	0.00091
Lawsonibacter	2172004	G	2	1	3	0.00009
Anaerotruncus	244127	G	1	1	2	0.00006
Pusillibacter	2892397	G	1	0	1	0.00003
Oscillibacter	459786	G	1	69	70	0.00199
Solibaculum	2842531	G	1	0	1	0.00003
Hungatella	1649459	G	29	4	33	0.00094
Clostridium	1485	G	21	63	84	0.00239
Flintibacter	1918454	G	24	13	37	0.00105
Eubacterium	1730	G	19	2	21	0.00060
Agathobaculum	2048137	G	5	0	5	0.00014
Intestinibacillus	1928820	G	4	0	4	0.00011
Maliibacterium	3047433	G	6	0	6	0.00017
