name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	111	6	117	0.00304
Subdoligranulum	292632	G	14	0	14	0.00036
Vescimonas	2892396	G	9	18	27	0.00070
Flavonifractor	946234	G	6	18	24	0.00062
Ruminococcus	1263	G	3	1	4	0.00010
Lawsonibacter	2172004	G	2	9	11	0.00029
Acetivibrio	35829	G	1	1	2	0.00005
Clostridium	1485	G	13	78	91	0.00236
Caloramator	44258	G	6	1	7	0.00018
Intestinimonas	1392389	G	4	6	10	0.00026
Intestinibacillus	1928820	G	1	0	1	0.00003
Acutalibacter	1918385	G	1	0	1	0.00003
Eubacterium	1730	G	1	1	2	0.00005
Maliibacterium	3047433	G	1	0	1	0.00003
Aristaeella	3046369	G	1	0	1	0.00003
Blautia	572511	G	54	29	83	0.00215
Simiaoa	2944193	G	23	38	61	0.00158
Mediterraneibacter	2316020	G	22	38	60	0.00156
Coprococcus	33042	G	11	21	32	0.00083
Dorea	189330	G	8	19	27	0.00070
Anaerostipes	207244	G	8	3	11	0.00029
Roseburia	841	G	7	8	15	0.00039
Anaerobutyricum	2569097	G	7	9	16	0.00042
Lachnospira	28050	G	4	2	6	0.00016
Enterocloster	2719313	G	3	0	3	0.00008
Lacrimispora	2719231	G	3	1	4	0.00010
Agathobacter	1766253	G	3	5	8	0.00021
Lachnoclostridium	1506553	G	2	1	3	0.00008
Chordicoccus	3031933	G	2	0	2	0.00005
Butyrivibrio	830	G	2	0	2	0.00005
Wansuia	2944198	G	1	0	1	0.00003
Anaeromicropila	3024823	G	1	0	1	0.00003
Anaerocolumna	1843210	G	1	0	1	0.00003
Herbinix	1663717	G	1	1	2	0.00005
Lachnoanaerobaculum	1164882	G	1	0	1	0.00003
Anaerotignum	2039240	G	3	3	6	0.00016
Mogibacterium	86331	G	1	0	1	0.00003
Christensenella	990721	G	2	1	3	0.00008
Bacillus	1386	G	104	3073	3177	0.08243
Anoxybacillus	150247	G	17	1	18	0.00047
Neobacillus	2675232	G	3	0	3	0.00008
Niallia	2837506	G	1	0	1	0.00003
Salicibibacter	2685905	G	1	0	1	0.00003
Aeribacillus	1055323	G	1	1	2	0.00005
Lentibacillus	175304	G	1	0	1	0.00003
Staphylococcus	1279	G	55	260	315	0.00817
Jeotgalicoccus	227979	G	1	0	1	0.00003
Exiguobacterium	33986	G	7	0	7	0.00018
Gemella	1378	G	5	0	5	0.00013
Paenibacillus	44249	G	2	0	2	0.00005
Abyssicoccus	1955413	G	2	0	2	0.00005
Streptococcus	1301	G	51	3	54	0.00140
Lactococcus	1357	G	1	11	12	0.00031
Dolosigranulum	29393	G	11	4	15	0.00039
Granulicatella	117563	G	3	5	8	0.00021
Marinilactibacillus	191769	G	1	1	2	0.00005
Lactobacillus	1578	G	4	1	5	0.00013
Melissococcus	33969	G	2	0	2	0.00005
Anaerococcus	165779	G	5	1	6	0.00016
Peptoniphilus	162289	G	3	0	3	0.00008
Finegoldia	150022	G	1	0	1	0.00003
Ezakiella	1582879	G	1	0	1	0.00003
Selenomonas	970	G	4	0	4	0.00010
Megamonas	158846	G	1	0	1	0.00003
Megasphaera	906	G	1	0	1	0.00003
Tannockella	2943184	G	2	0	2	0.00005
Thomasclavelia	3025755	G	1	1	2	0.00005
Cutibacterium	1912216	G	129	63	192	0.00498
Arachnia	2801844	G	5	4	9	0.00023
Corynebacterium	1716	G	55	14	69	0.00179
