name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium	1912216	G	341	69	410	0.00473
Tessaracoccus	72763	G	1	0	1	0.00001
Raineyella	1911549	G	1	1	2	0.00002
Nocardioides	1839	G	6	4	10	0.00012
Mycobacterium	1763	G	70	48	118	0.00136
Corynebacterium	1716	G	31	5	36	0.00042
Lawsonella	1847725	G	10	1	11	0.00013
Rhodococcus	1827	G	1	0	1	0.00001
Dietzia	37914	G	2	0	2	0.00002
Gordonia	2053	G	1	0	1	0.00001
Micrococcus	1269	G	23	0	23	0.00027
Kocuria	57493	G	17	11	28	0.00032
Rothia	32207	G	3	0	3	0.00003
Arthrobacter	1663	G	1	0	1	0.00001
Microbacterium	33882	G	5	2	7	0.00008
Dermacoccus	57495	G	7	3	10	0.00012
Brachybacterium	43668	G	2	0	2	0.00002
Helcobacillus	1161125	G	1	0	1	0.00001
Brevibacterium	1696	G	2	0	2	0.00002
Actinomyces	1654	G	18	2	20	0.00023
Schaalia	2529408	G	1	0	1	0.00001
Actinomycetospora	402649	G	6	2	8	0.00009
Pseudonocardia	1847	G	2	0	2	0.00002
Saccharothrix	2071	G	2	0	2	0.00002
Actinokineospora	39845	G	1	0	1	0.00001
Streptomyces	1883	G	4	2	6	0.00007
Bifidobacterium	1678	G	2	0	2	0.00002
Plantactinospora	673534	G	1	0	1	0.00001
Natronosporangium	2920401	G	1	0	1	0.00001
Acidothermus	28048	G	2	0	2	0.00002
Nakamurella	53460	G	1	0	1	0.00001
Olsenella	133925	G	2	0	2	0.00002
Conexibacter	191494	G	1	1	2	0.00002
Bacillus	1386	G	301	7222	7523	0.08674
Neobacillus	2675232	G	5	0	5	0.00006
Cytobacillus	2675230	G	4	0	4	0.00005
Fictibacillus	1329200	G	4	0	4	0.00005
Peribacillus	2675229	G	2	0	2	0.00002
Mesobacillus	2675231	G	2	0	2	0.00002
Priestia	2800373	G	2	0	2	0.00002
Lentibacillus	175304	G	1	0	1	0.00001
Virgibacillus	84406	G	1	0	1	0.00001
Staphylococcus	1279	G	47	532	579	0.00668
