name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylovirgula	1156568	G	134	306	440	0.00696
Methylocella	120652	G	57	0	57	0.00090
Beijerinckia	532	G	3	5	8	0.00013
Methylocystis	133	G	70	0	70	0.00111
Methylobacterium	407	G	43	218	261	0.00413
Microvirga	186650	G	1	0	1	0.00002
Methylorubrum	2282523	G	1	18	19	0.00030
Lichenihabitans	2723776	G	60	0	60	0.00095
Rhodoligotrophos	987053	G	19	40	59	0.00093
Stappia	152161	G	17	300	317	0.00502
Pannonibacter	227873	G	1	16	17	0.00027
Bradyrhizobium	374	G	10	117	127	0.00201
Rhodopseudomonas	1073	G	1	4	5	0.00008
Rhizobium	379	G	5	13	18	0.00028
Sinorhizobium	28105	G	1	4	5	0.00008
Chelatococcus	28209	G	4	0	4	0.00006
Brucella	234	G	3	79	82	0.00130
Aquibium	2911176	G	1	0	1	0.00002
Devosia	46913	G	1	0	1	0.00002
Bosea	85413	G	1	0	1	0.00002
Phreatobacter	1632780	G	1	0	1	0.00002
Labrys	204476	G	1	4	5	0.00008
Pseudorhodoplanes	1734920	G	1	3	4	0.00006
Sphingomonas	13687	G	641	664	1305	0.02066
Novosphingobium	165696	G	60	90	150	0.00237
Sphingobium	165695	G	19	123	142	0.00225
Sphingorhabdus	1434046	G	3	3	6	0.00009
Sphingomicrobium	1227948	G	2	8	10	0.00016
Tardibacter	2685927	G	1	31	32	0.00051
Rhizorhabdus	1649486	G	1	35	36	0.00057
Hankyongella	1763827	G	1	5	6	0.00009
Qipengyuania	1855416	G	2	3	5	0.00008
Aurantiacibacter	2800681	G	2	10	12	0.00019
Erythrobacter	1041	G	2	12	14	0.00022
Croceicoccus	1295327	G	1	0	1	0.00002
Zymomonas	541	G	5	3	8	0.00013
Sphingosinicella	335405	G	3	8	11	0.00017
Polymorphobacter	1508451	G	1	0	1	0.00002
Brevundimonas	41275	G	224	308	532	0.00842
Asticcacaulis	76890	G	14	4	18	0.00028
Caulobacter	75	G	1	1	2	0.00003
Pararoseomonas	2870712	G	19	39	58	0.00092
Roseomonas	125216	G	15	11	26	0.00041
Sediminicoccus	1706033	G	2	3	5	0.00008
Skermanella	204447	G	3	3	6	0.00009
Azospirillum	191	G	1	0	1	0.00002
Rhodospirillum	1081	G	1	1	2	0.00003
Candidatus Endolissoclinum	1263978	G	1	0	1	0.00002
Elioraea	457933	G	2	2	4	0.00006
Aestuariispira	1647175	G	1	0	1	0.00002
Terasakiella	196080	G	1	0	1	0.00002
Paracoccus	265	G	8	4	12	0.00019
Abyssibius	3029205	G	1	1	2	0.00003
Neotabrizicola	2946607	G	1	2	3	0.00005
Frigidibacter	1775705	G	1	5	6	0.00009
Roseicitreum	1209946	G	1	1	2	0.00003
Aliiroseovarius	1658781	G	1	1	2	0.00003
Cereibacter	1653176	G	1	2	3	0.00005
Candidatus Fokinia	1802983	G	4	0	4	0.00006
Rickettsia	780	G	1	0	1	0.00002
Wolbachia	953	G	1	0	1	0.00002
Candidatus Hydrogenosomobacter	2654634	G	2	0	2	0.00003
Candidatus Gromoviella	2900571	G	1	0	1	0.00002
Tistrella	171436	G	1	1	2	0.00003
Magnetococcus	162171	G	1	0	1	0.00002
Escherichia	561	G	17	2737	2754	0.04359
Salmonella	590	G	7	16218	16225	0.25681
Klebsiella	570	G	6	3708	3714	0.05879
Enterobacter	547	G	3	56	59	0.00093
Citrobacter	544	G	1	26	27	0.00043
Leclercia	83654	G	1	7	8	0.00013
Cronobacter	413496	G	1	301	302	0.00478
Pantoea	53335	G	5	3	8	0.00013
Serratia	613	G	2	5	7	0.00011
Providencia	586	G	2	0	2	0.00003
Sodalis	84565	G	1	0	1	0.00002
Acinetobacter	469	G	80	163	243	0.00385
Moraxella	475	G	50	8	58	0.00092
Psychrobacter	497	G	10	0	10	0.00016
Aquirhabdus	2824158	G	2	0	2	0.00003
Pseudomonas	286	G	71	416	487	0.00771
Permianibacter	1649479	G	1	0	1	0.00002
Dyella	231454	G	31	4	35	0.00055
Frateuria	70411	G	1	0	1	0.00002
Stenotrophomonas	40323	G	14	16	30	0.00047
Pseudolysobacter	2709666	G	3	0	3	0.00005
Xanthomonas	338	G	2	0	2	0.00003
Pseudoxanthomonas	83618	G	2	0	2	0.00003
Thermomonas	141948	G	1	0	1	0.00002
Haemophilus	724	G	5	5	10	0.00016
Pasteurella	745	G	1	2	3	0.00005
Gallibacterium	155493	G	1	0	1	0.00002
Halomonas	2745	G	3	1	4	0.00006
Cobetia	204286	G	1	0	1	0.00002
Salinicola	404432	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Vibrio	662	G	5	64	69	0.00109
Photobacterium	657	G	1	0	1	0.00002
Legionella	445	G	5	0	5	0.00008
Thiocapsa	1056	G	2	0	2	0.00003
Rheinheimera	67575	G	1	0	1	0.00002
Thioflavicoccus	156885	G	1	0	1	0.00002
Candidatus Endoriftia	393764	G	1	0	1	0.00002
Immundisolibacter	1934947	G	2	0	2	0.00003
Flagellatimonas	2893022	G	2	0	2	0.00003
Thalassotalea	1518149	G	1	0	1	0.00002
Aeromonas	642	G	2	1	3	0.00005
Cysteiniphilum	2056696	G	1	0	1	0.00002
Cellvibrio	10	G	1	0	1	0.00002
Variovorax	34072	G	13	15	28	0.00044
Acidovorax	12916	G	4	24	28	0.00044
Diaphorobacter	238749	G	4	0	4	0.00006
Comamonas	283	G	2	4	6	0.00009
Hydrogenophaga	47420	G	1	5	6	0.00009
Delftia	80865	G	1	0	1	0.00002
Sutterella	40544	G	39	5	44	0.00070
Massilia	149698	G	5	26	31	0.00049
Oxalobacter	846	G	1	0	1	0.00002
Cupriavidus	106589	G	15	3	18	0.00028
Burkholderia	32008	G	3	4	7	0.00011
Ralstonia	48736	G	2	4	6	0.00009
Ideonella	36862	G	1	6	7	0.00011
Caldimonas	196013	G	1	3	4	0.00006
Alcaligenes	507	G	1	1	2	0.00003
Neisseria	482	G	4	10	14	0.00022
Kingella	32257	G	1	1	2	0.00003
Uruburuella	299568	G	1	0	1	0.00002
Pseudogulbenkiania	568394	G	1	1	2	0.00003
Thauera	33057	G	2	3	5	0.00008
Azoarcus	12960	G	1	0	1	0.00002
Dechloromonas	73029	G	3	1	4	0.00006
Methylophilus	16	G	1	0	1	0.00002
Methylotenera	359407	G	1	0	1	0.00002
Candidatus Methylopumilus	1679002	G	1	0	1	0.00002
Nitrosomonas	914	G	1	0	1	0.00002
Candidatus Nasuia	1301080	G	1	0	1	0.00002
Candidatus Profftella	1381133	G	1	0	1	0.00002
Acidithiobacillus	119977	G	1	0	1	0.00002
Hydrogenophilus	70774	G	1	0	1	0.00002
Cutibacterium	1912216	G	367	80	447	0.00708
Microlunatus	29404	G	3	1	4	0.00006
Vaginimicrobium	2919589	G	2	1	3	0.00005
Propionibacterium	1743	G	1	0	1	0.00002
Acidipropionibacterium	1912215	G	1	2	3	0.00005
Nocardioides	1839	G	50	43	93	0.00147
Kocuria	57493	G	66	42	108	0.00171
Micrococcus	1269	G	52	16	68	0.00108
Rothia	32207	G	43	11	54	0.00085
Arthrobacter	1663	G	3	2	5	0.00008
Pseudarthrobacter	1742993	G	2	0	2	0.00003
Paeniglutamicibacter	1742990	G	1	0	1	0.00002
Microbacterium	33882	G	14	13	27	0.00043
Curtobacterium	2034	G	11	0	11	0.00017
Frigoribacterium	96492	G	9	55	64	0.00101
