name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	284	461	745	0.01825
Vescimonas	2892396	G	6	3	9	0.00022
Paludihabitans	2038676	G	3	0	3	0.00007
Pusillibacter	2892397	G	2	1	3	0.00007
Acetivibrio	35829	G	1	0	1	0.00002
Flavonifractor	946234	G	1	1	2	0.00005
Hungatella	1649459	G	6	5	11	0.00027
Clostridium	1485	G	5	27	32	0.00078
Aristaeella	3046369	G	3	0	3	0.00007
Mediterraneibacter	2316020	G	52	10	62	0.00152
Roseburia	841	G	8	145	153	0.00375
Blautia	572511	G	8	0	8	0.00020
Chakrabartyella	3088373	G	6	0	6	0.00015
Enterocloster	2719313	G	6	0	6	0.00015
Simiaoa	2944193	G	4	0	4	0.00010
Novisyntrophococcus	2888809	G	3	0	3	0.00007
Coprococcus	33042	G	2	0	2	0.00005
Lachnospira	28050	G	2	0	2	0.00005
Agathobacter	1766253	G	2	0	2	0.00005
Butyrivibrio	830	G	1	0	1	0.00002
Wansuia	2944198	G	1	0	1	0.00002
Kineothrix	2163168	G	1	0	1	0.00002
Lachnoclostridium	1506553	G	1	0	1	0.00002
Lachnoanaerobaculum	1164882	G	1	0	1	0.00002
Dorea	189330	G	1	0	1	0.00002
Anaerostipes	207244	G	1	0	1	0.00002
Marvinbryantia	248744	G	1	0	1	0.00002
Anaerotignum	2039240	G	11	8	19	0.00047
Filifactor	44259	G	1	0	1	0.00002
Bacillus	1386	G	161	27385	27546	0.67492
Peribacillus	2675229	G	2	0	2	0.00005
Mesobacillus	2675231	G	1	0	1	0.00002
Neobacillus	2675232	G	1	0	1	0.00002
Anoxybacillus	150247	G	1	0	1	0.00002
Fictibacillus	1329200	G	1	0	1	0.00002
Priestia	2800373	G	1	0	1	0.00002
Heyndrickxia	2837504	G	1	1	2	0.00005
Paenibacillus	44249	G	4	0	4	0.00010
Gemella	1378	G	3	0	3	0.00007
Staphylococcus	1279	G	2	41	43	0.00105
Streptococcus	1301	G	25	25	50	0.00123
Lactococcus	1357	G	1	0	1	0.00002
Ligilactobacillus	2767887	G	1	0	1	0.00002
Granulicatella	117563	G	2	4	6	0.00015
Dolosigranulum	29393	G	1	0	1	0.00002
Anaerococcus	165779	G	8	7	15	0.00037
Finegoldia	150022	G	1	0	1	0.00002
Peptoniphilus	162289	G	1	0	1	0.00002
Megasphaera	906	G	2	0	2	0.00005
Veillonella	29465	G	2	0	2	0.00005
Phascolarctobacterium	33024	G	1	3	4	0.00010
Catenibacterium	135858	G	4	1	5	0.00012
Cutibacterium	1912216	G	53	18	71	0.00174
Microlunatus	29404	G	1	0	1	0.00002
Micrococcus	1269	G	14	7	21	0.00051
Brevibacterium	1696	G	5	4	9	0.00022
Brachybacterium	43668	G	2	2	4	0.00010
Ornithinimicrobium	125287	G	1	0	1	0.00002
Kytococcus	57499	G	1	1	2	0.00005
Leifsonia	110932	G	1	0	1	0.00002
Dermacoccus	57495	G	1	1	2	0.00005
Corynebacterium	1716	G	23	6	29	0.00071
Mycobacterium	1763	G	2	7	9	0.00022
Dietzia	37914	G	2	0	2	0.00005
Bifidobacterium	1678	G	1	0	1	0.00002
Actinomyces	1654	G	1	0	1	0.00002
Streptomyces	1883	G	1	1	2	0.00005
Olsenella	133925	G	1	0	1	0.00002
Oscillatoria	1158	G	1	0	1	0.00002
Nostoc	1177	G	1	0	1	0.00002
Escherichia	561	G	8	6946	6954	0.17038
Klebsiella	570	G	3	1585	1588	0.03891
Enterobacter	547	G	2	268	270	0.00662
Salmonella	590	G	1	401	402	0.00985
Candidatus Blochmanniella	203804	G	1	0	1	0.00002
Serratia	613	G	2	0	2	0.00005
Sodalis	84565	G	2	0	2	0.00005
Pseudomonas	286	G	9	137	146	0.00358
Haemophilus	724	G	3	21	24	0.00059
Stenotrophomonas	40323	G	4	14	18	0.00044
Xanthomonas	338	G	1	0	1	0.00002
Pseudoxanthomonas	83618	G	1	0	1	0.00002
Acinetobacter	469	G	3	0	3	0.00007
