name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium	1912216	G	148	32	180	0.00452
Propionibacterium	1743	G	1	2	3	0.00008
Acidipropionibacterium	1912215	G	1	2	3	0.00008
Nocardioides	1839	G	3	2	5	0.00013
Corynebacterium	1716	G	47	5	52	0.00130
Mycobacterium	1763	G	2	3	5	0.00013
Lawsonella	1847725	G	1	0	1	0.00003
Micrococcus	1269	G	5	0	5	0.00013
Kocuria	57493	G	3	8	11	0.00028
Schaalia	2529408	G	3	0	3	0.00008
Actinomyces	1654	G	1	0	1	0.00003
Actinobaculum	76833	G	1	0	1	0.00003
Streptomyces	1883	G	4	3	7	0.00018
Olsenella	133925	G	1	0	1	0.00003
Bacillus	1386	G	136	2396	2532	0.06352
Fervidibacillus	3033930	G	1	0	1	0.00003
Cytobacillus	2675230	G	1	0	1	0.00003
Mesobacillus	2675231	G	1	0	1	0.00003
Neobacillus	2675232	G	1	0	1	0.00003
Priestia	2800373	G	1	0	1	0.00003
Fictibacillus	1329200	G	1	0	1	0.00003
Staphylococcus	1279	G	10	100	110	0.00276
Gemella	1378	G	7	0	7	0.00018
Paenibacillus	44249	G	5	0	5	0.00013
Cohnella	329857	G	1	0	1	0.00003
Streptococcus	1301	G	23	0	23	0.00058
Lactobacillus	1578	G	4	0	4	0.00010
Ligilactobacillus	2767887	G	2	0	2	0.00005
Leuconostoc	1243	G	1	0	1	0.00003
Dolosigranulum	29393	G	2	4	6	0.00015
Granulicatella	117563	G	1	0	1	0.00003
Faecalibacterium	216851	G	2	4	6	0.00015
Clostridium	1485	G	1	0	1	0.00003
Desulfosporosinus	79206	G	1	0	1	0.00003
Stomatobaculum	1213720	G	2	3	5	0.00013
Blautia	572511	G	1	0	1	0.00003
Anaerococcus	165779	G	7	2	9	0.00023
Peptoniphilus	162289	G	4	1	5	0.00013
Veillonella	29465	G	3	0	3	0.00008
