name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Clostridium	1485	G	1013	405	1418	0.18261
Sarcina	1266	G	121	456	577	0.07431
Hathewaya	1769729	G	2	6	8	0.00103
Hungatella	1649459	G	1	0	1	0.00013
Faecalibacterium	216851	G	420	89	509	0.06555
Subdoligranulum	292632	G	29	22	51	0.00657
Vescimonas	2892396	G	19	22	41	0.00528
Paludihabitans	2038676	G	13	5	18	0.00232
Ruminococcus	1263	G	11	0	11	0.00142
Pusillibacter	2892397	G	8	18	26	0.00335
Flavonifractor	946234	G	7	21	28	0.00361
Lawsonibacter	2172004	G	4	11	15	0.00193
Ethanoligenens	253238	G	3	6	9	0.00116
Oscillibacter	459786	G	3	89	92	0.01185
Caproicibacterium	2834348	G	3	12	15	0.00193
Ruthenibacterium	1905344	G	2	4	6	0.00077
Acetivibrio	35829	G	1	2	3	0.00039
Solibaculum	2842531	G	1	2	3	0.00039
Dysosmobacter	2591381	G	1	75	76	0.00979
Petroclostridium	2304687	G	1	0	1	0.00013
Anaerotruncus	244127	G	1	3	4	0.00052
Acutalibacter	1918385	G	5	6	11	0.00142
Caproiciproducens	1738645	G	2	1	3	0.00039
Intestinibacillus	1928820	G	1	4	5	0.00064
Intestinimonas	1392389	G	2	7	9	0.00116
Sinanaerobacter	2886866	G	1	1	2	0.00026
Flintibacter	1918454	G	1	4	5	0.00064
Desulfosporosinus	79206	G	3	1	4	0.00052
Aristaeella	3046369	G	2	0	2	0.00026
Blautia	572511	G	151	290	441	0.05679
Agathobacter	1766253	G	85	216	301	0.03876
Roseburia	841	G	46	89	135	0.01739
Mediterraneibacter	2316020	G	43	64	107	0.01378
Coprococcus	33042	G	36	149	185	0.02382
Anaerostipes	207244	G	33	56	89	0.01146
Simiaoa	2944193	G	32	84	116	0.01494
Dorea	189330	G	25	77	102	0.01314
Lachnospira	28050	G	14	15	29	0.00373
Enterocloster	2719313	G	7	4	11	0.00142
Wansuia	2944198	G	4	2	6	0.00077
Anaerobutyricum	2569097	G	4	8	12	0.00155
Anaeropeptidivorans	2997360	G	3	1	4	0.00052
Lacrimispora	2719231	G	2	2	4	0.00052
Lachnoclostridium	1506553	G	2	1	3	0.00039
Kineothrix	2163168	G	2	0	2	0.00026
Anaerocolumna	1843210	G	1	0	1	0.00013
Stomatobaculum	1213720	G	1	0	1	0.00013
Pseudobutyrivibrio	46205	G	1	0	1	0.00013
Butyrivibrio	830	G	1	0	1	0.00013
Marvinbryantia	248744	G	1	0	1	0.00013
Intestinibacter	1505657	G	3	35	38	0.00489
Tepidibacter	214904	G	1	0	1	0.00013
Terrisporobacter	1505652	G	1	15	16	0.00206
Paraclostridium	1849822	G	1	12	13	0.00167
Mogibacterium	86331	G	1	0	1	0.00013
Aminipila	2060094	G	1	0	1	0.00013
Monoglobus	2039302	G	4	3	7	0.00090
Fervidibacillus	3033930	G	3	1	4	0.00052
Bacillus	1386	G	2	1102	1104	0.14218
