name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus	1301	G	162	59	221	0.00453
Lactococcus	1357	G	8	89	97	0.00199
Lactobacillus	1578	G	58	11	69	0.00142
Limosilactobacillus	2742598	G	15	8	23	0.00047
Ligilactobacillus	2767887	G	4	3	7	0.00014
Pediococcus	1253	G	1	1	2	0.00004
Lactiplantibacillus	2767842	G	1	3	4	0.00008
Aerococcus	1375	G	4	1	5	0.00010
Abiotrophia	46123	G	4	1	5	0.00010
Carnobacterium	2747	G	3	0	3	0.00006
Dolosigranulum	29393	G	3	0	3	0.00006
Granulicatella	117563	G	2	1	3	0.00006
Bacillus	1386	G	152	6136	6288	0.12895
Heyndrickxia	2837504	G	3	0	3	0.00006
Cytobacillus	2675230	G	3	2	5	0.00010
Anoxybacillus	150247	G	2	0	2	0.00004
Peribacillus	2675229	G	1	0	1	0.00002
Priestia	2800373	G	1	0	1	0.00002
Staphylococcus	1279	G	55	341	396	0.00812
Gemella	1378	G	7	0	7	0.00014
Paenibacillus	44249	G	5	0	5	0.00010
Brevibacillus	55080	G	1	0	1	0.00002
Kroppenstedtia	1274351	G	1	0	1	0.00002
Mediterraneibacter	2316020	G	38	6	44	0.00090
Stomatobaculum	1213720	G	29	0	29	0.00059
Roseburia	841	G	19	159	178	0.00365
Blautia	572511	G	15	2	17	0.00035
Anaerobutyricum	2569097	G	10	1	11	0.00023
Dorea	189330	G	10	1	11	0.00023
Coprococcus	33042	G	7	1	8	0.00016
Anaerostipes	207244	G	7	1	8	0.00016
Enterocloster	2719313	G	5	0	5	0.00010
Agathobacter	1766253	G	4	0	4	0.00008
Lachnoanaerobaculum	1164882	G	2	0	2	0.00004
Butyrivibrio	830	G	2	0	2	0.00004
Simiaoa	2944193	G	2	0	2	0.00004
Claveliimonas	3076670	G	2	0	2	0.00004
Lachnoclostridium	1506553	G	1	0	1	0.00002
Novisyntrophococcus	2888809	G	1	0	1	0.00002
Cellulosilyticum	698776	G	1	0	1	0.00002
Faecalibacterium	216851	G	46	7	53	0.00109
Subdoligranulum	292632	G	5	0	5	0.00010
Flavonifractor	946234	G	5	4	9	0.00018
Ruthenibacterium	1905344	G	3	1	4	0.00008
Thermoclostridium	2304691	G	3	1	4	0.00008
Ethanoligenens	253238	G	1	0	1	0.00002
Hungatella	1649459	G	14	3	17	0.00035
Clostridium	1485	G	1	0	1	0.00002
Flintibacter	1918454	G	3	1	4	0.00008
Heliomicrobium	2831443	G	2	0	2	0.00004
Caproiciproducens	1738645	G	2	0	2	0.00004
Maliibacterium	3047433	G	1	0	1	0.00002
Desulfitobacterium	36853	G	1	0	1	0.00002
Intestinibacter	1505657	G	1	1	2	0.00004
Filifactor	44259	G	2	0	2	0.00004
Veillonella	29465	G	115	2	117	0.00240
Megasphaera	906	G	1	0	1	0.00002
Dialister	39948	G	1	0	1	0.00002
Phascolarctobacterium	33024	G	1	1	2	0.00004
Faecalibacillus	2678885	G	11	1	12	0.00025
Thomasclavelia	3025755	G	6	0	6	0.00012
Anaerococcus	165779	G	6	2	8	0.00016
Finegoldia	150022	G	5	0	5	0.00010
Cutibacterium	1912216	G	200	44	244	0.00500
Microlunatus	29404	G	2	1	3	0.00006
Arachnia	2801844	G	1	0	1	0.00002
Nocardioides	1839	G	5	2	7	0.00014
Friedmanniella	53387	G	2	1	3	0.00006
Kocuria	57493	G	47	17	64	0.00131
Rothia	32207	G	45	9	54	0.00111
Micrococcus	1269	G	17	5	22	0.00045
Arthrobacter	1663	G	1	0	1	0.00002
Pseudarthrobacter	1742993	G	1	1	2	0.00004
Dermacoccus	57495	G	27	20	47	0.00096
Microbacterium	33882	G	2	2	4	0.00008
Leucobacter	55968	G	1	0	1	0.00002
Leifsonia	110932	G	1	1	2	0.00004
Janibacter	53457	G	5	0	5	0.00010
Corynebacterium	1716	G	82	27	109	0.00224
Rhodococcus	1827	G	5	2	7	0.00014
Nocardia	1817	G	1	1	2	0.00004
Mycobacterium	1763	G	3	3	6	0.00012
Mycobacteroides	670516	G	3	1	4	0.00008
Lawsonella	1847725	G	3	0	3	0.00006
Gordonia	2053	G	2	1	3	0.00006
Schaalia	2529408	G	46	11	57	0.00117
Actinomyces	1654	G	41	5	46	0.00094
Actinotignum	1653174	G	1	1	2	0.00004
Bifidobacterium	1678	G	48	7	55	0.00113
Scardovia	196081	G	6	0	6	0.00012
Parascardovia	196082	G	2	0	2	0.00004
Streptomyces	1883	G	6	4	10	0.00021
Actinomycetospora	402649	G	1	1	2	0.00004
Lancefieldella	2767353	G	13	1	14	0.00029
Eggerthella	84111	G	2	0	2	0.00004
Conexibacter	191494	G	1	0	1	0.00002
Miltoncostaea	2843200	G	1	0	1	0.00002
Calothrix	1186	G	5	0	5	0.00010
Nostoc	1177	G	3	1	4	0.00008
Rivularia	373984	G	2	0	2	0.00004
Fischerella	1190	G	2	0	2	0.00004
Tolypothrix	111782	G	1	30	31	0.00064
Gloeothece	28070	G	3	0	3	0.00006
Candidatus Atelocyanobacterium	1453359	G	1	0	1	0.00002
Cyanobacterium	102234	G	1	3	4	0.00008
Moorena	1155738	G	2	0	2	0.00004
Oscillatoria	1158	G	1	1	2	0.00004
Synechococcus	1129	G	2	1	3	0.00006
Dactylococcopsis	13034	G	1	1	2	0.00004
Synechocystis	1142	G	1	0	1	0.00002
Thermocoleostomius	3065395	G	3	1	4	0.00008
Pseudanabaena	1152	G	2	0	2	0.00004
Acaryochloris	155977	G	2	0	2	0.00004
Chroococcidiopsis	54298	G	1	0	1	0.00002
Leptolyngbya	47251	G	1	0	1	0.00002
Geitlerinema	63132	G	1	0	1	0.00002
Crinalium	241421	G	1	0	1	0.00002
Deinococcus	1298	G	2	0	2	0.00004
Allomeiothermus	2935559	G	1	0	1	0.00002
Escherichia	561	G	17	17598	17615	0.36124
Salmonella	590	G	5	19229	19234	0.39445
Klebsiella	570	G	3	751	754	0.01546
Enterobacter	547	G	2	29	31	0.00064
Plesiomonas	702	G	1	1	2	0.00004
Buchnera	32199	G	2	0	2	0.00004
Erwinia	551	G	1	0	1	0.00002
Proteus	583	G	2	8	10	0.00021
Providencia	586	G	1	0	1	0.00002
Serratia	613	G	1	8	9	0.00018
Acinetobacter	469	G	44	258	302	0.00619
Moraxella	475	G	27	3	30	0.00062
Aquirhabdus	2824158	G	4	0	4	0.00008
Psychrobacter	497	G	1	0	1	0.00002
Pseudomonas	286	G	39	393	432	0.00886
Permianibacter	1649479	G	1	0	1	0.00002
Stutzerimonas	2901164	G	1	3	4	0.00008
Stenotrophomonas	40323	G	14	15	29	0.00059
Lysobacter	68	G	1	0	1	0.00002
Xanthomonas	338	G	1	0	1	0.00002
Pseudoxanthomonas	83618	G	1	0	1	0.00002
Tahibacter	1453544	G	1	0	1	0.00002
Vibrio	662	G	8	15	23	0.00047
Photobacterium	657	G	1	0	1	0.00002
Halomonas	2745	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Isoalcanivorax	3020833	G	1	0	1	0.00002
Legionella	445	G	2	0	2	0.00004
Catenovulum	1172191	G	1	0	1	0.00002
Shewanella	22	G	1	0	1	0.00002
Candidatus Palibaumannia	198346	G	2	0	2	0.00004
Gallibacterium	155493	G	1	1	2	0.00004
Rheinheimera	67575	G	1	0	1	0.00002
Oceanisphaera	225143	G	1	0	1	0.00002
Microbulbifer	48073	G	1	0	1	0.00002
Sphingomonas	13687	G	35	26	61	0.00125
Novosphingobium	165696	G	12	10	22	0.00045
Sphingobium	165695	G	1	8	9	0.00018
Croceicoccus	1295327	G	1	9	10	0.00021
Roseomonas	125216	G	17	0	17	0.00035
Thalassospira	168934	G	3	0	3	0.00006
Azospirillum	191	G	2	0	2	0.00004
Methylobacterium	407	G	8	9	17	0.00035
Blastochloris	59282	G	2	2	4	0.00008
Agrobacterium	357	G	1	1	2	0.00004
Sinorhizobium	28105	G	1	0	1	0.00002
Bartonella	773	G	1	0	1	0.00002
Chelatococcus	28209	G	1	0	1	0.00002
Bosea	85413	G	1	0	1	0.00002
Devosia	46913	G	1	0	1	0.00002
Aureimonas	414371	G	1	1	2	0.00004
Paracoccus	265	G	4	6	10	0.00021
Aliiroseovarius	1658781	G	4	4	8	0.00016
Asticcacaulis	76890	G	3	2	5	0.00010
Brevundimonas	41275	G	1	0	1	0.00002
Acidovorax	12916	G	4	18	22	0.00045
Variovorax	34072	G	3	0	3	0.00006
Delftia	80865	G	1	0	1	0.00002
Cupriavidus	106589	G	6	1	7	0.00014
Ralstonia	48736	G	2	3	5	0.00010
Mycetohabitans	2571159	G	1	1	2	0.00004
Caldimonas	196013	G	2	2	4	0.00008
Methylibium	316612	G	1	1	2	0.00004
Aquincola	391952	G	1	1	2	0.00004
Alcaligenes	507	G	1	2	3	0.00006
Achromobacter	222	G	1	0	1	0.00002
Neisseria	482	G	2	0	2	0.00004
Conchiformibius	334107	G	1	3	4	0.00008
Azoarcus	12960	G	2	1	3	0.00006
Methylophilus	16	G	1	0	1	0.00002
Hydrogenophilus	70774	G	1	0	1	0.00002
Bacteroides	816	G	49	13	62	0.00127
Phocaeicola	909656	G	21	17	38	0.00078
Prevotella	838	G	60	13	73	0.00150
Segatella	2974251	G	1	0	1	0.00002
Parabacteroides	375288	G	7	2	9	0.00018
Porphyromonas	836	G	3	0	3	0.00006
Cloacibacterium	501783	G	6	7	13	0.00027
Faecalibacter	2766734	G	1	0	1	0.00002
Flavobacterium	237	G	3	1	4	0.00008
Capnocytophaga	1016	G	1	0	1	0.00002
Sphingobacterium	28453	G	3	0	3	0.00006
Mucilaginibacter	423349	G	3	3	6	0.00012
Olivibacter	376469	G	1	1	2	0.00004
Dyadobacter	120831	G	1	0	1	0.00002
Hymenobacter	89966	G	2	0	2	0.00004
Spirosoma	107	G	1	0	1	0.00002
Candidatus Cloacimonas	456826	G	1	0	1	0.00002
Leptotrichia	32067	G	6	0	6	0.00012
Fusobacterium	848	G	3	0	3	0.00006
Aliarcobacter	2321111	G	2	0	2	0.00004
Arcobacter	28196	G	1	0	1	0.00002
Campylobacter	194	G	1	0	1	0.00002
Desulfuromonas	890	G	2	0	2	0.00004
Desulfofustis	51194	G	1	0	1	0.00002
Candidatus Nanosynbacter	2093823	G	2	0	2	0.00004
Flexistipes	2351	G	1	0	1	0.00002
Terriglobus	392733	G	1	0	1	0.00002
Methanocaldococcus	196118	G	421	620	1041	0.02135
Pyrococcus	2260	G	1	0	1	0.00002
Methanosarcina	2207	G	1	0	1	0.00002
Homo	9605	G	34	5	39	0.00080
Lymphocryptovirus	10375	G	1	14	15	0.00031
Gammaretrovirus	153135	G	1	0	1	0.00002
