name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Anaerostipes	207244	G	411	41	452	0.00808
Mediterraneibacter	2316020	G	336	28	364	0.00651
Agathobacter	1766253	G	131	12	143	0.00256
Anaerobutyricum	2569097	G	105	10	115	0.00206
Dorea	189330	G	76	9	85	0.00152
Enterocloster	2719313	G	60	0	60	0.00107
Simiaoa	2944193	G	33	2	35	0.00063
Blautia	572511	G	31	1592	1623	0.02902
Anaerocolumna	1843210	G	20	0	20	0.00036
Lacrimispora	2719231	G	15	0	15	0.00027
Lachnoclostridium	1506553	G	13	0	13	0.00023
Butyrivibrio	830	G	10	0	10	0.00018
Chakrabartyella	3088373	G	8	0	8	0.00014
Wansuia	2944198	G	6	0	6	0.00011
Marvinbryantia	248744	G	5	0	5	0.00009
Roseburia	841	G	4	0	4	0.00007
Tyzzerella	1506577	G	3	0	3	0.00005
Coprococcus	33042	G	3	0	3	0.00005
Herbinix	1663717	G	2	0	2	0.00004
Lachnospira	28050	G	2	0	2	0.00004
Pseudobutyrivibrio	46205	G	2	0	2	0.00004
Lachnoanaerobaculum	1164882	G	1	0	1	0.00002
Chordicoccus	3031933	G	1	0	1	0.00002
Anaerotignum	2039240	G	36	10	46	0.00082
Petrocella	2603323	G	1	0	1	0.00002
Faecalibacterium	216851	G	771	137	908	0.01623
Mageeibacillus	1637257	G	1	3	4	0.00007
Clostridium	1485	G	15	32	47	0.00084
Maliibacterium	3047433	G	10	2	12	0.00021
Eubacterium	1730	G	2	0	2	0.00004
Christensenella	990721	G	4	0	4	0.00007
Clostridioides	1870884	G	1	3	4	0.00007
Bacillus	1386	G	135	2366	2501	0.04472
Fervidibacillus	3033930	G	2	0	2	0.00004
Parageobacillus	1906945	G	1	1	2	0.00004
Neobacillus	2675232	G	1	0	1	0.00002
Mesobacillus	2675231	G	1	0	1	0.00002
Peribacillus	2675229	G	1	0	1	0.00002
Lentibacillus	175304	G	1	0	1	0.00002
Staphylococcus	1279	G	15	18	33	0.00059
Paenibacillus	44249	G	6	0	6	0.00011
Gemella	1378	G	5	0	5	0.00009
Planococcus	1372	G	1	0	1	0.00002
Alicyclobacillus	29330	G	1	0	1	0.00002
Streptococcus	1301	G	40	2	42	0.00075
Lactococcus	1357	G	3	15	18	0.00032
Lactobacillus	1578	G	9	6	15	0.00027
Fructilactobacillus	2767881	G	5	3	8	0.00014
Leuconostoc	1243	G	1	0	1	0.00002
Ligilactobacillus	2767887	G	1	0	1	0.00002
Latilactobacillus	2767885	G	1	0	1	0.00002
Aerococcus	1375	G	2	0	2	0.00004
Thomasclavelia	3025755	G	34	8	42	0.00075
Catenibacterium	135858	G	1	3	4	0.00007
Longicatena	1918536	G	1	1	2	0.00004
Amedibacterium	2749267	G	1	1	2	0.00004
Veillonella	29465	G	15	1	16	0.00029
Phascolarctobacterium	33024	G	11	1	12	0.00021
Selenomonas	970	G	1	0	1	0.00002
Megamonas	158846	G	1	0	1	0.00002
Anaerococcus	165779	G	2	0	2	0.00004
Finegoldia	150022	G	1	0	1	0.00002
Peptoniphilus	162289	G	1	0	1	0.00002
Cutibacterium	1912216	G	279	80	359	0.00642
Propionibacterium	1743	G	1	1	2	0.00004
Raineyella	1911549	G	1	2	3	0.00005
Arachnia	2801844	G	1	3	4	0.00007
Nocardioides	1839	G	3	0	3	0.00005
Actinopolymorpha	117156	G	1	1	2	0.00004
Micrococcus	1269	G	12	0	12	0.00021
Rothia	32207	G	5	4	9	0.00016
Kocuria	57493	G	4	12	16	0.00029
Microbacterium	33882	G	2	5	7	0.00013
Cryobacterium	69578	G	1	0	1	0.00002
Leifsonia	110932	G	1	0	1	0.00002
Janibacter	53457	G	2	4	6	0.00011
Corynebacterium	1716	G	23	8	31	0.00055
Lawsonella	1847725	G	5	4	9	0.00016
Rhodococcus	1827	G	2	0	2	0.00004
Bifidobacterium	1678	G	23	5	28	0.00050
Actinomyces	1654	G	15	4	19	0.00034
Schaalia	2529408	G	3	0	3	0.00005
Streptomyces	1883	G	2	2	4	0.00007
Actinomycetospora	402649	G	1	1	2	0.00004
Blastococcus	38501	G	1	1	2	0.00004
Oscillatoria	1158	G	2	2	4	0.00007
Moorena	1155738	G	2	0	2	0.00004
Nodosilinea	1120752	G	2	2	4	0.00007
Leptolyngbya	47251	G	2	0	2	0.00004
Nostoc	1177	G	1	0	1	0.00002
Chamaesiphon	217161	G	1	0	1	0.00002
Truepera	332248	G	2	0	2	0.00004
Meiothermus	65551	G	1	0	1	0.00002
Deinococcus	1298	G	1	0	1	0.00002
Escherichia	561	G	28	30809	30837	0.55136
Salmonella	590	G	6	10083	10089	0.18039
Klebsiella	570	G	6	2047	2053	0.03671
Shigella	620	G	4	4153	4157	0.07433
Enterobacter	547	G	2	10	12	0.00021
Citrobacter	544	G	1	16	17	0.00030
Candidatus Annandia	1302410	G	1	0	1	0.00002
Pantoea	53335	G	3	0	3	0.00005
Yersinia	629	G	1	0	1	0.00002
Pseudomonas	286	G	26	16	42	0.00075
Thiopseudomonas	1654787	G	5	4	9	0.00016
Acinetobacter	469	G	15	33	48	0.00086
Moraxella	475	G	3	0	3	0.00005
Stenotrophomonas	40323	G	9	6	15	0.00027
Pseudoxanthomonas	83618	G	1	0	1	0.00002
Halomonas	2745	G	2	0	2	0.00004
Vreelandella	3137766	G	1	0	1	0.00002
Litorivicinus	418700	G	2	0	2	0.00004
Marinomonas	28253	G	1	0	1	0.00002
Haemophilus	724	G	1	0	1	0.00002
Vibrio	662	G	4	0	4	0.00007
Photobacterium	657	G	1	0	1	0.00002
Colwellia	28228	G	1	0	1	0.00002
Moritella	58050	G	1	0	1	0.00002
Legionella	445	G	2	0	2	0.00004
Aeromonas	642	G	2	2	4	0.00007
Sphingomonas	13687	G	28	26	54	0.00097
Phyllobacterium	28100	G	6	1	7	0.00013
Mesorhizobium	68287	G	3	0	3	0.00005
Neorhizobium	1525371	G	2	2	4	0.00007
Rhizobium	379	G	1	0	1	0.00002
Bradyrhizobium	374	G	1	0	1	0.00002
Brucella	234	G	1	11	12	0.00021
Bartonella	773	G	1	0	1	0.00002
Chelatococcus	28209	G	1	0	1	0.00002
Paracoccus	265	G	7	0	7	0.00013
Aliiroseovarius	1658781	G	1	3	4	0.00007
Asticcacaulis	76890	G	4	5	9	0.00016
Roseomonas	125216	G	2	0	2	0.00004
Candidatus Phycorickettsia	2115980	G	1	0	1	0.00002
Wolbachia	953	G	1	0	1	0.00002
Acidovorax	12916	G	2	0	2	0.00004
Hydrogenophaga	47420	G	2	12	14	0.00025
Limnohabitans	665874	G	1	0	1	0.00002
Cupriavidus	106589	G	2	0	2	0.00004
Burkholderia	32008	G	1	0	1	0.00002
Lautropia	47670	G	1	1	2	0.00004
Ralstonia	48736	G	1	5	6	0.00011
Massilia	149698	G	1	1	2	0.00004
Rugamonas	212744	G	1	2	3	0.00005
Ideonella	36862	G	1	3	4	0.00007
Caldimonas	196013	G	1	2	3	0.00005
Methylibium	316612	G	1	0	1	0.00002
Bordetella	517	G	1	0	1	0.00002
Tepidimonas	114248	G	1	2	3	0.00005
Turicimonas	1918598	G	1	0	1	0.00002
Neisseria	482	G	3	0	3	0.00005
Eikenella	538	G	1	0	1	0.00002
Azospira	146937	G	1	0	1	0.00002
Methyloversatilis	378210	G	1	1	2	0.00004
Bacteroides	816	G	220	33	253	0.00452
Phocaeicola	909656	G	204	84	288	0.00515
Segatella	2974251	G	7	0	7	0.00013
Prevotella	838	G	2	0	2	0.00004
Porphyromonas	836	G	1	0	1	0.00002
Parabacteroides	375288	G	1	0	1	0.00002
Cloacibacterium	501783	G	1	0	1	0.00002
Chryseobacterium	59732	G	1	0	1	0.00002
Winogradskyella	286104	G	2	2	4	0.00007
Hymenobacter	89966	G	3	0	3	0.00005
Spirosoma	107	G	1	0	1	0.00002
Fulvivirga	396811	G	1	0	1	0.00002
Pedobacter	84567	G	3	0	3	0.00005
Pseudocnuella	2812019	G	1	0	1	0.00002
Ferruginibacter	1004303	G	1	0	1	0.00002
Fusobacterium	848	G	33	5	38	0.00068
Leptotrichia	32067	G	4	0	4	0.00007
Gracilinema	2951106	G	4	0	4	0.00007
Borreliella	64895	G	3	0	3	0.00005
Treponema	157	G	3	0	3	0.00005
Leptospira	171	G	1	0	1	0.00002
Desulfovibrio	872	G	8	0	8	0.00014
Maridesulfovibrio	2794998	G	1	0	1	0.00002
Methanocaldococcus	196118	G	414	95	509	0.00910
Homo	9605	G	3	0	3	0.00005
