name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	1055	91	1146	0.01597
Blautia	572511	G	365	3056	3421	0.04767
Anaerostipes	207244	G	203	36	239	0.00333
Anaerobutyricum	2569097	G	154	26	180	0.00251
Roseburia	841	G	101	10	111	0.00155
Dorea	189330	G	95	17	112	0.00156
Agathobacter	1766253	G	68	11	79	0.00110
Coprococcus	33042	G	49	11	60	0.00084
Enterocloster	2719313	G	45	1	46	0.00064
Simiaoa	2944193	G	39	4	43	0.00060
Lachnospira	28050	G	33	3	36	0.00050
Anaerocolumna	1843210	G	11	0	11	0.00015
Lacrimispora	2719231	G	11	1	12	0.00017
Butyrivibrio	830	G	10	0	10	0.00014
Marvinbryantia	248744	G	6	0	6	0.00008
Stomatobaculum	1213720	G	5	0	5	0.00007
Lachnoclostridium	1506553	G	4	0	4	0.00006
Pseudobutyrivibrio	46205	G	4	0	4	0.00006
Wansuia	2944198	G	4	0	4	0.00006
Kineothrix	2163168	G	3	0	3	0.00004
Lachnoanaerobaculum	1164882	G	2	0	2	0.00003
Qiania	2944195	G	2	0	2	0.00003
Chakrabartyella	3088373	G	1	0	1	0.00001
Anaeromicropila	3024823	G	1	0	1	0.00001
Anaeropeptidivorans	2997360	G	1	0	1	0.00001
Candidatus Epulonipiscium	2383	G	1	0	1	0.00001
Anaerotignum	2039240	G	5	3	8	0.00011
Defluviitalea	1185408	G	1	0	1	0.00001
Faecalibacterium	216851	G	2269	455	2724	0.03796
Subdoligranulum	292632	G	74	31	105	0.00146
Flavonifractor	946234	G	62	181	243	0.00339
Vescimonas	2892396	G	22	99	121	0.00169
Ruminococcus	1263	G	10	1	11	0.00015
Ruthenibacterium	1905344	G	5	9	14	0.00020
Fastidiosipila	236752	G	1	0	1	0.00001
Anaerotruncus	244127	G	1	6	7	0.00010
Oscillibacter	459786	G	1	3	4	0.00006
Pusillibacter	2892397	G	1	2	3	0.00004
Paludihabitans	2038676	G	1	0	1	0.00001
Lawsonibacter	2172004	G	1	5	6	0.00008
Solibaculum	2842531	G	1	4	5	0.00007
Clostridium	1485	G	62	150	212	0.00295
Hungatella	1649459	G	11	2	13	0.00018
Intestinibacillus	1928820	G	5	3	8	0.00011
Eubacterium	1730	G	3	0	3	0.00004
Intestinimonas	1392389	G	2	2	4	0.00006
Flintibacter	1918454	G	1	1	2	0.00003
Acutalibacter	1918385	G	1	1	2	0.00003
Aristaeella	3046369	G	1	0	1	0.00001
Terrisporobacter	1505652	G	2	6	8	0.00011
Intestinibacter	1505657	G	1	2	3	0.00004
Aminipila	2060094	G	1	0	1	0.00001
Acetoanaerobium	186831	G	1	0	1	0.00001
Bacillus	1386	G	160	3653	3813	0.05313
Lysinibacillus	400634	G	2	0	2	0.00003
Gracilibacillus	74385	G	1	0	1	0.00001
Cytobacillus	2675230	G	1	0	1	0.00001
Salicibibacter	2685905	G	1	0	1	0.00001
Staphylococcus	1279	G	68	2744	2812	0.03919
Jeotgalicoccus	227979	G	3	0	3	0.00004
Nosocomiicoccus	489909	G	2	0	2	0.00003
Paenibacillus	44249	G	6	0	6	0.00008
Gemella	1378	G	4	0	4	0.00006
Listeria	1637	G	2	7	9	0.00013
Sporosarcina	1569	G	1	0	1	0.00001
Pullulanibacillus	475230	G	1	0	1	0.00001
Thermoactinomyces	2023	G	1	0	1	0.00001
Streptococcus	1301	G	63	8029	8092	0.11276
Lactococcus	1357	G	2	3	5	0.00007
Lactobacillus	1578	G	4	1	5	0.00007
Lactiplantibacillus	2767842	G	2	3	5	0.00007
Levilactobacillus	2767886	G	1	0	1	0.00001
Companilactobacillus	2767879	G	1	0	1	0.00001
Amylolactobacillus	2767876	G	1	0	1	0.00001
Aerococcus	1375	G	9	2	11	0.00015
Carnobacterium	2747	G	2	0	2	0.00003
Dolosigranulum	29393	G	1	0	1	0.00001
Trichococcus	82802	G	1	0	1	0.00001
Faecalibacillus	2678885	G	54	22	76	0.00106
Thomasclavelia	3025755	G	5	0	5	0.00007
Longicatena	1918536	G	47	26	73	0.00102
Erysipelothrix	1647	G	1	0	1	0.00001
Turicibacter	191303	G	4	0	4	0.00006
Parvimonas	543311	G	21	6	27	0.00038
Finegoldia	150022	G	2	0	2	0.00003
Peptoniphilus	162289	G	2	0	2	0.00003
Veillonella	29465	G	8	0	8	0.00011
Dialister	39948	G	2	2	4	0.00006
Megamonas	158846	G	7	0	7	0.00010
Selenomonas	970	G	1	0	1	0.00001
Cutibacterium	1912216	G	194	74	268	0.00373
Arachnia	2801844	G	3	0	3	0.00004
Microlunatus	29404	G	2	1	3	0.00004
Nocardioides	1839	G	9	2	11	0.00015
Kribbella	182639	G	1	0	1	0.00001
Micrococcus	1269	G	23	6	29	0.00040
Kocuria	57493	G	19	17	36	0.00050
Rothia	32207	G	5	1	6	0.00008
Pseudarthrobacter	1742993	G	5	27	32	0.00045
Arthrobacter	1663	G	2	1	3	0.00004
Glutamicibacter	1742989	G	2	4	6	0.00008
Cellulomonas	1707	G	10	16	26	0.00036
Actinotalea	458839	G	4	14	18	0.00025
Microbacterium	33882	G	10	13	23	0.00032
Leucobacter	55968	G	2	0	2	0.00003
Clavibacter	1573	G	1	0	1	0.00001
Brevibacterium	1696	G	3	1	4	0.00006
