name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	1383	487	1870	0.05394
Subdoligranulum	292632	G	40	4	44	0.00127
Flavonifractor	946234	G	13	40	53	0.00153
Vescimonas	2892396	G	11	52	63	0.00182
Ruminococcus	1263	G	3	0	3	0.00009
Lawsonibacter	2172004	G	3	12	15	0.00043
Oscillibacter	459786	G	2	297	299	0.00863
Ruthenibacterium	1905344	G	2	4	6	0.00017
Anaerotruncus	244127	G	1	4	5	0.00014
Clostridium	1485	G	13	278	291	0.00839
Hungatella	1649459	G	1	0	1	0.00003
Intestinibacillus	1928820	G	2	7	9	0.00026
Syntrophomonas	862	G	1	0	1	0.00003
Eubacterium	1730	G	1	0	1	0.00003
Intestinimonas	1392389	G	1	2	3	0.00009
Mediterraneibacter	2316020	G	612	128	740	0.02135
Blautia	572511	G	218	1746	1964	0.05666
Anaerostipes	207244	G	89	83	172	0.00496
Anaerobutyricum	2569097	G	70	28	98	0.00283
Roseburia	841	G	63	24	87	0.00251
Dorea	189330	G	63	29	92	0.00265
Agathobacter	1766253	G	37	11	48	0.00138
Lachnospira	28050	G	29	5	34	0.00098
Simiaoa	2944193	G	24	6	30	0.00087
Coprococcus	33042	G	20	343	363	0.01047
Butyrivibrio	830	G	14	1	15	0.00043
Enterocloster	2719313	G	11	0	11	0.00032
Wansuia	2944198	G	8	1	9	0.00026
Lachnoanaerobaculum	1164882	G	8	0	8	0.00023
Anaerocolumna	1843210	G	7	1	8	0.00023
Marvinbryantia	248744	G	5	0	5	0.00014
Kineothrix	2163168	G	4	0	4	0.00012
Lacrimispora	2719231	G	4	0	4	0.00012
Qiania	2944195	G	2	0	2	0.00006
Sellimonas	1769710	G	1	0	1	0.00003
Tyzzerella	1506577	G	1	0	1	0.00003
Lachnoclostridium	1506553	G	1	0	1	0.00003
Anaeropeptidivorans	2997360	G	1	0	1	0.00003
Anaerotignum	2039240	G	1	0	1	0.00003
Intestinibacter	1505657	G	1	2	3	0.00009
Clostridioides	1870884	G	1	37	38	0.00110
Bacillus	1386	G	62	4853	4915	0.14179
Heyndrickxia	2837504	G	2	0	2	0.00006
Neobacillus	2675232	G	1	0	1	0.00003
Staphylococcus	1279	G	15	1676	1691	0.04878
Listeria	1637	G	1	46	47	0.00136
Paenibacillus	44249	G	1	0	1	0.00003
Alicyclobacillus	29330	G	1	0	1	0.00003
Streptococcus	1301	G	27	21	48	0.00138
Limosilactobacillus	2742598	G	17	8	25	0.00072
Lactobacillus	1578	G	1	0	1	0.00003
Ligilactobacillus	2767887	G	1	0	1	0.00003
Melissococcus	33969	G	2	1	3	0.00009
Faecalibacillus	2678885	G	19	14	33	0.00095
Longicatena	1918536	G	17	39	56	0.00162
Turicibacter	191303	G	1	0	1	0.00003
Finegoldia	150022	G	6	5	11	0.00032
Parvimonas	543311	G	5	6	11	0.00032
Anaerococcus	165779	G	1	0	1	0.00003
