name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium	1912216	G	111	36	147	0.00323
Arachnia	2801844	G	1	0	1	0.00002
Nocardioides	1839	G	3	1	4	0.00009
Friedmanniella	53387	G	1	1	2	0.00004
Rothia	32207	G	3	0	3	0.00007
Kocuria	57493	G	3	5	8	0.00018
Micrococcus	1269	G	3	0	3	0.00007
Microbacterium	33882	G	1	0	1	0.00002
Leucobacter	55968	G	1	4	5	0.00011
Dermacoccus	57495	G	4	4	8	0.00018
Janibacter	53457	G	1	5	6	0.00013
Brachybacterium	43668	G	2	0	2	0.00004
Brevibacterium	1696	G	1	0	1	0.00002
Corynebacterium	1716	G	13	3	16	0.00035
Rhodococcus	1827	G	2	1	3	0.00007
Nocardia	1817	G	1	0	1	0.00002
Lawsonella	1847725	G	2	0	2	0.00004
Segniliparus	286801	G	1	0	1	0.00002
Actinomyces	1654	G	3	0	3	0.00007
Schaalia	2529408	G	2	1	3	0.00007
Winkia	2692118	G	1	0	1	0.00002
Bifidobacterium	1678	G	1	0	1	0.00002
Gardnerella	2701	G	1	0	1	0.00002
Couchioplanes	56433	G	1	0	1	0.00002
Actinomycetospora	402649	G	1	0	1	0.00002
Streptomyces	1883	G	1	0	1	0.00002
Rubrobacter	42255	G	1	0	1	0.00002
Bacillus	1386	G	114	5976	6090	0.13374
Neobacillus	2675232	G	5	0	5	0.00011
Mesobacillus	2675231	G	1	0	1	0.00002
Rossellomorea	2837508	G	1	0	1	0.00002
Staphylococcus	1279	G	13	131	144	0.00316
Paenibacillus	44249	G	2	0	2	0.00004
Solibacillus	648800	G	1	0	1	0.00002
Thermoactinomyces	2023	G	1	0	1	0.00002
Gemella	1378	G	1	0	1	0.00002
Streptococcus	1301	G	35	7	42	0.00092
Lactobacillus	1578	G	1	0	1	0.00002
Limosilactobacillus	2742598	G	1	2	3	0.00007
Companilactobacillus	2767879	G	1	0	1	0.00002
Ignavigranum	89092	G	1	0	1	0.00002
Dolosigranulum	29393	G	1	0	1	0.00002
Mediterraneibacter	2316020	G	1	3	4	0.00009
Anaerostipes	207244	G	1	2	3	0.00007
Stomatobaculum	1213720	G	1	0	1	0.00002
Faecalibacterium	216851	G	1	0	1	0.00002
Veillonella	29465	G	7	0	7	0.00015
Turicibacter	191303	G	1	0	1	0.00002
Nostoc	1177	G	1	0	1	0.00002
Calothrix	1186	G	1	0	1	0.00002
Oscillatoria	1158	G	2	1	3	0.00007
Leptolyngbya	47251	G	2	0	2	0.00004
Truepera	332248	G	4	0	4	0.00009
Allomeiothermus	2935559	G	1	0	1	0.00002
Escherichia	561	G	9	1198	1207	0.02651
Salmonella	590	G	6	36368	36374	0.79880
Klebsiella	570	G	4	401	405	0.00889
Shigella	620	G	1	225	226	0.00496
Buchnera	32199	G	1	0	1	0.00002
Providencia	586	G	1	0	1	0.00002
Moraxella	475	G	13	1	14	0.00031
Acinetobacter	469	G	4	31	35	0.00077
Pseudomonas	286	G	10	11	21	0.00046
Halopseudomonas	2901189	G	1	4	5	0.00011
Stenotrophomonas	40323	G	10	6	16	0.00035
Halomonas	2745	G	2	1	3	0.00007
Marinomonas	28253	G	1	0	1	0.00002
Flagellatimonas	2893022	G	1	0	1	0.00002
Actinobacillus	713	G	1	0	1	0.00002
Vibrio	662	G	1	0	1	0.00002
Methylobacterium	407	G	2	6	8	0.00018
Rhodoplanes	29407	G	1	1	2	0.00004
Nitratireductor	245876	G	1	0	1	0.00002
Devosia	46913	G	1	1	2	0.00004
Novosphingobium	165696	G	2	7	9	0.00020
Sphingomonas	13687	G	2	0	2	0.00004
Sphingomicrobium	1227948	G	1	0	1	0.00002
Paracoccus	265	G	4	3	7	0.00015
Paroceanicella	2683599	G	2	1	3	0.00007
Aliiroseovarius	1658781	G	2	0	2	0.00004
Asticcacaulis	76890	G	3	1	4	0.00009
Brevundimonas	41275	G	2	0	2	0.00004
Roseomonas	125216	G	3	0	3	0.00007
Variovorax	34072	G	3	2	5	0.00011
Acidovorax	12916	G	1	0	1	0.00002
Comamonas	283	G	1	10	11	0.00024
Cupriavidus	106589	G	5	0	5	0.00011
Lautropia	47670	G	1	1	2	0.00004
Caldimonas	196013	G	2	3	5	0.00011
Achromobacter	222	G	1	0	1	0.00002
Chitinimonas	240411	G	1	0	1	0.00002
Prevotella	838	G	4	1	5	0.00011
Segatella	2974251	G	1	0	1	0.00002
Bacteroides	816	G	2	1	3	0.00007
Muribaculum	1918540	G	1	0	1	0.00002
Parabacteroides	375288	G	1	0	1	0.00002
Empedobacter	59734	G	1	5	6	0.00013
Cloacibacterium	501783	G	1	0	1	0.00002
Gilvibacter	379070	G	1	0	1	0.00002
Arachidicoccus	1769012	G	1	1	2	0.00004
Leptotrichia	32067	G	3	0	3	0.00007
Syntrophus	43773	G	1	0	1	0.00002
Methanocaldococcus	196118	G	401	131	532	0.01168
Homo	9605	G	2	0	2	0.00004
