name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	488	96	584	0.01447
Ruminococcus	1263	G	138	28	166	0.00411
Subdoligranulum	292632	G	100	101	201	0.00498
Vescimonas	2892396	G	17	59	76	0.00188
Caproicibacterium	2834348	G	15	58	73	0.00181
Flavonifractor	946234	G	12	36	48	0.00119
Amygdalobacter	3079925	G	4	3	7	0.00017
Pusillibacter	2892397	G	4	7	11	0.00027
Lawsonibacter	2172004	G	4	18	22	0.00054
Ruthenibacterium	1905344	G	3	5	8	0.00020
Anaerotruncus	244127	G	3	16	19	0.00047
Paludihabitans	2038676	G	2	0	2	0.00005
Oscillibacter	459786	G	2	7	9	0.00022
Ethanoligenens	253238	G	2	2	4	0.00010
Solibaculum	2842531	G	2	7	9	0.00022
Mageeibacillus	1637257	G	1	1	2	0.00005
Clostridium	1485	G	26	165	191	0.00473
Sarcina	1266	G	3	9	12	0.00030
Caloramator	44258	G	2	2	4	0.00010
Acutalibacter	1918385	G	7	4	11	0.00027
Caproiciproducens	1738645	G	5	2	7	0.00017
Intestinibacillus	1928820	G	3	6	9	0.00022
Flintibacter	1918454	G	2	8	10	0.00025
Intestinimonas	1392389	G	1	2	3	0.00007
Aristaeella	3046369	G	7	0	7	0.00017
Desulfosporosinus	79206	G	1	2	3	0.00007
Eubacterium	1730	G	2	0	2	0.00005
Maliibacterium	3047433	G	1	0	1	0.00002
Blautia	572511	G	200	1313	1513	0.03748
Anaerostipes	207244	G	93	33	126	0.00312
Roseburia	841	G	69	6	75	0.00186
Coprococcus	33042	G	66	139	205	0.00508
Agathobacter	1766253	G	54	7	61	0.00151
Dorea	189330	G	45	8	53	0.00131
Anaerobutyricum	2569097	G	42	6	48	0.00119
Mediterraneibacter	2316020	G	16	3	19	0.00047
Enterocloster	2719313	G	15	0	15	0.00037
Lachnospira	28050	G	9	0	9	0.00022
Butyrivibrio	830	G	5	0	5	0.00012
Simiaoa	2944193	G	4	0	4	0.00010
Lacrimispora	2719231	G	4	0	4	0.00010
Anaeromicropila	3024823	G	3	0	3	0.00007
Qiania	2944195	G	3	0	3	0.00007
Marvinbryantia	248744	G	2	0	2	0.00005
Lachnoanaerobaculum	1164882	G	2	0	2	0.00005
Wansuia	2944198	G	2	0	2	0.00005
Lachnoclostridium	1506553	G	1	0	1	0.00002
Anaeropeptidivorans	2997360	G	1	0	1	0.00002
Herbinix	1663717	G	1	0	1	0.00002
Defluviitalea	1185408	G	5	1	6	0.00015
Romboutsia	1501226	G	5	4	9	0.00022
Filifactor	44259	G	3	1	4	0.00010
Monoglobus	2039302	G	3	0	3	0.00007
Mahella	252965	G	2	0	2	0.00005
Moorella	44260	G	1	0	1	0.00002
Bacillus	1386	G	119	15822	15941	0.39486
Peribacillus	2675229	G	1	0	1	0.00002
Neobacillus	2675232	G	1	0	1	0.00002
Metabacillus	2675233	G	1	0	1	0.00002
Salicibibacter	2685905	G	1	0	1	0.00002
Paenibacillus	44249	G	11	0	11	0.00027
Thermobacillus	76632	G	1	0	1	0.00002
Gemella	1378	G	7	0	7	0.00017
Staphylococcus	1279	G	1	13	14	0.00035
Streptococcus	1301	G	34	4	38	0.00094
Dolosigranulum	29393	G	5	1	6	0.00015
Granulicatella	117563	G	2	3	5	0.00012
Lactobacillus	1578	G	1	0	1	0.00002
Weissella	46255	G	1	0	1	0.00002
Latilactobacillus	2767885	G	1	0	1	0.00002
Facklamia	66831	G	2	3	5	0.00012
Enterococcus	1350	G	1	21	22	0.00054
Thomasclavelia	3025755	G	12	1	13	0.00032
Faecalibacillus	2678885	G	11	2	13	0.00032
Amedibacterium	2749267	G	3	2	5	0.00012
Faecalibaculum	1729679	G	1	0	1	0.00002
Selenomonas	970	G	5	0	5	0.00012
Megamonas	158846	G	1	0	1	0.00002
Phascolarctobacterium	33024	G	4	1	5	0.00012
Acidaminococcus	904	G	1	0	1	0.00002
Veillonella	29465	G	2	0	2	0.00005
Anaerococcus	165779	G	4	5	9	0.00022
Helcococcus	31983	G	3	0	3	0.00007
Finegoldia	150022	G	1	2	3	0.00007
Cutibacterium	1912216	G	57	42	99	0.00245
Arachnia	2801844	G	1	0	1	0.00002
Bifidobacterium	1678	G	28	11	39	0.00097
Corynebacterium	1716	G	13	11	24	0.00059
Mycolicibacillus	2126281	G	3	5	8	0.00020
Micrococcus	1269	G	5	0	5	0.00012
Rothia	32207	G	2	1	3	0.00007
Kocuria	57493	G	2	5	7	0.00017
Microbacterium	33882	G	1	3	4	0.00010
Schaalia	2529408	G	2	2	4	0.00010
Actinomyces	1654	G	1	1	2	0.00005
Micromonospora	1873	G	3	7	10	0.00025
Collinsella	102106	G	2	0	2	0.00005
Parolsenella	2082587	G	2	0	2	0.00005
Adlercreutzia	447020	G	2	0	2	0.00005
Truepera	332248	G	6	0	6	0.00015
Deinococcus	1298	G	1	0	1	0.00002
Moorena	1155738	G	1	0	1	0.00002
Leptolyngbya	47251	G	1	2	3	0.00007
Dehalococcoides	61434	G	4	0	4	0.00010
