name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	363	86	449	0.00978
Agathobacter	1766253	G	127	30	157	0.00342
Anaerostipes	207244	G	123	46	169	0.00368
Mediterraneibacter	2316020	G	69	6	75	0.00163
Roseburia	841	G	65	277	342	0.00745
Dorea	189330	G	45	14	59	0.00129
Anaerobutyricum	2569097	G	42	7	49	0.00107
Coprococcus	33042	G	39	238	277	0.00603
Lachnospira	28050	G	31	2	33	0.00072
Simiaoa	2944193	G	16	3	19	0.00041
Lachnoanaerobaculum	1164882	G	12	0	12	0.00026
Enterocloster	2719313	G	10	0	10	0.00022
Butyrivibrio	830	G	9	1	10	0.00022
Novisyntrophococcus	2888809	G	8	0	8	0.00017
Wansuia	2944198	G	6	0	6	0.00013
Chakrabartyella	3088373	G	4	0	4	0.00009
Lachnoclostridium	1506553	G	4	0	4	0.00009
Anaerocolumna	1843210	G	2	0	2	0.00004
Herbinix	1663717	G	2	0	2	0.00004
Sellimonas	1769710	G	1	0	1	0.00002
Lacrimispora	2719231	G	1	0	1	0.00002
Chordicoccus	3031933	G	1	0	1	0.00002
Pseudobutyrivibrio	46205	G	1	0	1	0.00002
Qiania	2944195	G	1	0	1	0.00002
Vallitalea	1348611	G	1	0	1	0.00002
Faecalibacterium	216851	G	282	33	315	0.00686
Subdoligranulum	292632	G	40	2	42	0.00091
Ruminococcus	1263	G	9	0	9	0.00020
Lawsonibacter	2172004	G	9	4	13	0.00028
Flavonifractor	946234	G	8	3	11	0.00024
Caproicibacterium	2834348	G	7	8	15	0.00033
Vescimonas	2892396	G	3	2	5	0.00011
Pusillibacter	2892397	G	2	0	2	0.00004
Oscillibacter	459786	G	2	33	35	0.00076
Ruthenibacterium	1905344	G	2	0	2	0.00004
Paludihabitans	2038676	G	2	0	2	0.00004
Acetivibrio	35829	G	1	0	1	0.00002
Dysosmobacter	2591381	G	1	29	30	0.00065
Anaerotruncus	244127	G	1	0	1	0.00002
Clostridium	1485	G	14	59	73	0.00159
Caloramator	44258	G	2	0	2	0.00004
Hungatella	1649459	G	1	0	1	0.00002
Flintibacter	1918454	G	3	1	4	0.00009
Massilistercora	2717089	G	1	0	1	0.00002
Caproiciproducens	1738645	G	1	0	1	0.00002
Caproicibacter	2576755	G	1	1	2	0.00004
Eubacterium	1730	G	3	1	4	0.00009
Maliibacterium	3047433	G	3	0	3	0.00007
Aristaeella	3046369	G	3	0	3	0.00007
Intestinibacillus	1928820	G	1	0	1	0.00002
Agathobaculum	2048137	G	1	0	1	0.00002
Candidatus Desulforudis	471826	G	1	0	1	0.00002
Candidatus Formimonas	2840454	G	1	0	1	0.00002
Filifactor	44259	G	5	0	5	0.00011
Carboxydothermus	129957	G	2	0	2	0.00004
Mahella	252965	G	1	0	1	0.00002
Bacillus	1386	G	180	12304	12484	0.27192
Cytobacillus	2675230	G	2	0	2	0.00004
Shouchella	2893057	G	1	0	1	0.00002
Priestia	2800373	G	1	0	1	0.00002
Pontibacillus	289201	G	1	0	1	0.00002
Fictibacillus	1329200	G	1	0	1	0.00002
Staphylococcus	1279	G	19	60	79	0.00172
Gemella	1378	G	5	0	5	0.00011
Paenibacillus	44249	G	3	0	3	0.00007
Alicyclobacillus	29330	G	1	0	1	0.00002
Streptococcus	1301	G	30	9	39	0.00085
Granulicatella	117563	G	5	6	11	0.00024
Dolosigranulum	29393	G	3	0	3	0.00007
Lactobacillus	1578	G	1	1	2	0.00004
Limosilactobacillus	2742598	G	1	0	1	0.00002
Anaerococcus	165779	G	18	7	25	0.00054
Peptoniphilus	162289	G	3	1	4	0.00009
Finegoldia	150022	G	1	0	1	0.00002
Parvimonas	543311	G	1	0	1	0.00002
Thomasclavelia	3025755	G	6	2	8	0.00017
Faecalibacillus	2678885	G	1	1	2	0.00004
Faecalibaculum	1729679	G	1	0	1	0.00002
Amedibacterium	2749267	G	1	1	2	0.00004
Veillonella	29465	G	6	0	6	0.00013
