name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Acidisoma	512381	G	237	231	468	0.00722
Acidibrevibacterium	2603324	G	146	417	563	0.00868
Lichenicoccus	2781897	G	127	343	470	0.00725
Rhodovastum	504465	G	46	96	142	0.00219
Formicincola	2952773	G	3	2	5	0.00008
Pararoseomonas	2870712	G	2	18	20	0.00031
Acidiphilium	522	G	1	0	1	0.00002
Aristophania	3027666	G	1	1	2	0.00003
Roseomonas	125216	G	1	0	1	0.00002
Acetobacter	434	G	1	0	1	0.00002
Commensalibacter	1079922	G	1	0	1	0.00002
Defluviicoccus	111830	G	151	88	239	0.00369
Skermanella	204447	G	95	188	283	0.00436
Elioraea	457933	G	81	61	142	0.00219
Aliiroseovarius	1658781	G	39	8	47	0.00072
Paracoccus	265	G	7	3	10	0.00015
Silicimonas	1955420	G	1	0	1	0.00002
Tistrella	171436	G	37	16	53	0.00082
Sphingomonas	13687	G	10	13	23	0.00035
Qipengyuania	1855416	G	1	2	3	0.00005
Methylobacterium	407	G	5	2	7	0.00011
Devosia	46913	G	2	1	3	0.00005
Liberibacter	34019	G	2	0	2	0.00003
Rhizobium	379	G	1	0	1	0.00002
Roseibium	150830	G	2	1	3	0.00005
Aureimonas	414371	G	1	5	6	0.00009
Brucella	234	G	1	0	1	0.00002
Bradyrhizobium	374	G	1	0	1	0.00002
Bosea	85413	G	1	0	1	0.00002
Anderseniella	444432	G	1	0	1	0.00002
Asticcacaulis	76890	G	8	0	8	0.00012
Brevundimonas	41275	G	4	0	4	0.00006
Caulobacter	75	G	1	0	1	0.00002
Wolbachia	953	G	1	0	1	0.00002
Escherichia	561	G	21	36464	36485	0.56262
Klebsiella	570	G	5	283	288	0.00444
Raoultella	160674	G	1	2	3	0.00005
Enterobacter	547	G	5	17	22	0.00034
Salmonella	590	G	5	12270	12275	0.18929
Citrobacter	544	G	3	1	4	0.00006
Shigella	620	G	1	285	286	0.00441
Candidatus Blochmanniella	203804	G	1	0	1	0.00002
Morganella	581	G	1	1	2	0.00003
Xenorhabdus	626	G	1	0	1	0.00002
Yersinia	629	G	1	4064	4065	0.06269
Pseudomonas	286	G	80	132	212	0.00327
Acinetobacter	469	G	22	43	65	0.00100
Moraxella	475	G	18	3	21	0.00032
Psychrobacter	497	G	4	0	4	0.00006
Stenotrophomonas	40323	G	10	3	13	0.00020
Xanthomonas	338	G	7	0	7	0.00011
Halomonas	2745	G	4	1	5	0.00008
Halotalea	376488	G	2	0	2	0.00003
Marinomonas	28253	G	3	0	3	0.00005
Vibrio	662	G	6	2	8	0.00012
Photobacterium	657	G	2	0	2	0.00003
Frederiksenia	1649317	G	2	2	4	0.00006
Haemophilus	724	G	1	0	1	0.00002
Legionella	445	G	1	0	1	0.00002
Aquicella	254245	G	1	0	1	0.00002
Candidatus Palibaumannia	198346	G	1	0	1	0.00002
Immundisolibacter	1934947	G	1	0	1	0.00002
Moritella	58050	G	1	0	1	0.00002
Massilia	149698	G	7	22	29	0.00045
Janthinobacterium	29580	G	1	0	1	0.00002
Cupriavidus	106589	G	9	1	10	0.00015
Ralstonia	48736	G	4	6	10	0.00015
Burkholderia	32008	G	3	12	15	0.00023
Polynucleobacter	44013	G	1	0	1	0.00002
Acidovorax	12916	G	3	15	18	0.00028
Diaphorobacter	238749	G	1	0	1	0.00002
Rhodoferax	28065	G	1	0	1	0.00002
Oligella	90243	G	1	2	3	0.00005
Caldimonas	196013	G	2	3	5	0.00008
Eikenella	538	G	1	0	1	0.00002
Crenobacter	1654931	G	1	1	2	0.00003
Usitatibacter	2803845	G	1	0	1	0.00002
Cutibacterium	1912216	G	229	42	271	0.00418
Propionibacterium	1743	G	2	0	2	0.00003
Microlunatus	29404	G	2	1	3	0.00005
Propioniciclava	1085622	G	1	1	2	0.00003
Nocardioides	1839	G	6	2	8	0.00012
Corynebacterium	1716	G	59	6	65	0.00100
Mycobacterium	1763	G	29	39	68	0.00105
Mycolicibacterium	1866885	G	1	0	1	0.00002
Lawsonella	1847725	G	9	0	9	0.00014
Rhodococcus	1827	G	3	0	3	0.00005
Nocardia	1817	G	2	1	3	0.00005
Gordonia	2053	G	6	2	8	0.00012
Dietzia	37914	G	2	0	2	0.00003
Kocuria	57493	G	20	12	32	0.00049
Micrococcus	1269	G	14	3	17	0.00026
Rothia	32207	G	12	1	13	0.00020
Arthrobacter	1663	G	2	0	2	0.00003
Auritidibacter	1160973	G	1	0	1	0.00002
Microbacterium	33882	G	4	1	5	0.00008
Rathayibacter	33886	G	2	0	2	0.00003
Mycetocola	76634	G	2	1	3	0.00005
Rhodoluna	529883	G	1	0	1	0.00002
Leifsonia	110932	G	1	2	3	0.00005
Subtercola	120212	G	1	0	1	0.00002
Dermacoccus	57495	G	12	5	17	0.00026
Serinicoccus	265976	G	1	0	1	0.00002
Brevibacterium	1696	G	1	0	1	0.00002
Brachybacterium	43668	G	1	0	1	0.00002
Pedococcus	2805645	G	1	0	1	0.00002
Actinomyces	1654	G	10	1	11	0.00017
Schaalia	2529408	G	5	0	5	0.00008
Bifidobacterium	1678	G	2	0	2	0.00003
Scardovia	196081	G	2	0	2	0.00003
Pseudonocardia	1847	G	1	0	1	0.00002
Amycolatopsis	1813	G	1	0	1	0.00002
Streptomyces	1883	G	2	0	2	0.00003
