name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus	1279	G	349	197	546	0.19725
Bacillus	1386	G	3	6	9	0.00325
Caldalkalibacillus	379065	G	1	0	1	0.00036
Alicyclobacillus	29330	G	1	0	1	0.00036
Kyrpidia	1129704	G	1	0	1	0.00036
Streptococcus	1301	G	6	0	6	0.00217
Leuconostoc	1243	G	1	0	1	0.00036
Enterococcus	1350	G	1	0	1	0.00036
Blautia	572511	G	22	9	31	0.01120
Enterocloster	2719313	G	13	3	16	0.00578
Dorea	189330	G	8	11	19	0.00686
Anaerobutyricum	2569097	G	7	6	13	0.00470
Mediterraneibacter	2316020	G	6	5	11	0.00397
Clostridium	1485	G	3	1	4	0.00145
Ethanoligenens	253238	G	2	1	3	0.00108
Thermoanaerobacterium	28895	G	1	0	1	0.00036
Clostridioides	1870884	G	1	1	2	0.00072
Microbacterium	33882	G	7	13	20	0.00723
Curtobacterium	2034	G	1	1	2	0.00072
Rathayibacter	33886	G	1	0	1	0.00036
Rhodoluna	529883	G	1	0	1	0.00036
Rothia	32207	G	1	0	1	0.00036
Brevibacterium	1696	G	1	0	1	0.00036
Corynebacterium	1716	G	9	7	16	0.00578
Cutibacterium	1912216	G	9	2	11	0.00397
Nocardioides	1839	G	3	4	7	0.00253
Micropruina	116071	G	1	1	2	0.00072
Bifidobacterium	1678	G	1	0	1	0.00036
Jatrophihabitans	1434010	G	1	0	1	0.00036
Streptosporangium	2000	G	1	1	2	0.00072
Nostoc	1177	G	1	0	1	0.00036
Gloeothece	28070	G	2	0	2	0.00072
Klebsiella	570	G	2	66	68	0.02457
Enterobacter	547	G	1	4	5	0.00181
Salmonella	590	G	1	1696	1697	0.61308
Pseudomonas	286	G	8	9	17	0.00614
Acinetobacter	469	G	2	0	2	0.00072
Tepidimonas	114248	G	7	8	15	0.00542
Hydrogenophaga	47420	G	2	1	3	0.00108
Acidovorax	12916	G	1	0	1	0.00036
Delftia	80865	G	1	3	4	0.00145
Cupriavidus	106589	G	2	0	2	0.00072
Caldimonas	196013	G	1	1	2	0.00072
Pontivivens	1844015	G	2	2	4	0.00145
Rhodobacter	1060	G	1	2	3	0.00108
Paracoccus	265	G	1	1	2	0.00072
Mesorhizobium	68287	G	1	1	2	0.00072
Devosia	46913	G	1	0	1	0.00036
Bartonella	773	G	1	0	1	0.00036
Defluviicoccus	111830	G	1	0	1	0.00036
Phenylobacterium	20	G	1	0	1	0.00036
Hydrogenophilus	70774	G	1	0	1	0.00036
Bacteroides	816	G	76	21	97	0.03504
Petrimonas	307628	G	2	6	8	0.00289
Porphyromonas	836	G	1	0	1	0.00036
Prevotella	838	G	1	0	1	0.00036
Cloacibacterium	501783	G	5	13	18	0.00650
Ornithobacterium	28250	G	2	5	7	0.00253
Leadbetterella	319458	G	1	0	1	0.00036
Dyadobacter	120831	G	1	0	1	0.00036
Chitinophaga	79328	G	1	0	1	0.00036
Fusobacterium	848	G	7	0	7	0.00253
Bdellovibrio	958	G	4	0	4	0.00145
Thermogutta	1676125	G	1	0	1	0.00036
Sulfidibacter	2915177	G	2	0	2	0.00072
Desulfobacter	2289	G	1	0	1	0.00036
Homo	9605	G	25	2	27	0.00975
Methanothrix	2222	G	2	0	2	0.00072
Yokohamavirus	1980938	G	1	0	1	0.00036
