name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	1068	978	2046	0.04053
Flavonifractor	946234	G	7	3	10	0.00020
Ruminococcus	1263	G	3	0	3	0.00006
Amygdalobacter	3079925	G	1	0	1	0.00002
Subdoligranulum	292632	G	1	0	1	0.00002
Caproicibacterium	2834348	G	1	0	1	0.00002
Clostridium	1485	G	25	268	293	0.00580
Hungatella	1649459	G	4	1	5	0.00010
Candidatus Arthromitus	49082	G	2	0	2	0.00004
Massilistercora	2717089	G	2	2	4	0.00008
Thermincola	278993	G	1	0	1	0.00002
Mediterraneibacter	2316020	G	218	185	403	0.00798
Enterocloster	2719313	G	78	13	91	0.00180
Dorea	189330	G	70	78	148	0.00293
Coprococcus	33042	G	36	50	86	0.00170
Blautia	572511	G	18	1	19	0.00038
Simiaoa	2944193	G	11	9	20	0.00040
Butyrivibrio	830	G	11	0	11	0.00022
Marvinbryantia	248744	G	8	1	9	0.00018
Roseburia	841	G	7	4	11	0.00022
Lacrimispora	2719231	G	7	1	8	0.00016
Novisyntrophococcus	2888809	G	6	1	7	0.00014
Lachnoanaerobaculum	1164882	G	5	0	5	0.00010
Stomatobaculum	1213720	G	5	0	5	0.00010
Anaerobutyricum	2569097	G	5	3	8	0.00016
Anaerostipes	207244	G	4	3	7	0.00014
Anaerocolumna	1843210	G	2	0	2	0.00004
Agathobacter	1766253	G	2	1	3	0.00006
Lachnospira	28050	G	2	0	2	0.00004
Chakrabartyella	3088373	G	1	0	1	0.00002
Lachnoclostridium	1506553	G	1	0	1	0.00002
Filifactor	44259	G	3	1	4	0.00008
Clostridioides	1870884	G	1	20	21	0.00042
Serpentinicella	1890059	G	1	0	1	0.00002
Mahella	252965	G	1	0	1	0.00002
Bacillus	1386	G	149	9213	9362	0.18545
Priestia	2800373	G	10	1	11	0.00022
Fictibacillus	1329200	G	2	0	2	0.00004
Cytobacillus	2675230	G	1	0	1	0.00002
Gracilibacillus	74385	G	1	0	1	0.00002
Mesobacillus	2675231	G	1	0	1	0.00002
Neobacillus	2675232	G	1	0	1	0.00002
Staphylococcus	1279	G	139	857	996	0.01973
Paenibacillus	44249	G	7	0	7	0.00014
Gemella	1378	G	3	0	3	0.00006
Streptococcus	1301	G	36	8	44	0.00087
Lactobacillus	1578	G	2	4	6	0.00012
Pediococcus	1253	G	1	1	2	0.00004
Granulicatella	117563	G	2	6	8	0.00016
Dolosigranulum	29393	G	1	0	1	0.00002
Enterococcus	1350	G	1	0	1	0.00002
Faecalibacillus	2678885	G	57	8	65	0.00129
Veillonella	29465	G	28	0	28	0.00055
Selenomonas	970	G	3	0	3	0.00006
Megamonas	158846	G	2	0	2	0.00004
Phascolarctobacterium	33024	G	2	2	4	0.00008
Anaerococcus	165779	G	8	6	14	0.00028
Finegoldia	150022	G	1	0	1	0.00002
Cutibacterium	1912216	G	48	10	58	0.00115
