name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	229	626	855	0.01150
Agathobacter	1766253	G	79	4	83	0.00112
Mediterraneibacter	2316020	G	58	2	60	0.00081
Dorea	189330	G	52	4	56	0.00075
Anaerostipes	207244	G	50	13	63	0.00085
Sellimonas	1769710	G	27	1	28	0.00038
Roseburia	841	G	22	1	23	0.00031
Lachnospira	28050	G	15	0	15	0.00020
Enterocloster	2719313	G	10	0	10	0.00013
Anaerobutyricum	2569097	G	8	0	8	0.00011
Lachnoclostridium	1506553	G	5	0	5	0.00007
Lacrimispora	2719231	G	3	0	3	0.00004
Simiaoa	2944193	G	2	0	2	0.00003
Coprococcus	33042	G	2	0	2	0.00003
Claveliimonas	3076670	G	2	0	2	0.00003
Butyrivibrio	830	G	2	0	2	0.00003
Wansuia	2944198	G	1	0	1	0.00001
Anaerocolumna	1843210	G	1	0	1	0.00001
Kineothrix	2163168	G	1	0	1	0.00001
Herbinix	1663717	G	1	0	1	0.00001
Tyzzerella	1506577	G	1	0	1	0.00001
Marvinbryantia	248744	G	1	0	1	0.00001
Defluviitalea	1185408	G	2	0	2	0.00003
Anaerotignum	2039240	G	1	0	1	0.00001
Faecalibacterium	216851	G	122	71	193	0.00260
Subdoligranulum	292632	G	76	2	78	0.00105
Flavonifractor	946234	G	34	28	62	0.00083
Ruminococcus	1263	G	28	1	29	0.00039
Caproicibacterium	2834348	G	21	15	36	0.00048
Vescimonas	2892396	G	16	23	39	0.00052
Ruthenibacterium	1905344	G	15	9	24	0.00032
Solibaculum	2842531	G	14	17	31	0.00042
Anaerotruncus	244127	G	5	9	14	0.00019
Lawsonibacter	2172004	G	4	5	9	0.00012
Ethanoligenens	253238	G	2	1	3	0.00004
Pusillibacter	2892397	G	2	1	3	0.00004
Oscillibacter	459786	G	1	1	2	0.00003
Mageeibacillus	1637257	G	1	0	1	0.00001
Paludihabitans	2038676	G	1	0	1	0.00001
Petroclostridium	2304687	G	1	0	1	0.00001
Clostridium	1485	G	42	106	148	0.00199
Caloramator	44258	G	2	0	2	0.00003
Hungatella	1649459	G	1	0	1	0.00001
Crassaminicella	1848399	G	1	0	1	0.00001
Eubacterium	1730	G	17	3	20	0.00027
Flintibacter	1918454	G	11	8	19	0.00026
Intestinimonas	1392389	G	3	1	4	0.00005
Sinanaerobacter	2886866	G	2	0	2	0.00003
Massilistercora	2717089	G	1	0	1	0.00001
Caproiciproducens	1738645	G	6	0	6	0.00008
Acutalibacter	1918385	G	3	0	3	0.00004
Agathobaculum	2048137	G	3	0	3	0.00004
Desulforamulus	2916693	G	1	0	1	0.00001
Romboutsia	1501226	G	2	1	3	0.00004
Intestinibacter	1505657	G	1	0	1	0.00001
Aminipila	2060094	G	2	0	2	0.00003
Filifactor	44259	G	2	0	2	0.00003
Serpentinicella	1890059	G	1	0	1	0.00001
Christensenella	990721	G	2	0	2	0.00003
Zhaonella	2748674	G	1	0	1	0.00001
Bacillus	1386	G	260	18169	18429	0.24784
Neobacillus	2675232	G	2	0	2	0.00003
Oceanobacillus	182709	G	1	0	1	0.00001
Salisediminibacterium	1434042	G	1	0	1	0.00001
Anoxybacillus	150247	G	1	0	1	0.00001
Staphylococcus	1279	G	26	205	231	0.00311
Paenibacillus	44249	G	9	0	9	0.00012
Brevibacillus	55080	G	1	0	1	0.00001
