name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	1725	1053	2778	0.06449
Subdoligranulum	292632	G	39	13	52	0.00121
Vescimonas	2892396	G	33	66	99	0.00230
Pusillibacter	2892397	G	7	8	15	0.00035
Ruthenibacterium	1905344	G	2	2	4	0.00009
Paludihabitans	2038676	G	2	0	2	0.00005
Lawsonibacter	2172004	G	2	4	6	0.00014
Ruminococcus	1263	G	1	0	1	0.00002
Flavonifractor	946234	G	1	1	2	0.00005
Clostridium	1485	G	15	110	125	0.00290
Caloramator	44258	G	1	0	1	0.00002
Hungatella	1649459	G	1	0	1	0.00002
Intestinibacillus	1928820	G	1	1	2	0.00005
Agathobaculum	2048137	G	1	1	2	0.00005
Aristaeella	3046369	G	4	0	4	0.00009
Caproiciproducens	1738645	G	3	0	3	0.00007
Sinanaerobacter	2886866	G	2	0	2	0.00005
Flintibacter	1918454	G	1	0	1	0.00002
Heliorestis	79598	G	2	0	2	0.00005
Desulforamulus	2916693	G	1	0	1	0.00002
Eubacterium	1730	G	1	0	1	0.00002
Anaerobutyricum	2569097	G	537	358	895	0.02078
Blautia	572511	G	141	50	191	0.00443
Mediterraneibacter	2316020	G	131	67	198	0.00460
Roseburia	841	G	49	11	60	0.00139
Dorea	189330	G	47	45	92	0.00214
Anaerostipes	207244	G	36	19	55	0.00128
Simiaoa	2944193	G	23	17	40	0.00093
Coprococcus	33042	G	21	23	44	0.00102
Agathobacter	1766253	G	18	14	32	0.00074
Lachnospira	28050	G	14	4	18	0.00042
Butyrivibrio	830	G	12	1	13	0.00030
Lachnoclostridium	1506553	G	12	2	14	0.00033
Enterocloster	2719313	G	8	0	8	0.00019
Marvinbryantia	248744	G	3	0	3	0.00007
Chakrabartyella	3088373	G	2	0	2	0.00005
Sellimonas	1769710	G	1	0	1	0.00002
Chordicoccus	3031933	G	1	0	1	0.00002
Lacrimispora	2719231	G	1	0	1	0.00002
Lachnoanaerobaculum	1164882	G	1	0	1	0.00002
Wansuia	2944198	G	1	0	1	0.00002
Anaerotignum	2039240	G	3	1	4	0.00009
Moorella	44260	G	2	0	2	0.00005
Aminipila	2060094	G	1	1	2	0.00005
Bacillus	1386	G	88	7541	7629	0.17711
Neobacillus	2675232	G	1	0	1	0.00002
Paenibacillus	44249	G	10	0	10	0.00023
Staphylococcus	1279	G	7	38	45	0.00104
Gemella	1378	G	2	0	2	0.00005
Streptococcus	1301	G	21	5	26	0.00060
Dolosigranulum	29393	G	2	0	2	0.00005
Aerococcus	1375	G	1	5	6	0.00014
Phascolarctobacterium	33024	G	10	4	14	0.00033
Acidaminococcus	904	G	1	1	2	0.00005
Veillonella	29465	G	4	0	4	0.00009
Megasphaera	906	G	2	0	2	0.00005
Selenomonas	970	G	2	0	2	0.00005
Longicatena	1918536	G	9	7	16	0.00037
Faecalibacillus	2678885	G	1	1	2	0.00005
Peptoniphilus	162289	G	2	0	2	0.00005
Anaerococcus	165779	G	1	0	1	0.00002
Parvimonas	543311	G	1	0	1	0.00002
Cutibacterium	1912216	G	137	39	176	0.00409
Arachnia	2801844	G	1	0	1	0.00002
Nocardioides	1839	G	3	1	4	0.00009
Aeromicrobium	2040	G	1	0	1	0.00002
Micrococcus	1269	G	8	0	8	0.00019
Rothia	32207	G	6	2	8	0.00019
Kocuria	57493	G	6	8	14	0.00033
Microbacterium	33882	G	6	9	15	0.00035
Curtobacterium	2034	G	3	0	3	0.00007
Cellulomonas	1707	G	2	3	5	0.00012
Actinotalea	458839	G	2	3	5	0.00012
Dermacoccus	57495	G	3	4	7	0.00016
Corynebacterium	1716	G	11	12	23	0.00053
Lawsonella	1847725	G	6	2	8	0.00019
Mycobacterium	1763	G	3	15	18	0.00042
Rhodococcus	1827	G	2	0	2	0.00005
Nocardia	1817	G	1	0	1	0.00002
