name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus	1279	G	297	875	1172	0.03028
Bacillus	1386	G	85	7102	7187	0.18569
Mesobacillus	2675231	G	3	0	3	0.00008
Neobacillus	2675232	G	2	0	2	0.00005
Peribacillus	2675229	G	1	0	1	0.00003
Exiguobacterium	33986	G	1	0	1	0.00003
Gemella	1378	G	1	0	1	0.00003
Streptococcus	1301	G	30	0	30	0.00078
Dolosigranulum	29393	G	3	0	3	0.00008
Aerococcus	1375	G	2	0	2	0.00005
Weissella	46255	G	1	0	1	0.00003
Enterococcus	1350	G	1	0	1	0.00003
Blautia	572511	G	11	3	14	0.00036
Enterocloster	2719313	G	1	0	1	0.00003
Faecalibacterium	216851	G	2	3	5	0.00013
Vescimonas	2892396	G	1	0	1	0.00003
Subdoligranulum	292632	G	1	0	1	0.00003
Desulfosporosinus	79206	G	2	0	2	0.00005
Anaerococcus	165779	G	6	4	10	0.00026
Finegoldia	150022	G	1	0	1	0.00003
Veillonella	29465	G	4	0	4	0.00010
Cutibacterium	1912216	G	91	24	115	0.00297
Arachnia	2801844	G	1	0	1	0.00003
Nocardioides	1839	G	1	0	1	0.00003
Mumia	1546255	G	1	1	2	0.00005
Actinopolymorpha	117156	G	1	1	2	0.00005
Corynebacterium	1716	G	16	4	20	0.00052
Mycobacterium	1763	G	4	10	14	0.00036
Mycobacteroides	670516	G	1	0	1	0.00003
Lawsonella	1847725	G	2	0	2	0.00005
Dietzia	37914	G	1	0	1	0.00003
Kocuria	57493	G	4	3	7	0.00018
Rothia	32207	G	3	0	3	0.00008
Dermacoccus	57495	G	3	7	10	0.00026
Brevibacterium	1696	G	2	0	2	0.00005
Microbacterium	33882	G	1	0	1	0.00003
Actinomyces	1654	G	6	1	7	0.00018
Actinomycetospora	402649	G	3	4	7	0.00018
Pseudonocardia	1847	G	1	0	1	0.00003
Bifidobacterium	1678	G	1	0	1	0.00003
Streptomyces	1883	G	2	1	3	0.00008
Lancefieldella	2767353	G	4	0	4	0.00010
Ilumatobacter	682522	G	1	0	1	0.00003
Truepera	332248	G	2	0	2	0.00005
Meiothermus	65551	G	1	0	1	0.00003
Escherichia	561	G	11	3459	3470	0.08965
Enterobacter	547	G	2	42	44	0.00114
Salmonella	590	G	2	25368	25370	0.65549
Klebsiella	570	G	2	65	67	0.00173
Proteus	583	G	2	8	10	0.00026
Pseudomonas	286	G	41	21	62	0.00160
Permianibacter	1649479	G	2	1	3	0.00008
Moraxella	475	G	18	0	18	0.00047
Acinetobacter	469	G	4	0	4	0.00010
Stenotrophomonas	40323	G	7	11	18	0.00047
Flagellatimonas	2893022	G	4	1	5	0.00013
Haemophilus	724	G	2	3	5	0.00013
Histophilus	214906	G	1	0	1	0.00003
Methylogaea	1295378	G	2	0	2	0.00005
Halomonas	2745	G	1	0	1	0.00003
Gynuella	1445504	G	1	0	1	0.00003
Thioalkalivibrio	106633	G	1	0	1	0.00003
Candidatus Endoriftia	393764	G	1	0	1	0.00003
Vibrio	662	G	1	0	1	0.00003
Paracidovorax	3051137	G	1	8	9	0.00023
Delftia	80865	G	1	0	1	0.00003
Cupriavidus	106589	G	3	0	3	0.00008
Burkholderia	32008	G	1	3	4	0.00010
Ralstonia	48736	G	1	1	2	0.00005
Paraburkholderia	1822464	G	1	0	1	0.00003
Massilia	149698	G	1	2	3	0.00008
Noviherbaspirillum	1344552	G	1	1	2	0.00005
Caldimonas	196013	G	1	2	3	0.00008
Neisseria	482	G	1	0	1	0.00003
Agrobacterium	357	G	1	0	1	0.00003
Ensifer	106591	G	1	0	1	0.00003
Shinella	323620	G	1	1	2	0.00005
Pseudorhodoplanes	1734920	G	2	0	2	0.00005
Methylobacterium	407	G	1	0	1	0.00003
Asticcacaulis	76890	G	5	0	5	0.00013
Brevundimonas	41275	G	1	0	1	0.00003
Paracoccus	265	G	3	0	3	0.00008
Cereibacter	1653176	G	1	0	1	0.00003
Sphingomonas	13687	G	2	1	3	0.00008
Sphingopyxis	165697	G	1	0	1	0.00003
Wolbachia	953	G	1	0	1	0.00003
Bacteroides	816	G	13	0	13	0.00034
Phocaeicola	909656	G	4	1	5	0.00013
Prevotella	838	G	4	0	4	0.00010
Segatella	2974251	G	1	0	1	0.00003
Alistipes	239759	G	2	0	2	0.00005
Acetobacteroides	1647173	G	1	0	1	0.00003
Parabacteroides	375288	G	2	2	4	0.00010
Odoribacter	283168	G	1	0	1	0.00003
Pseudocnuella	2812019	G	2	2	4	0.00010
Blattabacterium	34098	G	1	0	1	0.00003
Ornithobacterium	28250	G	1	1	2	0.00005
Spirosoma	107	G	1	0	1	0.00003
Haliangium	162027	G	1	0	1	0.00003
Borreliella	64895	G	1	0	1	0.00003
Paludibaculum	1649475	G	1	0	1	0.00003
Methanocaldococcus	196118	G	300	395	695	0.01796
Homo	9605	G	2	0	2	0.00005
Gammaretrovirus	153135	G	1	146	147	0.00380
