name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	36	29	65	0.00153
Mediterraneibacter	2316020	G	14	3	17	0.00040
Dorea	189330	G	14	17	31	0.00073
Roseburia	841	G	13	1	14	0.00033
Simiaoa	2944193	G	12	9	21	0.00049
Enterocloster	2719313	G	11	1	12	0.00028
Anaerostipes	207244	G	5	4	9	0.00021
Anaerobutyricum	2569097	G	5	3	8	0.00019
Agathobacter	1766253	G	5	4	9	0.00021
Coprococcus	33042	G	3	3	6	0.00014
Lacrimispora	2719231	G	2	0	2	0.00005
Butyrivibrio	830	G	2	0	2	0.00005
Lachnospira	28050	G	1	0	1	0.00002
Wansuia	2944198	G	1	0	1	0.00002
Chordicoccus	3031933	G	1	0	1	0.00002
Anaerotignum	2039240	G	1	0	1	0.00002
Faecalibacterium	216851	G	69	5	74	0.00174
Subdoligranulum	292632	G	11	0	11	0.00026
Lawsonibacter	2172004	G	4	4	8	0.00019
Solibaculum	2842531	G	2	2	4	0.00009
Flavonifractor	946234	G	2	1	3	0.00007
Pusillibacter	2892397	G	1	0	1	0.00002
Paludihabitans	2038676	G	1	0	1	0.00002
Hungatella	1649459	G	4	2	6	0.00014
Clostridium	1485	G	3	19	22	0.00052
Intestinimonas	1392389	G	3	1	4	0.00009
Flintibacter	1918454	G	3	2	5	0.00012
Eubacterium	1730	G	2	1	3	0.00007
Heliomicrobium	2831443	G	1	0	1	0.00002
Filifactor	44259	G	3	0	3	0.00007
Bacillus	1386	G	174	8293	8467	0.19936
Priestia	2800373	G	3	0	3	0.00007
Cytobacillus	2675230	G	2	0	2	0.00005
Neobacillus	2675232	G	2	0	2	0.00005
Oceanobacillus	182709	G	1	0	1	0.00002
Gemella	1378	G	6	0	6	0.00014
Staphylococcus	1279	G	5	0	5	0.00012
Paenibacillus	44249	G	3	0	3	0.00007
Streptococcus	1301	G	44	11	55	0.00130
Dolosigranulum	29393	G	5	1	6	0.00014
Granulicatella	117563	G	4	5	9	0.00021
Lactobacillus	1578	G	4	0	4	0.00009
Lacticaseibacillus	2759736	G	1	0	1	0.00002
Anaerococcus	165779	G	10	3	13	0.00031
Peptoniphilus	162289	G	2	0	2	0.00005
Finegoldia	150022	G	1	0	1	0.00002
Thomasclavelia	3025755	G	6	1	7	0.00016
Selenomonas	970	G	2	0	2	0.00005
Veillonella	29465	G	1	0	1	0.00002
Cutibacterium	1912216	G	53	20	73	0.00172
Corynebacterium	1716	G	20	2	22	0.00052
Mycobacterium	1763	G	2	3	5	0.00012
Rhodococcus	1827	G	2	0	2	0.00005
Gordonia	2053	G	1	1	2	0.00005
Micrococcus	1269	G	3	0	3	0.00007
