name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	851	541	1392	0.02043
Ruminococcus	1263	G	1	0	1	0.00001
Clostridium	1485	G	11	30	41	0.00060
Hungatella	1649459	G	6	5	11	0.00016
Intestinibacillus	1928820	G	6	4	10	0.00015
Agathobaculum	2048137	G	1	0	1	0.00001
Eubacterium	1730	G	5	6	11	0.00016
Blautia	572511	G	257	111	368	0.00540
Anaerostipes	207244	G	135	113	248	0.00364
Roseburia	841	G	102	119	221	0.00324
Anaerobutyricum	2569097	G	83	88	171	0.00251
Mediterraneibacter	2316020	G	60	61	121	0.00178
Enterocloster	2719313	G	34	8	42	0.00062
Dorea	189330	G	27	49	76	0.00112
Agathobacter	1766253	G	22	29	51	0.00075
Simiaoa	2944193	G	17	20	37	0.00054
Lacrimispora	2719231	G	16	3	19	0.00028
Lachnospira	28050	G	15	8	23	0.00034
Lachnoclostridium	1506553	G	9	4	13	0.00019
Wansuia	2944198	G	8	1	9	0.00013
Coprococcus	33042	G	4	5	9	0.00013
Marvinbryantia	248744	G	4	0	4	0.00006
Chordicoccus	3031933	G	3	0	3	0.00004
Anaerocolumna	1843210	G	2	0	2	0.00003
Stomatobaculum	1213720	G	1	0	1	0.00001
Butyrivibrio	830	G	1	1	2	0.00003
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Anaerotignum	2039240	G	1	0	1	0.00001
Filifactor	44259	G	9	4	13	0.00019
Peptacetobacter	2743582	G	3	4	7	0.00010
Bacillus	1386	G	158	20561	20719	0.30411
Neobacillus	2675232	G	1	0	1	0.00001
Staphylococcus	1279	G	16	623	639	0.00938
Gemella	1378	G	11	1	12	0.00018
Paenibacillus	44249	G	5	0	5	0.00007
Solibacillus	648800	G	1	0	1	0.00001
Alicyclobacillus	29330	G	1	0	1	0.00001
Streptococcus	1301	G	43	12	55	0.00081
Dolosigranulum	29393	G	2	1	3	0.00004
Granulicatella	117563	G	1	4	5	0.00007
Lactobacillus	1578	G	1	0	1	0.00001
Anaerococcus	165779	G	21	12	33	0.00048
Parvimonas	543311	G	2	1	3	0.00004
Peptoniphilus	162289	G	1	0	1	0.00001
Thomasclavelia	3025755	G	12	3	15	0.00022
Veillonella	29465	G	11	0	11	0.00016
Cutibacterium	1912216	G	87	29	116	0.00170
Arachnia	2801844	G	6	5	11	0.00016
Kocuria	57493	G	20	27	47	0.00069
Micrococcus	1269	G	10	0	10	0.00015
Rothia	32207	G	7	3	10	0.00015
Dermacoccus	57495	G	33	30	63	0.00092
Microbacterium	33882	G	1	2	3	0.00004
Janibacter	53457	G	2	2	4	0.00006
Brachybacterium	43668	G	1	0	1	0.00001
Corynebacterium	1716	G	23	4	27	0.00040
Mycobacterium	1763	G	2	5	7	0.00010
Rhodococcus	1827	G	2	14	16	0.00023
Dietzia	37914	G	2	0	2	0.00003
Lawsonella	1847725	G	1	0	1	0.00001
Bifidobacterium	1678	G	25	6	31	0.00046
Actinomyces	1654	G	1	0	1	0.00001
Nakamurella	53460	G	1	0	1	0.00001
