name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus	1386	G	205	4447	4652	0.10347
Neobacillus	2675232	G	5	0	5	0.00011
Cytobacillus	2675230	G	1	0	1	0.00002
Staphylococcus	1279	G	56	148	204	0.00454
Jeotgalicoccus	227979	G	1	0	1	0.00002
Gemella	1378	G	5	0	5	0.00011
Sporosarcina	1569	G	1	0	1	0.00002
Paenibacillus	44249	G	1	0	1	0.00002
Streptococcus	1301	G	24	0	24	0.00053
Granulicatella	117563	G	5	7	12	0.00027
Dolosigranulum	29393	G	3	0	3	0.00007
Carnobacterium	2747	G	1	0	1	0.00002
Desemzia	82800	G	1	2	3	0.00007
Acetilactobacillus	2767874	G	1	0	1	0.00002
Faecalibacterium	216851	G	7	0	7	0.00016
Vescimonas	2892396	G	1	0	1	0.00002
Caproicibacterium	2834348	G	1	5	6	0.00013
Hungatella	1649459	G	3	0	3	0.00007
Clostridium	1485	G	2	16	18	0.00040
Coprococcus	33042	G	3	7	10	0.00022
Mediterraneibacter	2316020	G	2	0	2	0.00004
Blautia	572511	G	2	6	8	0.00018
Roseburia	841	G	1	2	3	0.00007
Enterocloster	2719313	G	1	0	1	0.00002
Anaerocolumna	1843210	G	1	0	1	0.00002
Lachnoclostridium	1506553	G	1	1	2	0.00004
Stomatobaculum	1213720	G	1	0	1	0.00002
Anaerostipes	207244	G	1	1	2	0.00004
Filifactor	44259	G	1	0	1	0.00002
Megamonas	158846	G	24	1	25	0.00056
Selenomonas	970	G	2	0	2	0.00004
Veillonella	29465	G	1	0	1	0.00002
Dialister	39948	G	1	0	1	0.00002
Anaerococcus	165779	G	10	4	14	0.00031
Finegoldia	150022	G	1	0	1	0.00002
Peptoniphilus	162289	G	1	0	1	0.00002
Faecalibacillus	2678885	G	1	0	1	0.00002
Cutibacterium	1912216	G	66	16	82	0.00182
Microlunatus	29404	G	1	0	1	0.00002
Nocardioides	1839	G	1	0	1	0.00002
Micropruina	116071	G	1	0	1	0.00002
Corynebacterium	1716	G	35	2	37	0.00082
Mycobacterium	1763	G	2	0	2	0.00004
Mycobacteroides	670516	G	1	0	1	0.00002
Rhodococcus	1827	G	1	0	1	0.00002
Dietzia	37914	G	1	0	1	0.00002
Lawsonella	1847725	G	1	0	1	0.00002
Rothia	32207	G	5	1	6	0.00013
Micrococcus	1269	G	5	0	5	0.00011
Kocuria	57493	G	2	1	3	0.00007
Pseudoglutamicibacter	1742991	G	1	0	1	0.00002
Glutamicibacter	1742989	G	1	0	1	0.00002
Frigoribacterium	96492	G	2	0	2	0.00004
Microbacterium	33882	G	1	0	1	0.00002
Dermacoccus	57495	G	2	1	3	0.00007
Janibacter	53457	G	1	0	1	0.00002
Streptomyces	1883	G	17	7	24	0.00053
Kitasatospora	2063	G	2	0	2	0.00004
Actinomyces	1654	G	4	3	7	0.00016
Actinomycetospora	402649	G	2	1	3	0.00007
Thermobifida	83677	G	1	0	1	0.00002
Pseudofrankia	2994363	G	1	0	1	0.00002
Nostoc	1177	G	3	0	3	0.00007
Calothrix	1186	G	1	6	7	0.00016
Truepera	332248	G	3	0	3	0.00007
Mycoplasma	2093	G	2	8	10	0.00022
Capsulimonas	2494209	G	1	0	1	0.00002
Enterobacter	547	G	32	1636	1668	0.03710
Escherichia	561	G	10	30964	30974	0.68891
Klebsiella	570	G	8	1417	1425	0.03169
Salmonella	590	G	4	4151	4155	0.09241
Citrobacter	544	G	1	7	8	0.00018
Pantoea	53335	G	2	0	2	0.00004
Serratia	613	G	1	1	2	0.00004
Proteus	583	G	2	6	8	0.00018
Stenotrophomonas	40323	G	87	74	161	0.00358
Xanthomonas	338	G	1	0	1	0.00002
Pseudomonas	286	G	43	222	265	0.00589
Acinetobacter	469	G	4	2	6	0.00013
Moraxella	475	G	3	0	3	0.00007
Psychrobacter	497	G	1	0	1	0.00002
Haemophilus	724	G	2	3	5	0.00011
Halomonas	2745	G	2	0	2	0.00004
Salinicola	404432	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Vibrio	662	G	4	8	12	0.00027
Cellvibrio	10	G	2	0	2	0.00004
Rheinheimera	67575	G	1	0	1	0.00002
Spiribacter	1335745	G	1	0	1	0.00002
Pseudoalteromonas	53246	G	1	0	1	0.00002
Sphingomonas	13687	G	20	12	32	0.00071
Microvirga	186650	G	4	4	8	0.00018
