name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	576	231	807	0.01050
Agathobacter	1766253	G	110	5	115	0.00150
Dorea	189330	G	70	4	74	0.00096
Anaerobutyricum	2569097	G	39	1	40	0.00052
Blautia	572511	G	30	391	421	0.00548
Anaerostipes	207244	G	22	2	24	0.00031
Roseburia	841	G	16	1	17	0.00022
Coprococcus	33042	G	16	1	17	0.00022
Simiaoa	2944193	G	13	0	13	0.00017
Wansuia	2944198	G	6	0	6	0.00008
Enterocloster	2719313	G	5	0	5	0.00007
Sellimonas	1769710	G	4	0	4	0.00005
Butyrivibrio	830	G	3	0	3	0.00004
Herbinix	1663717	G	3	0	3	0.00004
Novisyntrophococcus	2888809	G	2	0	2	0.00003
Lachnoclostridium	1506553	G	2	0	2	0.00003
Stomatobaculum	1213720	G	2	0	2	0.00003
Chordicoccus	3031933	G	2	0	2	0.00003
Claveliimonas	3076670	G	2	0	2	0.00003
Kineothrix	2163168	G	1	0	1	0.00001
Faecalibacterium	216851	G	843	193	1036	0.01348
Subdoligranulum	292632	G	58	7	65	0.00085
Caproicibacterium	2834348	G	5	3	8	0.00010
Ruminococcus	1263	G	4	0	4	0.00005
Clostridium	1485	G	3	5	8	0.00010
Hungatella	1649459	G	1	0	1	0.00001
Maliibacterium	3047433	G	3	0	3	0.00004
Eubacterium	1730	G	1	0	1	0.00001
Flintibacter	1918454	G	1	0	1	0.00001
Mogibacterium	86331	G	2	0	2	0.00003
Filifactor	44259	G	2	0	2	0.00003
Paraclostridium	1849822	G	1	0	1	0.00001
Streptococcus	1301	G	330	75	405	0.00527
Lactococcus	1357	G	2	25	27	0.00035
Lactobacillus	1578	G	5	2	7	0.00009
Weissella	46255	G	4	0	4	0.00005
Lacticaseibacillus	2759736	G	3	6	9	0.00012
Latilactobacillus	2767885	G	1	0	1	0.00001
Aerococcus	1375	G	5	0	5	0.00007
