name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	1098	1232	2330	0.02439
Blautia	572511	G	639	456	1095	0.01146
Anaerobutyricum	2569097	G	218	273	491	0.00514
Simiaoa	2944193	G	189	273	462	0.00484
Enterocloster	2719313	G	149	18	167	0.00175
Anaerostipes	207244	G	100	94	194	0.00203
Agathobacter	1766253	G	93	148	241	0.00252
Dorea	189330	G	89	147	236	0.00247
Roseburia	841	G	71	84	155	0.00162
Coprococcus	33042	G	58	130	188	0.00197
Lachnoclostridium	1506553	G	46	47	93	0.00097
Butyrivibrio	830	G	16	1	17	0.00018
Lacrimispora	2719231	G	14	2	16	0.00017
Lachnospira	28050	G	14	8	22	0.00023
Marvinbryantia	248744	G	13	3	16	0.00017
Chordicoccus	3031933	G	10	1	11	0.00012
Kineothrix	2163168	G	5	0	5	0.00005
Anaeromicropila	3024823	G	4	0	4	0.00004
Anaerocolumna	1843210	G	3	0	3	0.00003
Chakrabartyella	3088373	G	2	0	2	0.00002
Tyzzerella	1506577	G	1	0	1	0.00001
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Qiania	2944195	G	1	0	1	0.00001
Claveliimonas	3076670	G	1	0	1	0.00001
Defluviitalea	1185408	G	11	14	25	0.00026
Faecalibacterium	216851	G	1620	440	2060	0.02156
Flavonifractor	946234	G	244	274	518	0.00542
Pusillibacter	2892397	G	24	24	48	0.00050
Lawsonibacter	2172004	G	21	27	48	0.00050
Vescimonas	2892396	G	15	29	44	0.00046
Ruminococcus	1263	G	10	1	11	0.00012
Subdoligranulum	292632	G	9	4	13	0.00014
Oscillibacter	459786	G	8	199	207	0.00217
Solibaculum	2842531	G	5	7	12	0.00013
Ruthenibacterium	1905344	G	5	3	8	0.00008
Anaerotruncus	244127	G	4	6	10	0.00010
Paludihabitans	2038676	G	2	0	2	0.00002
Caproicibacterium	2834348	G	2	1	3	0.00003
Petroclostridium	2304687	G	1	0	1	0.00001
Clostridium	1485	G	131	860	991	0.01037
Hungatella	1649459	G	5	5	10	0.00010
Flintibacter	1918454	G	82	69	151	0.00158
Intestinimonas	1392389	G	9	6	15	0.00016
Massilistercora	2717089	G	2	3	5	0.00005
Sinanaerobacter	2886866	G	1	0	1	0.00001
Intestinibacillus	1928820	G	9	6	15	0.00016
Agathobaculum	2048137	G	2	0	2	0.00002
Aristaeella	3046369	G	7	0	7	0.00007
Maliibacterium	3047433	G	6	2	8	0.00008
Acutalibacter	1918385	G	4	1	5	0.00005
Caproiciproducens	1738645	G	1	0	1	0.00001
Eubacterium	1730	G	4	3	7	0.00007
Desulfitobacterium	36853	G	1	0	1	0.00001
Intestinibacter	1505657	G	18	28	46	0.00048
Terrisporobacter	1505652	G	6	12	18	0.00019
Tepidibacter	214904	G	1	0	1	0.00001
Clostridioides	1870884	G	1	8	9	0.00009
Serpentinicella	1890059	G	3	0	3	0.00003
Emergencia	1926556	G	1	0	1	0.00001
Aminipila	2060094	G	1	0	1	0.00001
Filifactor	44259	G	1	0	1	0.00001
Bacillus	1386	G	200	13556	13756	0.14398
Salicibibacter	2685905	G	10	0	10	0.00010
Peribacillus	2675229	G	2	0	2	0.00002
Metabacillus	2675233	G	2	0	2	0.00002
Heyndrickxia	2837504	G	2	0	2	0.00002
Mesobacillus	2675231	G	1	0	1	0.00001
Neobacillus	2675232	G	1	0	1	0.00001
Caldalkalibacillus	379065	G	1	0	1	0.00001
Lysinibacillus	400634	G	1	0	1	0.00001
Caldibacillus	1276290	G	1	0	1	0.00001
Staphylococcus	1279	G	136	719	855	0.00895
Paenibacillus	44249	G	14	0	14	0.00015
Gemella	1378	G	2	0	2	0.00002
Abyssicoccus	1955413	G	2	0	2	0.00002
Alicyclobacillus	29330	G	1	0	1	0.00001
Streptococcus	1301	G	64	1060	1124	0.01176
Companilactobacillus	2767879	G	8	0	8	0.00008
Lactobacillus	1578	G	1	5	6	0.00006
Limosilactobacillus	2742598	G	1	0	1	0.00001
Ligilactobacillus	2767887	G	1	0	1	0.00001
Levilactobacillus	2767886	G	1	0	1	0.00001
Aerococcus	1375	G	4	0	4	0.00004
Carnobacterium	2747	G	2	0	2	0.00002
Dolosigranulum	29393	G	1	0	1	0.00001
Enterococcus	1350	G	1	5	6	0.00006
Catenibacterium	135858	G	104	36	140	0.00147
Faecalibacillus	2678885	G	66	50	116	0.00121
Tannockella	2943184	G	4	1	5	0.00005
Thomasclavelia	3025755	G	1	0	1	0.00001
Longicatena	1918536	G	61	82	143	0.00150
Amedibacterium	2749267	G	2	1	3	0.00003
Erysipelothrix	1647	G	1	0	1	0.00001
Phascolarctobacterium	33024	G	45	2	47	0.00049
Veillonella	29465	G	9	0	9	0.00009
Dialister	39948	G	2	0	2	0.00002
Selenomonas	970	G	8	0	8	0.00008
Finegoldia	150022	G	4	1	5	0.00005
Anaerococcus	165779	G	3	0	3	0.00003
Miniphocaeibacter	2126548	G	2	0	2	0.00002
Schnuerera	2794837	G	1	0	1	0.00001
Cutibacterium	1912216	G	281	88	369	0.00386
Microlunatus	29404	G	2	2	4	0.00004
Nocardioides	1839	G	15	15	30	0.00031
Friedmanniella	53387	G	1	2	3	0.00003
Micrococcus	1269	G	16	1	17	0.00018
Kocuria	57493	G	8	6	14	0.00015
Rothia	32207	G	6	2	8	0.00008
Auritidibacter	1160973	G	2	0	2	0.00002
Glutamicibacter	1742989	G	1	0	1	0.00001
Microbacterium	33882	G	3	3	6	0.00006
Dermacoccus	57495	G	3	4	7	0.00007
Actinotalea	458839	G	2	3	5	0.00005
Janibacter	53457	G	1	4	5	0.00005
Brevibacterium	1696	G	1	0	1	0.00001
Brachybacterium	43668	G	1	0	1	0.00001
Kytococcus	57499	G	1	1	2	0.00002
Corynebacterium	1716	G	32	10	42	0.00044
Lawsonella	1847725	G	4	2	6	0.00006
Prescottella	2979332	G	1	3	4	0.00004
Actinomyces	1654	G	9	3	12	0.00013
Varibaculum	184869	G	3	1	4	0.00004
Schaalia	2529408	G	3	2	5	0.00005
Bifidobacterium	1678	G	8	9	17	0.00018
