name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	26	26	52	0.00147
Simiaoa	2944193	G	11	15	26	0.00074
Enterocloster	2719313	G	10	3	13	0.00037
Dorea	189330	G	8	15	23	0.00065
Roseburia	841	G	7	1	8	0.00023
Mediterraneibacter	2316020	G	7	1	8	0.00023
Anaerobutyricum	2569097	G	5	6	11	0.00031
Agathobacter	1766253	G	5	7	12	0.00034
Anaerostipes	207244	G	4	6	10	0.00028
Coprococcus	33042	G	3	6	9	0.00025
Lacrimispora	2719231	G	2	0	2	0.00006
Marvinbryantia	248744	G	1	0	1	0.00003
Chordicoccus	3031933	G	1	0	1	0.00003
Wansuia	2944198	G	1	0	1	0.00003
Lachnospira	28050	G	1	0	1	0.00003
Faecalibacterium	216851	G	52	7	59	0.00167
Subdoligranulum	292632	G	6	2	8	0.00023
Lawsonibacter	2172004	G	4	12	16	0.00045
Flavonifractor	946234	G	2	4	6	0.00017
Pusillibacter	2892397	G	1	1	2	0.00006
Paludihabitans	2038676	G	1	0	1	0.00003
Clostridium	1485	G	2	68	70	0.00198
Hungatella	1649459	G	2	1	3	0.00008
Intestinimonas	1392389	G	2	2	4	0.00011
Flintibacter	1918454	G	1	1	2	0.00006
Caproiciproducens	1738645	G	2	0	2	0.00006
Heliomicrobium	2831443	G	1	0	1	0.00003
Bacillus	1386	G	101	17856	17957	0.50769
Neobacillus	2675232	G	2	0	2	0.00006
Gemella	1378	G	5	1	6	0.00017
Paenibacillus	44249	G	1	0	1	0.00003
Streptococcus	1301	G	37	41	78	0.00221
Dolosigranulum	29393	G	3	1	4	0.00011
Granulicatella	117563	G	2	6	8	0.00023
Lactobacillus	1578	G	3	0	3	0.00008
Anaerococcus	165779	G	5	0	5	0.00014
Peptoniphilus	162289	G	2	0	2	0.00006
Finegoldia	150022	G	1	3	4	0.00011
Thomasclavelia	3025755	G	4	3	7	0.00020
Selenomonas	970	G	2	0	2	0.00006
Cutibacterium	1912216	G	48	14	62	0.00175
Arachnia	2801844	G	1	0	1	0.00003
Corynebacterium	1716	G	10	0	10	0.00028
Rhodococcus	1827	G	2	0	2	0.00006
Mycobacterium	1763	G	1	5	6	0.00017
Protaetiibacter	2680004	G	1	3	4	0.00011
Subtercola	120212	G	1	0	1	0.00003
Micrococcus	1269	G	3	0	3	0.00008
Rothia	32207	G	1	1	2	0.00006
Schaalia	2529408	G	3	2	5	0.00014
Streptomyces	1883	G	2	2	4	0.00011
Actinomycetospora	402649	G	1	0	1	0.00003
Oscillatoria	1158	G	1	6	7	0.00020
Moorena	1155738	G	1	0	1	0.00003
Planktothrix	54304	G	1	0	1	0.00003
Deinococcus	1298	G	1	0	1	0.00003
Anaerolinea	233189	G	1	0	1	0.00003
Escherichia	561	G	6	8152	8158	0.23065
Enterobacter	547	G	2	398	400	0.01131
Klebsiella	570	G	2	6108	6110	0.17275
Acinetobacter	469	G	9	240	249	0.00704
Moraxella	475	G	4	0	4	0.00011
Legionella	445	G	5	0	5	0.00014
Stenotrophomonas	40323	G	5	22	27	0.00076
Pseudomonas	286	G	2	0	2	0.00006
Vibrio	662	G	2	0	2	0.00006
Haemophilus	724	G	1	0	1	0.00003
Aeromonas	642	G	1	5	6	0.00017
Halomonas	2745	G	1	0	1	0.00003
Sutterella	40544	G	10	4	14	0.00040
Acidovorax	12916	G	1	0	1	0.00003
Paracidovorax	3051137	G	1	6	7	0.00020
Cupriavidus	106589	G	2	0	2	0.00006
Neisseria	482	G	3	0	3	0.00008
Nitrosospira	35798	G	2	1	3	0.00008
Sphingomonas	13687	G	3	4	7	0.00020
Rhizobium	379	G	1	1	2	0.00006
Sinorhizobium	28105	G	1	1	2	0.00006
Sediminicoccus	1706033	G	1	0	1	0.00003
Brevundimonas	41275	G	2	0	2	0.00006
Aliiroseovarius	1658781	G	1	1	2	0.00006
Hyphomonas	85	G	1	0	1	0.00003
Bacteroides	816	G	31	3	34	0.00096
Phocaeicola	909656	G	24	12	36	0.00102
Parabacteroides	375288	G	12	5	17	0.00048
Coprobacter	1348911	G	9	2	11	0.00031
Prevotella	838	G	2	3	5	0.00014
Alistipes	239759	G	3	1	4	0.00011
Odoribacter	283168	G	1	0	1	0.00003
Hymenobacter	89966	G	4	0	4	0.00011
Rufibacter	1379908	G	1	0	1	0.00003
Spirosoma	107	G	1	0	1	0.00003
Desulfovibrio	872	G	25	4	29	0.00082
Sulfurihydrogenibium	212790	G	7	0	7	0.00020
Persephonella	182899	G	1	0	1	0.00003
Fusobacterium	848	G	3	1	4	0.00011
Methanocaldococcus	196118	G	427	1193	1620	0.04580
Homo	9605	G	3	2	5	0.00014
