name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rothia	32207	G	119	27	146	0.00203
Kocuria	57493	G	52	58	110	0.00153
Micrococcus	1269	G	36	9	45	0.00062
Arthrobacter	1663	G	23	55	78	0.00108
Phycicoccus	367298	G	37	94	131	0.00182
Janibacter	53457	G	24	8	32	0.00044
Pedococcus	2805645	G	17	51	68	0.00094
Nostocoides	99479	G	1	2	3	0.00004
Diaminobutyricibacter	1632778	G	35	15	50	0.00069
Microbacterium	33882	G	20	11	31	0.00043
Clavibacter	1573	G	8	101	109	0.00151
Protaetiibacter	2680004	G	3	1	4	0.00006
Rathayibacter	33886	G	2	0	2	0.00003
Cnuibacter	1759331	G	2	1	3	0.00004
Herbiconiux	881616	G	1	0	1	0.00001
Microcella	337004	G	1	1	2	0.00003
Marisediminicola	1230698	G	1	0	1	0.00001
Diaminobutyricimonas	1433997	G	1	0	1	0.00001
Subtercola	120212	G	1	0	1	0.00001
Dermacoccus	57495	G	43	42	85	0.00118
Luteipulveratus	745364	G	17	12	29	0.00040
Allobranchiibius	2040262	G	1	1	2	0.00003
Demequina	577469	G	47	4	51	0.00071
Brachybacterium	43668	G	2	0	2	0.00003
Actinotalea	458839	G	6	10	16	0.00022
Cellulomonas	1707	G	1	0	1	0.00001
Brevibacterium	1696	G	6	7	13	0.00018
Cellulosimicrobium	157920	G	1	0	1	0.00001
Kytococcus	57499	G	1	1	2	0.00003
Pengzhenrongella	2888818	G	1	1	2	0.00003
Cutibacterium	1912216	G	279	65	344	0.00477
Brooklawnia	369926	G	13	12	25	0.00035
Microlunatus	29404	G	4	3	7	0.00010
Acidipropionibacterium	1912215	G	2	1	3	0.00004
Arachnia	2801844	G	2	0	2	0.00003
Nocardioides	1839	G	27	20	47	0.00065
Aeromicrobium	2040	G	14	3	17	0.00024
Micropruina	116071	G	1	1	2	0.00003
Corynebacterium	1716	G	98	11	109	0.00151
Mycobacterium	1763	G	61	73	134	0.00186
Mycolicibacterium	1866885	G	4	2	6	0.00008
Rhodococcus	1827	G	21	11	32	0.00044
Nocardia	1817	G	4	4	8	0.00011
Gordonia	2053	G	31	11	42	0.00058
Skermania	59613	G	1	1	2	0.00003
Lawsonella	1847725	G	24	5	29	0.00040
Dietzia	37914	G	6	0	6	0.00008
Hoyosella	697025	G	3	0	3	0.00004
Tsukamurella	2060	G	1	0	1	0.00001
Actinomyces	1654	G	76	22	98	0.00136
Schaalia	2529408	G	26	12	38	0.00053
Trueperella	1069494	G	1	0	1	0.00001
Blastococcus	38501	G	11	27	38	0.00053
Modestobacter	88138	G	1	3	4	0.00006
Bifidobacterium	1678	G	12	24	36	0.00050
Scardovia	196081	G	11	3	14	0.00019
Parascardovia	196082	G	2	0	2	0.00003
Gardnerella	2701	G	1	0	1	0.00001
Streptomyces	1883	G	11	7	18	0.00025
Actinomycetospora	402649	G	5	3	8	0.00011
Pseudonocardia	1847	G	1	0	1	0.00001
Saccharomonospora	1851	G	1	0	1	0.00001
Thermobifida	83677	G	3	0	3	0.00004
Candidatus Nanopelagicus	2039639	G	4	0	4	0.00006
Nakamurella	53460	G	1	0	1	0.00001
Lancefieldella	2767353	G	4	2	6	0.00008
Conexibacter	191494	G	2	0	2	0.00003
Miltoncostaea	2843200	G	1	0	1	0.00001
Aquihabitans	1648491	G	2	0	2	0.00003
Rubrobacter	42255	G	1	0	1	0.00001
Bacillus	1386	G	370	11714	12084	0.16764
Priestia	2800373	G	4	0	4	0.00006
Anoxybacillus	150247	G	4	0	4	0.00006
Cytobacillus	2675230	G	2	0	2	0.00003
Peribacillus	2675229	G	2	0	2	0.00003
Parageobacillus	1906945	G	1	0	1	0.00001
