name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	2231	1455	3686	0.04848
Anaerostipes	207244	G	2015	261	2276	0.02993
Agathobacter	1766253	G	1443	353	1796	0.02362
Blautia	572511	G	617	4784	5401	0.07103
Simiaoa	2944193	G	419	65	484	0.00637
Anaerobutyricum	2569097	G	302	60	362	0.00476
Enterocloster	2719313	G	72	0	72	0.00095
Dorea	189330	G	69	21	90	0.00118
Sellimonas	1769710	G	62	3	65	0.00085
Roseburia	841	G	49	6	55	0.00072
Lachnoclostridium	1506553	G	27	2	29	0.00038
Claveliimonas	3076670	G	24	2	26	0.00034
Lachnoanaerobaculum	1164882	G	21	0	21	0.00028
Lachnospira	28050	G	15	1	16	0.00021
Wansuia	2944198	G	11	0	11	0.00014
Qiania	2944195	G	7	0	7	0.00009
Chakrabartyella	3088373	G	5	0	5	0.00007
Coprococcus	33042	G	5	0	5	0.00007
Marvinbryantia	248744	G	4	0	4	0.00005
Anaerocolumna	1843210	G	3	0	3	0.00004
Butyrivibrio	830	G	3	0	3	0.00004
Chordicoccus	3031933	G	3	0	3	0.00004
Kineothrix	2163168	G	2	0	2	0.00003
Tyzzerella	1506577	G	2	0	2	0.00003
Pseudobutyrivibrio	46205	G	1	0	1	0.00001
Anaerotignum	2039240	G	26	8	34	0.00045
Faecalibacterium	216851	G	447	24	471	0.00619
Ruthenibacterium	1905344	G	175	82	257	0.00338
Flavonifractor	946234	G	88	62	150	0.00197
Ruminococcus	1263	G	25	0	25	0.00033
Subdoligranulum	292632	G	6	0	6	0.00008
Paludihabitans	2038676	G	5	0	5	0.00007
Caproicibacterium	2834348	G	3	0	3	0.00004
Lawsonibacter	2172004	G	3	3	6	0.00008
Solibaculum	2842531	G	2	2	4	0.00005
Amygdalobacter	3079925	G	1	0	1	0.00001
Pusillibacter	2892397	G	1	0	1	0.00001
Vescimonas	2892396	G	1	1	2	0.00003
Petroclostridium	2304687	G	1	0	1	0.00001
Anaerotruncus	244127	G	1	1	2	0.00003
Clostridium	1485	G	213	183	396	0.00521
Hungatella	1649459	G	2	0	2	0.00003
Intestinibacillus	1928820	G	7	4	11	0.00014
Agathobaculum	2048137	G	1	0	1	0.00001
Massilistercora	2717089	G	4	0	4	0.00005
Intestinimonas	1392389	G	2	0	2	0.00003
Sinanaerobacter	2886866	G	1	0	1	0.00001
Acutalibacter	1918385	G	5	0	5	0.00007
Caproiciproducens	1738645	G	1	0	1	0.00001
Maliibacterium	3047433	G	1	0	1	0.00001
Candidatus Formimonas	2840454	G	1	0	1	0.00001
Aminipila	2060094	G	3	1	4	0.00005
Emergencia	1926556	G	2	0	2	0.00003
Peptostreptococcus	1257	G	1	0	1	0.00001
Romboutsia	1501226	G	1	0	1	0.00001
Terrisporobacter	1505652	G	1	0	1	0.00001
Filifactor	44259	G	1	0	1	0.00001
Serpentinicella	1890059	G	1	0	1	0.00001
Zhaonella	2748674	G	3	0	3	0.00004
Christensenella	990721	G	1	0	1	0.00001
Bacillus	1386	G	1406	1610	3016	0.03967
Peribacillus	2675229	G	6	0	6	0.00008
Neobacillus	2675232	G	2	0	2	0.00003
Paenibacillus	44249	G	37	0	37	0.00049
Brevibacillus	55080	G	1	0	1	0.00001
Gemella	1378	G	5	0	5	0.00007
Staphylococcus	1279	G	4	36	40	0.00053
Streptococcus	1301	G	24	0	24	0.00032
Dolosigranulum	29393	G	5	2	7	0.00009
Granulicatella	117563	G	2	8	10	0.00013
Lactiplantibacillus	2767842	G	2	5	7	0.00009
Enterococcus	1350	G	2	0	2	0.00003
Vagococcus	2737	G	1	0	1	0.00001
Thomasclavelia	3025755	G	334	96	430	0.00566
Longicatena	1918536	G	161	111	272	0.00358
Amedibacterium	2749267	G	5	7	12	0.00016
Erysipelothrix	1647	G	2	0	2	0.00003
Bulleidia	118747	G	1	0	1	0.00001
Faecalibaculum	1729679	G	1	0	1	0.00001
Allocoprobacillus	3059504	G	1	0	1	0.00001
Phascolarctobacterium	33024	G	25	1	26	0.00034
Selenomonas	970	G	10	0	10	0.00013
Sporomusa	2375	G	3	2	5	0.00007
Anaeromusa	81463	G	1	0	1	0.00001
Veillonella	29465	G	2	0	2	0.00003
Dialister	39948	G	1	0	1	0.00001
Anaerococcus	165779	G	6	0	6	0.00008
Parvimonas	543311	G	3	0	3	0.00004
Streptomyces	1883	G	246	72	318	0.00418
Kitasatospora	2063	G	1	0	1	0.00001
Bifidobacterium	1678	G	117	15	132	0.00174
Gardnerella	2701	G	2	0	2	0.00003
Cutibacterium	1912216	G	68	7	75	0.00099
Arachnia	2801844	G	1	0	1	0.00001
Nocardioides	1839	G	5	0	5	0.00007
Microbacterium	33882	G	8	14	22	0.00029
Leucobacter	55968	G	3	3	6	0.00008
Curtobacterium	2034	G	1	0	1	0.00001
Rhodoluna	529883	G	1	0	1	0.00001
Micrococcus	1269	G	6	0	6	0.00008
Rothia	32207	G	2	0	2	0.00003
Paeniglutamicibacter	1742990	G	2	1	3	0.00004
Auritidibacter	1160973	G	2	0	2	0.00003
Cellulosimicrobium	157920	G	1	0	1	0.00001
Ornithinimicrobium	125287	G	1	0	1	0.00001
Brachybacterium	43668	G	1	1	2	0.00003
Janibacter	53457	G	1	0	1	0.00001
Corynebacterium	1716	G	36	2	38	0.00050
Mycobacterium	1763	G	1	0	1	0.00001
Gordonia	2053	G	1	1	2	0.00003
Segniliparus	286801	G	1	0	1	0.00001
Lawsonella	1847725	G	1	0	1	0.00001
Actinomyces	1654	G	4	0	4	0.00005
Blastococcus	38501	G	1	3	4	0.00005
Jatrophihabitans	1434010	G	1	0	1	0.00001
Candidatus Nanopelagicus	2039639	G	1	0	1	0.00001
Eggerthella	84111	G	4	4	8	0.00011
Lancefieldella	2767353	G	2	0	2	0.00003
Rubrobacter	42255	G	2	0	2	0.00003
Nostoc	1177	G	15	0	15	0.00020
Oscillatoria	1158	G	2	0	2	0.00003
Planktothrix	54304	G	1	16	17	0.00022
Geminocystis	669357	G	1	0	1	0.00001
Anthocerotibacter	2857076	G	1	0	1	0.00001
Truepera	332248	G	22	0	22	0.00029
Spiroplasma	2132	G	2	0	2	0.00003
Mycoplasma	2093	G	1	0	1	0.00001
Haploplasma	2903106	G	1	0	1	0.00001
Enterobacter	547	G	3986	36705	40691	0.53518
Klebsiella	570	G	76	1762	1838	0.02417
Escherichia	561	G	12	245	257	0.00338
Salmonella	590	G	5	2664	2669	0.03510
Candidatus Blochmanniella	203804	G	3	0	3	0.00004
Proteus	583	G	267	91	358	0.00471
Morganella	581	G	3	0	3	0.00004
Rouxiella	1565532	G	28	11	39	0.00051
Serratia	613	G	2	0	2	0.00003
Yersinia	629	G	1	13	14	0.00018
Pantoea	53335	G	13	1	14	0.00018
Duffyella	3026546	G	9	3	12	0.00016
Erwinia	551	G	4	0	4	0.00005
Brenneria	71655	G	2	0	2	0.00003
Sodalis	84565	G	1	0	1	0.00001
Stenotrophomonas	40323	G	3319	794	4113	0.05409
Xanthomonas	338	G	25	0	25	0.00033
Pseudoxanthomonas	83618	G	9	0	9	0.00012
Dyella	231454	G	1	0	1	0.00001
Dokdonella	323413	G	1	0	1	0.00001
Ahniella	2233801	G	1	0	1	0.00001
Pseudomonas	286	G	225	471	696	0.00915
Halomonas	2745	G	111	11	122	0.00160
Endozoicomonas	305899	G	1	0	1	0.00001
Haemophilus	724	G	9	4	13	0.00017
Gallibacterium	155493	G	1	0	1	0.00001
Acinetobacter	469	G	4	18	22	0.00029
Moraxella	475	G	3	0	3	0.00004
Vibrio	662	G	8	0	8	0.00011
Nitrosococcus	1227	G	1	0	1	0.00001
Rheinheimera	67575	G	1	0	1	0.00001
Thioflavicoccus	156885	G	1	0	1	0.00001
Candidatus Nitrosacidococcus	2796146	G	1	0	1	0.00001
Gilliamella	1193503	G	2	0	2	0.00003
Pseudoalteromonas	53246	G	1	0	1	0.00001
Novosphingobium	165696	G	16	47	63	0.00083
Sphingomonas	13687	G	4	4	8	0.00011
Sphingopyxis	165697	G	3	0	3	0.00004
Brevundimonas	41275	G	2	0	2	0.00003
Asticcacaulis	76890	G	2	0	2	0.00003
Liberibacter	34019	G	6	0	6	0.00008
Neorhizobium	1525371	G	2	3	5	0.00007
Bradyrhizobium	374	G	3	2	5	0.00007
Nitrobacter	911	G	1	1	2	0.00003
Methylobacterium	407	G	3	0	3	0.00004
Kaistia	166953	G	2	2	4	0.00005
Methylovirgula	1156568	G	1	0	1	0.00001
Devosia	46913	G	1	0	1	0.00001
Azorhizobium	6	G	1	1	2	0.00003
Paracoccus	265	G	2	2	4	0.00005
Rhodobacter	1060	G	1	11	12	0.00016
Parasedimentitalea	2738399	G	1	2	3	0.00004
Roseomonas	125216	G	3	1	4	0.00005
Sediminicoccus	1706033	G	2	0	2	0.00003
Gluconobacter	441	G	1	0	1	0.00001
Pararoseomonas	2870712	G	1	3	4	0.00005
Burkholderia	32008	G	2	7	9	0.00012
Cupriavidus	106589	G	2	0	2	0.00003
Mycetohabitans	2571159	G	1	0	1	0.00001
Janthinobacterium	29580	G	5	8	13	0.00017
Hydrogenophaga	47420	G	1	6	7	0.00009
Turicimonas	1918598	G	2	2	4	0.00005
Roseateles	93681	G	1	3	4	0.00005
Simonsiella	71	G	1	4	5	0.00007
Neisseria	482	G	1	0	1	0.00001
Methylophilus	16	G	1	0	1	0.00001
Parabacteroides	375288	G	725	261	986	0.01297
Phocaeicola	909656	G	359	338	697	0.00917
Bacteroides	816	G	217	127	344	0.00452
Acetobacteroides	1647173	G	51	3	54	0.00071
Alistipes	239759	G	9	0	9	0.00012
Segatella	2974251	G	3	0	3	0.00004
Prevotella	838	G	2	0	2	0.00003
Butyricimonas	574697	G	5	0	5	0.00007
Porphyromonas	836	G	2	0	2	0.00003
Dysgonomonas	156973	G	1	0	1	0.00001
Petrimonas	307628	G	1	1	2	0.00003
Barnesiella	397864	G	1	0	1	0.00001
Aquipluma	2792393	G	4	0	4	0.00005
Spirosoma	107	G	1711	15	1726	0.02270
Emticicia	312278	G	3	0	3	0.00004
Hymenobacter	89966	G	2	0	2	0.00003
Bernardetia	1937972	G	1	0	1	0.00001
Fulvivirga	396811	G	1	0	1	0.00001
Rhizosphaericola	3114547	G	5	9	14	0.00018
Arachidicoccus	1769012	G	2	0	2	0.00003
Thermoflavifilum	1649506	G	1	1	2	0.00003
Lacibacter	649461	G	1	3	4	0.00005
Flavobacterium	237	G	6	7	13	0.00017
Tenacibaculum	104267	G	1	0	1	0.00001
Fusobacterium	848	G	34	3	37	0.00049
Leptotrichia	32067	G	1	0	1	0.00001
Akkermansia	239934	G	16	1	17	0.00022
Urbifossiella	2807415	G	6	2	8	0.00011
Tuwongella	2051044	G	4	0	4	0.00005
Gemmata	113	G	1	0	1	0.00001
Tichowtungia	2907187	G	1	0	1	0.00001
Desulfovibrio	872	G	14	3	17	0.00022
Nitratidesulfovibrio	2802295	G	3	0	3	0.00004
Lawsonia	41707	G	2	0	2	0.00003
Desulfuromonas	890	G	1	3	4	0.00005
Geobacter	28231	G	1	0	1	0.00001
Edaphobacter	388463	G	8	1	9	0.00012
Granulicella	940557	G	4	6	10	0.00013
Luteitalea	2004797	G	2	0	2	0.00003
Borreliella	64895	G	19	0	19	0.00025
Spirochaeta	146	G	1	0	1	0.00001
Marispirochaeta	1911565	G	1	0	1	0.00001
Tepiditoga	2778400	G	2	0	2	0.00003
Bdellovibrio	958	G	3	1	4	0.00005
Campylobacter	194	G	1	0	1	0.00001
Methanocaldococcus	196118	G	325	23	348	0.00458
Methanobrevibacter	2172	G	2	0	2	0.00003
Homo	9605	G	7	0	7	0.00009
