name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mycobacterium	1763	G	81	10	91	0.04463
Mycolicibacterium	1866885	G	1	0	1	0.00049
Corynebacterium	1716	G	1	0	1	0.00049
Cutibacterium	1912216	G	10	0	10	0.00490
Friedmanniella	53387	G	2	0	2	0.00098
Schaalia	2529408	G	1	0	1	0.00049
Micrococcus	1269	G	1	0	1	0.00049
Blautia	572511	G	5	2	7	0.00343
Mediterraneibacter	2316020	G	4	3	7	0.00343
Enterocloster	2719313	G	4	1	5	0.00245
Chordicoccus	3031933	G	1	0	1	0.00049
Anaerostipes	207244	G	1	0	1	0.00049
Agathobacter	1766253	G	1	1	2	0.00098
Anaerobutyricum	2569097	G	1	0	1	0.00049
Faecalibacterium	216851	G	2	0	2	0.00098
Clostridium	1485	G	1	1	2	0.00098
Streptococcus	1301	G	7	0	7	0.00343
Lacticaseibacillus	2759736	G	7	0	7	0.00343
Staphylococcus	1279	G	4	23	27	0.01324
Bacillus	1386	G	1	3	4	0.00196
Exiguobacterium	33986	G	1	0	1	0.00049
Nostoc	1177	G	2	0	2	0.00098
Calothrix	1186	G	2	5	7	0.00343
Moorena	1155738	G	1	0	1	0.00049
Anthocerotibacter	2857076	G	2	0	2	0.00098
Geitlerinema	63132	G	2	5	7	0.00343
Acaryochloris	155977	G	1	0	1	0.00049
Trichothermofontia	3045815	G	1	1	2	0.00098
Klebsiella	570	G	14	54	68	0.03335
Escherichia	561	G	1	28	29	0.01422
Salmonella	590	G	1	1598	1599	0.78421
Pseudomonas	286	G	11	28	39	0.01913
Stenotrophomonas	40323	G	2	0	2	0.00098
Haemophilus	724	G	1	2	3	0.00147
Cupriavidus	106589	G	3	0	3	0.00147
Massilia	149698	G	2	5	7	0.00343
Achromobacter	222	G	1	3	4	0.00196
Asticcacaulis	76890	G	1	2	3	0.00147
Agrobacterium	357	G	1	0	1	0.00049
Bosea	85413	G	1	0	1	0.00049
Defluviicoccus	111830	G	1	0	1	0.00049
Phocaeicola	909656	G	8	6	14	0.00687
Bacteroides	816	G	5	0	5	0.00245
Cloacibacterium	501783	G	1	0	1	0.00049
Bdellovibrio	958	G	1	0	1	0.00049
Homo	9605	G	34	5	39	0.01913
Halosegnis	2841540	G	1	0	1	0.00049
