name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	196	174	370	0.00967
Subdoligranulum	292632	G	14	2	16	0.00042
Flavonifractor	946234	G	10	12	22	0.00058
Paludihabitans	2038676	G	3	0	3	0.00008
Vescimonas	2892396	G	2	0	2	0.00005
Ruminococcus	1263	G	1	0	1	0.00003
Anaerotruncus	244127	G	1	3	4	0.00010
Oscillibacter	459786	G	1	1	2	0.00005
Solibaculum	2842531	G	1	2	3	0.00008
Ruthenibacterium	1905344	G	1	0	1	0.00003
Caproiciproducens	1738645	G	1	1	2	0.00005
Acutalibacter	1918385	G	1	0	1	0.00003
Clostridium	1485	G	2	0	2	0.00005
Hungatella	1649459	G	1	0	1	0.00003
Desulforamulus	2916693	G	1	1	2	0.00005
Blautia	572511	G	78	32	110	0.00288
Dorea	189330	G	30	20	50	0.00131
Mediterraneibacter	2316020	G	9	5	14	0.00037
Lachnospira	28050	G	8	1	9	0.00024
Agathobacter	1766253	G	7	3	10	0.00026
Anaerostipes	207244	G	4	2	6	0.00016
Enterocloster	2719313	G	3	0	3	0.00008
Simiaoa	2944193	G	2	1	3	0.00008
Anaerobutyricum	2569097	G	2	0	2	0.00005
Anaerocolumna	1843210	G	2	0	2	0.00005
Roseburia	841	G	1	0	1	0.00003
Wansuia	2944198	G	1	0	1	0.00003
Sellimonas	1769710	G	1	0	1	0.00003
Lachnoclostridium	1506553	G	1	0	1	0.00003
Romboutsia	1501226	G	2	0	2	0.00005
Bacillus	1386	G	156	27873	28029	0.73261
Cytobacillus	2675230	G	3	0	3	0.00008
Priestia	2800373	G	3	0	3	0.00008
Neobacillus	2675232	G	2	0	2	0.00005
Fictibacillus	1329200	G	1	0	1	0.00003
Gemella	1378	G	7	0	7	0.00018
Staphylococcus	1279	G	2	7	9	0.00024
Paenibacillus	44249	G	2	0	2	0.00005
Streptococcus	1301	G	33	39	72	0.00188
Granulicatella	117563	G	7	7	14	0.00037
Dolosigranulum	29393	G	4	1	5	0.00013
Lactobacillus	1578	G	7	1	8	0.00021
Lacticaseibacillus	2759736	G	1	0	1	0.00003
Anaerococcus	165779	G	9	10	19	0.00050
Finegoldia	150022	G	1	0	1	0.00003
Veillonella	29465	G	3	0	3	0.00008
Sporomusa	2375	G	1	0	1	0.00003
Phascolarctobacterium	33024	G	1	3	4	0.00010
Faecalibacillus	2678885	G	1	2	3	0.00008
Bulleidia	118747	G	1	0	1	0.00003
Faecalibaculum	1729679	G	1	0	1	0.00003
Cutibacterium	1912216	G	107	18	125	0.00327
Microlunatus	29404	G	4	0	4	0.00010
Nocardioides	1839	G	1	0	1	0.00003
Aeromicrobium	2040	G	1	0	1	0.00003
Friedmanniella	53387	G	1	0	1	0.00003
Corynebacterium	1716	G	32	4	36	0.00094
Mycobacterium	1763	G	3	66	69	0.00180
Rhodococcus	1827	G	2	0	2	0.00005
Brachybacterium	43668	G	10	1	11	0.00029
Rothia	32207	G	3	3	6	0.00016
Micrococcus	1269	G	3	0	3	0.00008
Kocuria	57493	G	1	0	1	0.00003
Leucobacter	55968	G	1	4	5	0.00013
Dermacoccus	57495	G	1	0	1	0.00003
Bifidobacterium	1678	G	6	1	7	0.00018
Gardnerella	2701	G	1	0	1	0.00003
Actinomyces	1654	G	3	1	4	0.00010
Schaalia	2529408	G	1	1	2	0.00005
Nanchangia	2888879	G	1	0	1	0.00003
Blastococcus	38501	G	1	1	2	0.00005
Streptomyces	1883	G	1	0	1	0.00003
Spiractinospora	2913367	G	1	0	1	0.00003
Collinsella	102106	G	1	0	1	0.00003
Gloeocapsopsis	693222	G	1	2	3	0.00008
Chroococcidiopsis	54298	G	2	0	2	0.00005
Deinococcus	1298	G	1	0	1	0.00003
Truepera	332248	G	1	0	1	0.00003
Mycoplasma	2093	G	1	15	16	0.00042
Escherichia	561	G	6	4784	4790	0.12520
Enterobacter	547	G	4	534	538	0.01406
Klebsiella	570	G	4	786	790	0.02065
Citrobacter	544	G	1	0	1	0.00003
Salmonella	590	G	1	369	370	0.00967
Pectobacterium	122277	G	1	0	1	0.00003
Dickeya	204037	G	1	5	6	0.00016
Serratia	613	G	1	0	1	0.00003
Pseudomonas	286	G	9	369	378	0.00988
Stenotrophomonas	40323	G	7	23	30	0.00078
Acinetobacter	469	G	6	0	6	0.00016
Vibrio	662	G	4	30	34	0.00089
Salinicola	404432	G	3	0	3	0.00008
Cellvibrio	10	G	1	0	1	0.00003
Sulfuricaulis	1744881	G	1	0	1	0.00003
Thermochromatium	85073	G	1	0	1	0.00003
Sphingomonas	13687	G	4	9	13	0.00034
Asticcacaulis	76890	G	4	2	6	0.00016
Caulobacter	75	G	2	2	4	0.00010
Brevundimonas	41275	G	1	4	5	0.00013
Paracoccus	265	G	1	0	1	0.00003
Aliiroseovarius	1658781	G	1	3	4	0.00010
Pseudoroseomonas	2870717	G	1	2	3	0.00008
Sediminicoccus	1706033	G	1	0	1	0.00003
Cupriavidus	106589	G	3	3	6	0.00016
Burkholderia	32008	G	1	10	11	0.00029
Turicimonas	1918598	G	7	2	9	0.00024
Sutterella	40544	G	1	0	1	0.00003
Rhodoferax	28065	G	1	2	3	0.00008
Comamonas	283	G	1	0	1	0.00003
Simonsiella	71	G	1	5	6	0.00016
Sulfuricystis	3050898	G	1	1	2	0.00005
Phocaeicola	909656	G	53	22	75	0.00196
Bacteroides	816	G	27	4	31	0.00081
Parabacteroides	375288	G	14	3	17	0.00044
Tannerella	195950	G	1	0	1	0.00003
Prevotella	838	G	2	0	2	0.00005
Segatella	2974251	G	1	0	1	0.00003
Porphyromonas	836	G	3	0	3	0.00008
Sodaliphilus	2815786	G	1	0	1	0.00003
Cloacibacterium	501783	G	1	0	1	0.00003
Flagellimonas	444459	G	1	3	4	0.00010
Spirosoma	107	G	2	0	2	0.00005
Cytophaga	978	G	1	0	1	0.00003
Hymenobacter	89966	G	2	0	2	0.00005
Emticicia	312278	G	1	0	1	0.00003
Sphingobacterium	28453	G	1	1	2	0.00005
Pedobacter	84567	G	1	0	1	0.00003
Candidatus Sulfidibacterium	2923290	G	1	0	1	0.00003
Gemmatimonas	173479	G	1	0	1	0.00003
Opitutus	178440	G	1	0	1	0.00003
Borrelia	138	G	1	0	1	0.00003
Borreliella	64895	G	1	0	1	0.00003
Fusobacterium	848	G	2	0	2	0.00005
Desulfosediminicola	2886823	G	1	0	1	0.00003
