name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Roseburia	841	G	367	1048	1415	0.04049
Mediterraneibacter	2316020	G	306	33	339	0.00970
Anaerostipes	207244	G	183	29	212	0.00607
Blautia	572511	G	102	41	143	0.00409
Enterocloster	2719313	G	50	0	50	0.00143
Agathobacter	1766253	G	45	2	47	0.00134
Anaerobutyricum	2569097	G	11	0	11	0.00031
Lacrimispora	2719231	G	4	0	4	0.00011
Dorea	189330	G	2	0	2	0.00006
Wansuia	2944198	G	2	0	2	0.00006
Herbinix	1663717	G	2	0	2	0.00006
Lachnoclostridium	1506553	G	1	0	1	0.00003
Qiania	2944195	G	1	0	1	0.00003
Lachnoanaerobaculum	1164882	G	1	0	1	0.00003
Marvinbryantia	248744	G	1	0	1	0.00003
Coprococcus	33042	G	1	0	1	0.00003
Flavonifractor	946234	G	30	12	42	0.00120
Faecalibacterium	216851	G	20	14	34	0.00097
Ruthenibacterium	1905344	G	17	5	22	0.00063
Caproicibacterium	2834348	G	2	1	3	0.00009
Acetivibrio	35829	G	1	0	1	0.00003
Clostridium	1485	G	48	22	70	0.00200
Hungatella	1649459	G	2	0	2	0.00006
Intestinibacillus	1928820	G	1	0	1	0.00003
Eubacterium	1730	G	1	0	1	0.00003
Thermincola	278993	G	1	0	1	0.00003
Syntrophobotulus	51196	G	1	0	1	0.00003
Intestinibacter	1505657	G	5	3	8	0.00023
Clostridioides	1870884	G	1	1	2	0.00006
Filifactor	44259	G	1	0	1	0.00003
Serpentinicella	1890059	G	1	0	1	0.00003
Aceticella	3051499	G	1	0	1	0.00003
Bacillus	1386	G	104	7209	7313	0.20925
Anoxybacillus	150247	G	4	0	4	0.00011
Parageobacillus	1906945	G	1	0	1	0.00003
Priestia	2800373	G	1	0	1	0.00003
Fictibacillus	1329200	G	1	0	1	0.00003
Oceanobacillus	182709	G	1	0	1	0.00003
Staphylococcus	1279	G	11	24	35	0.00100
Jeotgalicoccus	227979	G	3	0	3	0.00009
Salinicoccus	45669	G	1	0	1	0.00003
Paenibacillus	44249	G	4	0	4	0.00011
Laceyella	292635	G	2	0	2	0.00006
Thermoactinomyces	2023	G	1	0	1	0.00003
Novibacillus	1677050	G	1	0	1	0.00003
Gemella	1378	G	1	0	1	0.00003
Streptococcus	1301	G	39	616	655	0.01874
Enterococcus	1350	G	5	0	5	0.00014
Lactobacillus	1578	G	2	1	3	0.00009
Lacticaseibacillus	2759736	G	1	0	1	0.00003
Aerococcus	1375	G	1	0	1	0.00003
Dolosigranulum	29393	G	1	0	1	0.00003
Veillonella	29465	G	73	3	76	0.00217
Dialister	39948	G	1	0	1	0.00003
Selenobaculum	3074372	G	27	1	28	0.00080
Selenomonas	970	G	1	0	1	0.00003
Phascolarctobacterium	33024	G	1	72	73	0.00209
Thomasclavelia	3025755	G	23	2	25	0.00072
Anaerococcus	165779	G	2	0	2	0.00006
Finegoldia	150022	G	1	0	1	0.00003
Peptoniphilus	162289	G	1	0	1	0.00003
Ezakiella	1582879	G	1	0	1	0.00003
Brachybacterium	43668	G	52	18	70	0.00200
