name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterocloster	2719313	G	41	31	72	0.00123
Roseburia	841	G	39	18	57	0.00098
Agathobacter	1766253	G	28	65	93	0.00159
Mediterraneibacter	2316020	G	26	37	63	0.00108
Blautia	572511	G	26	19	45	0.00077
Anaerobutyricum	2569097	G	20	37	57	0.00098
Anaerostipes	207244	G	8	9	17	0.00029
Lachnoclostridium	1506553	G	3	3	6	0.00010
Anaerocolumna	1843210	G	2	0	2	0.00003
Lacrimispora	2719231	G	2	2	4	0.00007
Sellimonas	1769710	G	2	1	3	0.00005
Dorea	189330	G	2	6	8	0.00014
Lachnospira	28050	G	2	1	3	0.00005
Coprococcus	33042	G	1	3	4	0.00007
Anaerotignum	2039240	G	1	2	3	0.00005
Subdoligranulum	292632	G	9	0	9	0.00015
Flavonifractor	946234	G	6	18	24	0.00041
Faecalibacterium	216851	G	4	3	7	0.00012
Pusillibacter	2892397	G	1	2	3	0.00005
Hungatella	1649459	G	3	1	4	0.00007
Clostridium	1485	G	2	23	25	0.00043
Candidatus Formimonas	2840454	G	3	0	3	0.00005
Acetobacterium	33951	G	1	0	1	0.00002
Peptacetobacter	2743582	G	1	1	2	0.00003
Halobacteroides	42417	G	1	0	1	0.00002
Bacillus	1386	G	143	6454	6597	0.11285
Neobacillus	2675232	G	1	0	1	0.00002
Anoxybacillus	150247	G	1	0	1	0.00002
Staphylococcus	1279	G	15	310	325	0.00556
Paenibacillus	44249	G	5	0	5	0.00009
Pullulanibacillus	475230	G	1	0	1	0.00002
Streptococcus	1301	G	35	11	46	0.00079
Lactococcus	1357	G	1	12	13	0.00022
Lactobacillus	1578	G	1	12	13	0.00022
Veillonella	29465	G	3	0	3	0.00005
Anaerococcus	165779	G	2	1	3	0.00005
Peptoniphilus	162289	G	1	0	1	0.00002
Cutibacterium	1912216	G	203	61	264	0.00452
Arachnia	2801844	G	2	1	3	0.00005
Tessaracoccus	72763	G	1	0	1	0.00002
Brooklawnia	369926	G	1	1	2	0.00003
Nocardioides	1839	G	5	3	8	0.00014
Micrococcus	1269	G	17	7	24	0.00041
Kocuria	57493	G	8	13	21	0.00036
Rothia	32207	G	3	1	4	0.00007
Dermacoccus	57495	G	7	6	13	0.00022
Brevibacterium	1696	G	4	1	5	0.00009
Janibacter	53457	G	3	5	8	0.00014
Ornithinimicrobium	125287	G	1	0	1	0.00002
Corynebacterium	1716	G	41	14	55	0.00094
Lawsonella	1847725	G	7	2	9	0.00015
Mycobacterium	1763	G	1	0	1	0.00002
Actinomyces	1654	G	8	0	8	0.00014
Schaalia	2529408	G	3	0	3	0.00005
Streptomyces	1883	G	6	8	14	0.00024
Bifidobacterium	1678	G	1	0	1	0.00002
Epidermidibacterium	2078948	G	1	1	2	0.00003
Olsenella	133925	G	1	0	1	0.00002
Lancefieldella	2767353	G	1	0	1	0.00002
Cyanobacterium	102234	G	1	0	1	0.00002
Moorena	1155738	G	1	0	1	0.00002
Pleurocapsa	44474	G	1	3	4	0.00007
Escherichia	561	G	7	2371	2378	0.04068
Salmonella	590	G	2	46646	46648	0.79795
Citrobacter	544	G	1	88	89	0.00152
Serratia	613	G	1	1	2	0.00003
Photorhabdus	29487	G	1	0	1	0.00002
Pragia	82984	G	1	0	1	0.00002
Pseudomonas	286	G	13	31	44	0.00075
Acinetobacter	469	G	10	4	14	0.00024
Moraxella	475	G	8	0	8	0.00014
Psychrobacter	497	G	1	3	4	0.00007
Haemophilus	724	G	1	7	8	0.00014
Frederiksenia	1649317	G	1	1	2	0.00003
Stenotrophomonas	40323	G	3	1	4	0.00007
Vibrio	662	G	3	9	12	0.00021
Sphingomonas	13687	G	6	6	12	0.00021
Sphingorhabdus	1434046	G	3	2	5	0.00009
Novosphingobium	165696	G	1	0	1	0.00002
Chenggangzhangella	2041902	G	1	11	12	0.00021
Bradyrhizobium	374	G	1	0	1	0.00002
Paracoccus	265	G	2	6	8	0.00014
Asticcacaulis	76890	G	5	2	7	0.00012
Brevundimonas	41275	G	1	0	1	0.00002
Roseomonas	125216	G	2	2	4	0.00007
Cupriavidus	106589	G	4	2	6	0.00010
Burkholderia	32008	G	1	3	4	0.00007
Pandoraea	93217	G	1	0	1	0.00002
Caldimonas	196013	G	4	10	14	0.00024
Janthinobacterium	29580	G	2	0	2	0.00003
Ramlibacter	174951	G	1	3	4	0.00007
Neisseria	482	G	4	1	5	0.00009
Uruburuella	299568	G	1	0	1	0.00002
Phocaeicola	909656	G	107	31	138	0.00236
Bacteroides	816	G	87	23	110	0.00188
Parabacteroides	375288	G	31	9	40	0.00068
Prevotella	838	G	5	0	5	0.00009
Hoylesella	2974257	G	1	0	1	0.00002
Hymenobacter	89966	G	1	0	1	0.00002
Rhodocaloribacter	2893090	G	2	0	2	0.00003
Fusobacterium	848	G	1	0	1	0.00002
Borreliella	64895	G	1	0	1	0.00002
Treponema	157	G	1	0	1	0.00002
Bdellovibrio	958	G	1	0	1	0.00002
Fretibacterium	1434006	G	1	0	1	0.00002
Methanocaldococcus	196118	G	398	438	836	0.01430
Homo	9605	G	1	0	1	0.00002
