name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	70	30	100	0.00171
Dorea	189330	G	16	9	25	0.00043
Anaerostipes	207244	G	16	7	23	0.00039
Simiaoa	2944193	G	16	7	23	0.00039
Blautia	572511	G	15	2	17	0.00029
Agathobacter	1766253	G	14	6	20	0.00034
Anaerobutyricum	2569097	G	12	4	16	0.00027
Enterocloster	2719313	G	2	0	2	0.00003
Kineothrix	2163168	G	2	0	2	0.00003
Sellimonas	1769710	G	2	0	2	0.00003
Qiania	2944195	G	1	0	1	0.00002
Anaerocolumna	1843210	G	1	0	1	0.00002
Anaerotignum	2039240	G	1	0	1	0.00002
Flavonifractor	946234	G	43	18	61	0.00104
Subdoligranulum	292632	G	6	0	6	0.00010
Faecalibacterium	216851	G	5	0	5	0.00009
Ruminococcus	1263	G	3	0	3	0.00005
Ruthenibacterium	1905344	G	3	0	3	0.00005
Solibaculum	2842531	G	1	0	1	0.00002
Lawsonibacter	2172004	G	1	0	1	0.00002
Eubacterium	1730	G	3	1	4	0.00007
Intestinimonas	1392389	G	1	0	1	0.00002
Flintibacter	1918454	G	1	0	1	0.00002
Intestinibacter	1505657	G	2	4	6	0.00010
Clostridioides	1870884	G	1	5	6	0.00010
Filifactor	44259	G	2	0	2	0.00003
Bacillus	1386	G	172	3364	3536	0.06057
Priestia	2800373	G	5	0	5	0.00009
Neobacillus	2675232	G	3	0	3	0.00005
Cytobacillus	2675230	G	2	0	2	0.00003
Mesobacillus	2675231	G	2	0	2	0.00003
Fictibacillus	1329200	G	2	0	2	0.00003
Heyndrickxia	2837504	G	1	1	2	0.00003
Staphylococcus	1279	G	11	16	27	0.00046
Paenibacillus	44249	G	7	0	7	0.00012
Gemella	1378	G	3	0	3	0.00005
Exiguobacterium	33986	G	1	0	1	0.00002
Streptococcus	1301	G	34	0	34	0.00058
Lactobacillus	1578	G	1	1	2	0.00003
Ligilactobacillus	2767887	G	1	0	1	0.00002
Aerococcus	1375	G	2	2	4	0.00007
Dolosigranulum	29393	G	1	0	1	0.00002
Granulicatella	117563	G	1	0	1	0.00002
Longicatena	1918536	G	5	3	8	0.00014
Erysipelothrix	1647	G	1	0	1	0.00002
Faecalibaculum	1729679	G	1	0	1	0.00002
Faecalibacillus	2678885	G	8	0	8	0.00014
Veillonella	29465	G	5	0	5	0.00009
Phascolarctobacterium	33024	G	2	0	2	0.00003
Finegoldia	150022	G	2	0	2	0.00003
Parvimonas	543311	G	1	0	1	0.00002
Cutibacterium	1912216	G	187	41	228	0.00391
Arachnia	2801844	G	2	0	2	0.00003
Nocardioides	1839	G	2	0	2	0.00003
Mycobacterium	1763	G	44	26	70	0.00120
Corynebacterium	1716	G	34	3	37	0.00063
Lawsonella	1847725	G	6	0	6	0.00010
Rhodococcus	1827	G	1	0	1	0.00002
Dietzia	37914	G	1	0	1	0.00002
Micrococcus	1269	G	16	12	28	0.00048
Kocuria	57493	G	6	3	9	0.00015
Rothia	32207	G	3	0	3	0.00005
Dermacoccus	57495	G	11	2	13	0.00022
Microbacterium	33882	G	3	1	4	0.00007
Agrococcus	46352	G	1	0	1	0.00002
Kytococcus	57499	G	2	1	3	0.00005
Janibacter	53457	G	1	0	1	0.00002
Actinomyces	1654	G	7	2	9	0.00015
Bifidobacterium	1678	G	4	0	4	0.00007
Streptomyces	1883	G	1	0	1	0.00002
Kitasatospora	2063	G	1	0	1	0.00002
Pseudonocardia	1847	G	1	0	1	0.00002
Collinsella	102106	G	1	0	1	0.00002
Olsenella	133925	G	1	0	1	0.00002
Fischerella	1190	G	2	0	2	0.00003
Calothrix	1186	G	1	1	2	0.00003
Gloeothece	28070	G	2	0	2	0.00003
Chroococcidiopsis	54298	G	1	1	2	0.00003
Meiothermus	65551	G	1	0	1	0.00002
Allomeiothermus	2935559	G	1	0	1	0.00002
Ureaplasma	2129	G	2	0	2	0.00003
Escherichia	561	G	9	1361	1370	0.02347
Salmonella	590	G	4	49974	49978	0.85604
Enterobacter	547	G	3	54	57	0.00098
Klebsiella	570	G	3	405	408	0.00699
Citrobacter	544	G	2	1	3	0.00005
Shigella	620	G	1	564	565	0.00968
Morganella	581	G	16	24	40	0.00069
Proteus	583	G	1	2	3	0.00005
Arsenophonus	637	G	1	0	1	0.00002
Buchnera	32199	G	2	0	2	0.00003
Pantoea	53335	G	1	2	3	0.00005
Serratia	613	G	1	0	1	0.00002
Sodalis	84565	G	1	0	1	0.00002
Pseudomonas	286	G	29	116	145	0.00248
Acinetobacter	469	G	8	84	92	0.00158
Moraxella	475	G	3	0	3	0.00005
Vibrio	662	G	7	3	10	0.00017
Halomonas	2745	G	3	1	4	0.00007
Halotalea	376488	G	1	0	1	0.00002
Salinicola	404432	G	1	0	1	0.00002
Marinomonas	28253	G	1	0	1	0.00002
Xanthomonas	338	G	1	0	1	0.00002
Stenotrophomonas	40323	G	1	3	4	0.00007
Haemophilus	724	G	2	1	3	0.00005
Aquicella	254245	G	2	0	2	0.00003
Legionella	445	G	1	0	1	0.00002
Methylocaldum	73778	G	2	0	2	0.00003
Thiomicrorhabdus	2039723	G	1	0	1	0.00002
Aeromonas	642	G	1	0	1	0.00002
Sutterella	40544	G	29	19	48	0.00082
Cupriavidus	106589	G	17	3	20	0.00034
Polynucleobacter	44013	G	1	0	1	0.00002
Paraburkholderia	1822464	G	1	0	1	0.00002
Ottowia	219181	G	2	4	6	0.00010
Candidatus Symbiobacter	1436289	G	2	0	2	0.00003
Acidovorax	12916	G	1	0	1	0.00002
Comamonas	283	G	1	7	8	0.00014
Ramlibacter	174951	G	1	4	5	0.00009
Collimonas	202907	G	1	0	1	0.00002
Ideonella	36862	G	1	5	6	0.00010
Novosphingobium	165696	G	3	4	7	0.00012
Sphingomonas	13687	G	2	8	10	0.00017
Sphingosinithalassobacter	2676233	G	1	3	4	0.00007
Methylobacterium	407	G	2	0	2	0.00003
Aureimonas	414371	G	2	9	11	0.00019
Bosea	85413	G	1	0	1	0.00002
Chelatococcus	28209	G	1	0	1	0.00002
Ancylobacter	99	G	1	0	1	0.00002
Enhydrobacter	212791	G	1	0	1	0.00002
Paracoccus	265	G	1	0	1	0.00002
Asticcacaulis	76890	G	3	0	3	0.00005
Brevundimonas	41275	G	2	0	2	0.00003
Haematospirillum	1804663	G	1	1	2	0.00003
Mariprofundus	377315	G	1	0	1	0.00002
Bacteroides	816	G	218	37	255	0.00437
Phocaeicola	909656	G	1	0	1	0.00002
Parabacteroides	375288	G	42	5	47	0.00081
Porphyromonas	836	G	4	0	4	0.00007
Segatella	2974251	G	1	0	1	0.00002
Alistipes	239759	G	1	0	1	0.00002
Marinifilum	866673	G	1	0	1	0.00002
Dyadobacter	120831	G	2	0	2	0.00003
Hymenobacter	89966	G	2	0	2	0.00003
Spirosoma	107	G	1	0	1	0.00002
Cloacibacterium	501783	G	1	1	2	0.00003
Chitinophaga	79328	G	1	0	1	0.00002
Fusobacterium	848	G	26	0	26	0.00045
Leptotrichia	32067	G	1	0	1	0.00002
Pseudodesulfovibrio	2035811	G	2	7	9	0.00015
Lawsonia	41707	G	1	0	1	0.00002
Nitratidesulfovibrio	2802295	G	1	0	1	0.00002
Luteolibacter	518753	G	2	0	2	0.00003
Aminomonas	81411	G	1	0	1	0.00002
Helicobacter	209	G	1	0	1	0.00002
Holophaga	35838	G	1	0	1	0.00002
Hydrogenobacter	939	G	1	0	1	0.00002
Methanocaldococcus	196118	G	394	287	681	0.01166
Halalkalicoccus	332246	G	1	0	1	0.00002
Homo	9605	G	9	1	10	0.00017
Tritonvirus	2731985	G	1	0	1	0.00002
