name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	274	1403	1677	0.02872
Mediterraneibacter	2316020	G	265	90	355	0.00608
Enterocloster	2719313	G	99	4	103	0.00176
Anaerobutyricum	2569097	G	93	10	103	0.00176
Dorea	189330	G	91	15	106	0.00182
Agathobacter	1766253	G	65	8	73	0.00125
Chakrabartyella	3088373	G	47	9	56	0.00096
Anaerostipes	207244	G	46	30	76	0.00130
Coprococcus	33042	G	39	6	45	0.00077
Simiaoa	2944193	G	28	2	30	0.00051
Butyrivibrio	830	G	21	0	21	0.00036
Novisyntrophococcus	2888809	G	21	0	21	0.00036
Roseburia	841	G	19	2	21	0.00036
Lachnoclostridium	1506553	G	15	3	18	0.00031
Marvinbryantia	248744	G	14	0	14	0.00024
Lacrimispora	2719231	G	12	0	12	0.00021
Lachnospira	28050	G	11	0	11	0.00019
Herbinix	1663717	G	9	3	12	0.00021
Sellimonas	1769710	G	4	0	4	0.00007
Tyzzerella	1506577	G	4	0	4	0.00007
Wansuia	2944198	G	3	0	3	0.00005
Kineothrix	2163168	G	2	0	2	0.00003
Pseudobutyrivibrio	46205	G	2	0	2	0.00003
Lachnoanaerobaculum	1164882	G	1	0	1	0.00002
Chordicoccus	3031933	G	1	0	1	0.00002
Anaerotignum	2039240	G	100	92	192	0.00329
Cellulosilyticum	698776	G	2	0	2	0.00003
Petrocella	2603323	G	1	0	1	0.00002
Faecalibacterium	216851	G	705	541	1246	0.02134
Subdoligranulum	292632	G	129	10	139	0.00238
Flavonifractor	946234	G	46	23	69	0.00118
Vescimonas	2892396	G	26	33	59	0.00101
Ruminococcus	1263	G	15	0	15	0.00026
Lawsonibacter	2172004	G	9	6	15	0.00026
Anaerotruncus	244127	G	4	4	8	0.00014
Oscillibacter	459786	G	2	2	4	0.00007
Mageeibacillus	1637257	G	2	2	4	0.00007
Ruthenibacterium	1905344	G	2	0	2	0.00003
Solibaculum	2842531	G	2	1	3	0.00005
Ethanoligenens	253238	G	1	0	1	0.00002
Thermocaproicibacter	3048127	G	1	0	1	0.00002
Paludihabitans	2038676	G	1	0	1	0.00002
Dysosmobacter	2591381	G	1	55	56	0.00096
Clostridium	1485	G	24	418	442	0.00757
Hungatella	1649459	G	14	2	16	0.00027
Crassaminicella	1848399	G	1	0	1	0.00002
Flintibacter	1918454	G	14	6	20	0.00034
Intestinimonas	1392389	G	9	3	12	0.00021
Sinanaerobacter	2886866	G	2	0	2	0.00003
Agathobaculum	2048137	G	2	6	8	0.00014
Acutalibacter	1918385	G	3	0	3	0.00005
Caproiciproducens	1738645	G	1	0	1	0.00002
Eubacterium	1730	G	4	0	4	0.00007
Desulfitobacterium	36853	G	1	4	5	0.00009
Terrisporobacter	1505652	G	1	0	1	0.00002
Paraclostridium	1849822	G	1	0	1	0.00002
Clostridioides	1870884	G	1	26	27	0.00046
Filifactor	44259	G	4	1	5	0.00009
Mogibacterium	86331	G	1	0	1	0.00002
Caminicella	166484	G	1	0	1	0.00002
Carboxydothermus	129957	G	1	0	1	0.00002
Bacillus	1386	G	185	22202	22387	0.38334
Priestia	2800373	G	3	0	3	0.00005
Neobacillus	2675232	G	3	0	3	0.00005
Fictibacillus	1329200	G	3	0	3	0.00005
Parageobacillus	1906945	G	1	0	1	0.00002
Salicibibacter	2685905	G	1	0	1	0.00002
Lysinibacillus	400634	G	1	0	1	0.00002
Lentibacillus	175304	G	1	0	1	0.00002
Gracilibacillus	74385	G	1	0	1	0.00002
Paenibacillus	44249	G	7	0	7	0.00012
Staphylococcus	1279	G	4	697	701	0.01200
Gemella	1378	G	4	0	4	0.00007
Brochothrix	2755	G	1	0	1	0.00002
Kyrpidia	1129704	G	1	0	1	0.00002
Streptococcus	1301	G	32	103	135	0.00231
Ligilactobacillus	2767887	G	1	1	2	0.00003
Granulicatella	117563	G	1	0	1	0.00002
Faecalibacillus	2678885	G	49	5	54	0.00092
Catenibacterium	135858	G	1	13	14	0.00024
Solobacterium	123375	G	1	0	1	0.00002
Dialister	39948	G	10	0	10	0.00017
Veillonella	29465	G	4	1	5	0.00009
Phascolarctobacterium	33024	G	3	3	6	0.00010
Anaerococcus	165779	G	1	0	1	0.00002
Parvimonas	543311	G	1	2	3	0.00005
Cutibacterium	1912216	G	253	58	311	0.00533
Nocardioides	1839	G	1	1	2	0.00003
Corynebacterium	1716	G	44	11	55	0.00094
Mycobacterium	1763	G	9	10	19	0.00033
Mycobacteroides	670516	G	1	1	2	0.00003
Lawsonella	1847725	G	8	1	9	0.00015
Dietzia	37914	G	5	0	5	0.00009
Micrococcus	1269	G	11	0	11	0.00019
Kocuria	57493	G	3	8	11	0.00019
Arthrobacter	1663	G	1	1	2	0.00003
Rothia	32207	G	1	0	1	0.00002
Dermacoccus	57495	G	5	7	12	0.00021
Microbacterium	33882	G	1	0	1	0.00002
Salinibacterium	235888	G	1	1	2	0.00003
Xylanimonas	186188	G	1	0	1	0.00002
Brevibacterium	1696	G	1	0	1	0.00002
