name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Acinetobacter	469	G	934	330	1264	0.01812
Moraxella	475	G	11	8	19	0.00027
Psychrobacter	497	G	1	0	1	0.00001
Escherichia	561	G	29	8313	8342	0.11960
Klebsiella	570	G	11	21617	21628	0.31008
Salmonella	590	G	8	13015	13023	0.18671
Enterobacter	547	G	1	6	7	0.00010
Citrobacter	544	G	1	26	27	0.00039
Morganella	581	G	2	3	5	0.00007
Arsenophonus	637	G	1	0	1	0.00001
Pantoea	53335	G	3	0	3	0.00004
Yersinia	629	G	1	12677	12678	0.18176
Rouxiella	1565532	G	1	0	1	0.00001
Sodalis	84565	G	1	0	1	0.00001
Haemophilus	724	G	95	137	232	0.00333
Aggregatibacter	416916	G	1	1	2	0.00003
Frederiksenia	1649317	G	1	1	2	0.00003
Mannheimia	75984	G	1	25	26	0.00037
Pseudomonas	286	G	16	57	73	0.00105
Stenotrophomonas	40323	G	4	14	18	0.00026
Luteimonas	83614	G	4	3	7	0.00010
Lysobacter	68	G	2	1	3	0.00004
Xanthomonas	338	G	1	0	1	0.00001
Pseudolysobacter	2709666	G	1	0	1	0.00001
Vibrio	662	G	7	5	12	0.00017
Photobacterium	657	G	2	0	2	0.00003
Rheinheimera	67575	G	2	0	2	0.00003
Thioflavicoccus	156885	G	1	0	1	0.00001
Halomonas	2745	G	2	0	2	0.00003
Salinicola	404432	G	1	0	1	0.00001
Candidatus Palibaumannia	198346	G	2	0	2	0.00003
Aeromonas	642	G	2	0	2	0.00003
Solimonas	413435	G	1	0	1	0.00001
Hydrocarboniclastica	2650549	G	1	0	1	0.00001
Phenylobacterium	20	G	263	203	466	0.00668
Caulobacter	75	G	230	361	591	0.00847
Brevundimonas	41275	G	17	28	45	0.00065
Asticcacaulis	76890	G	3	0	3	0.00004
Aureimonas	414371	G	60	144	204	0.00292
Aurantimonas	182269	G	17	47	64	0.00092
Pseudorhizobium	1903858	G	6	0	6	0.00009
Pararhizobium	1612611	G	1	0	1	0.00001
Methylobacterium	407	G	2	3	5	0.00007
Methylorubrum	2282523	G	1	1	2	0.00003
Devosia	46913	G	2	0	2	0.00003
Rhodopseudomonas	1073	G	1	0	1	0.00001
Kaustia	2838250	G	1	1	2	0.00003
Nordella	169055	G	1	0	1	0.00001
Paracoccus	265	G	46	22	68	0.00097
Aliiroseovarius	1658781	G	2	7	9	0.00013
Roseivivax	93682	G	1	4	5	0.00007
Sphingomonas	13687	G	2	0	2	0.00003
Magnetospirillum	13134	G	1	0	1	0.00001
Candidatus Endolissoclinum	1263978	G	1	0	1	0.00001
Gluconobacter	441	G	1	1	2	0.00003
Haematospirillum	1804663	G	1	0	1	0.00001
Rickettsia	780	G	2	0	2	0.00003
Ehrlichia	943	G	1	0	1	0.00001
Hyphomonas	85	G	1	0	1	0.00001
Neisseria	482	G	56	176	232	0.00333
Bordetella	517	G	21	55	76	0.00109
Pigmentiphaga	152267	G	20	0	20	0.00029
Achromobacter	222	G	9	0	9	0.00013
Paenalcaligenes	1100891	G	5	1	6	0.00009
Kerstersia	257820	G	3	7	10	0.00014
Acidovorax	12916	G	4	13	17	0.00024
Pulveribacter	2678886	G	1	3	4	0.00006
Candidatus Symbiobacter	1436289	G	1	0	1	0.00001
Cupriavidus	106589	G	3	3	6	0.00009
Burkholderia	32008	G	1	0	1	0.00001
Ralstonia	48736	G	1	2	3	0.00004
Caldimonas	196013	G	2	6	8	0.00011
Inhella	644355	G	2	2	4	0.00006
Candidatus Kinetoplastibacterium	33055	G	3	0	3	0.00004
Methylophilus	16	G	1	0	1	0.00001
Sulfuricystis	3050898	G	1	1	2	0.00003
Azoarcus	12960	G	2	6	8	0.00011
Micrococcus	1269	G	1221	768	1989	0.02852
Kocuria	57493	G	13	30	43	0.00062
Rothia	32207	G	11	5	16	0.00023
Arthrobacter	1663	G	2	7	9	0.00013
Microbacterium	33882	G	12	17	29	0.00042
Rathayibacter	33886	G	1	0	1	0.00001
Brachybacterium	43668	G	8	10	18	0.00026
Janibacter	53457	G	10	6	16	0.00023
Dermacoccus	57495	G	8	14	22	0.00032
Brevibacterium	1696	G	2	5	7	0.00010
Georgenia	154116	G	2	3	5	0.00007
Ruania	626119	G	1	0	1	0.00001
Corynebacterium	1716	G	174	57	231	0.00331
Dietzia	37914	G	13	0	13	0.00019
Mycobacterium	1763	G	8	18	26	0.00037
Mycolicibacterium	1866885	G	2	0	2	0.00003
Lawsonella	1847725	G	7	3	10	0.00014
Segniliparus	286801	G	6	3	9	0.00013
Nocardia	1817	G	2	0	2	0.00003
Rhodococcus	1827	G	1	1	2	0.00003
Cutibacterium	1912216	G	179	50	229	0.00328
Nocardioides	1839	G	21	25	46	0.00066
Schaalia	2529408	G	45	26	71	0.00102
Actinomyces	1654	G	14	4	18	0.00026
Streptomyces	1883	G	5	16	21	0.00030
Pseudonocardia	1847	G	2	0	2	0.00003
Gardnerella	2701	G	1	0	1	0.00001
Actinoplanes	1865	G	1	0	1	0.00001
Thermobifida	83677	G	1	0	1	0.00001
Candidatus Planktophila	622681	G	1	0	1	0.00001
Streptococcus	1301	G	300	28	328	0.00470
Granulicatella	117563	G	65	58	123	0.00176
Ligilactobacillus	2767887	G	3	0	3	0.00004
Lactobacillus	1578	G	2	2	4	0.00006
Leuconostoc	1243	G	2	0	2	0.00003
Aerococcus	1375	G	5	0	5	0.00007
Bacillus	1386	G	196	5546	5742	0.08232
Cytobacillus	2675230	G	2	0	2	0.00003
Parageobacillus	1906945	G	1	0	1	0.00001
Priestia	2800373	G	1	0	1	0.00001
Neobacillus	2675232	G	1	0	1	0.00001
Mesobacillus	2675231	G	1	0	1	0.00001
Peribacillus	2675229	G	1	0	1	0.00001
Gracilibacillus	74385	G	1	0	1	0.00001
Exiguobacterium	33986	G	67	0	67	0.00096
Staphylococcus	1279	G	60	84	144	0.00206
Nosocomiicoccus	489909	G	2	8	10	0.00014
Salinicoccus	45669	G	1	0	1	0.00001
Paenibacillus	44249	G	7	0	7	0.00010
Gemella	1378	G	6	0	6	0.00009
Pullulanibacillus	475230	G	1	0	1	0.00001
Veillonella	29465	G	83	0	83	0.00119
Megasphaera	906	G	1	0	1	0.00001
Phascolarctobacterium	33024	G	1	0	1	0.00001
Clostridium	1485	G	3	0	3	0.00004
Heliomicrobium	2831443	G	1	1	2	0.00003
Caproicibacterium	2834348	G	1	0	1	0.00001
Filifactor	44259	G	1	0	1	0.00001
Qiania	2944195	G	1	0	1	0.00001
Anaerococcus	165779	G	2	0	2	0.00003
Allobaculum	174708	G	1	0	1	0.00001
Leptolyngbya	47251	G	8	3	11	0.00016
Gloeothece	28070	G	1	0	1	0.00001
Oscillatoria	1158	G	2	4	6	0.00009
Allomeiothermus	2935559	G	2	0	2	0.00003
Truepera	332248	G	1	0	1	0.00001
Spiroplasma	2132	G	1	0	1	0.00001
Chryseobacterium	59732	G	40	0	40	0.00057
Flavobacterium	237	G	2	0	2	0.00003
Flagellimonas	444459	G	1	6	7	0.00010
Ichthyobacterium	1755829	G	1	10	11	0.00016
Prevotella	838	G	8	4	12	0.00017
Pseudoprevotella	2884814	G	4	0	4	0.00006
Barnesiella	397864	G	7	10	17	0.00024
Bacteroides	816	G	4	0	4	0.00006
Phocaeicola	909656	G	1	4	5	0.00007
Butyricimonas	574697	G	5	0	5	0.00007
Porphyromonas	836	G	4	4	8	0.00011
Spirosoma	107	G	3	0	3	0.00004
Hymenobacter	89966	G	1	0	1	0.00001
Pedobacter	84567	G	1	0	1	0.00001
Mucilaginibacter	423349	G	1	0	1	0.00001
Filimonas	649460	G	1	0	1	0.00001
Pelodictyon	1099	G	1	0	1	0.00001
Limnoglobus	2731450	G	13	15	28	0.00040
Telmatocola	1382832	G	7	2	9	0.00013
Gemmata	113	G	6	1	7	0.00010
Urbifossiella	2807415	G	4	7	11	0.00016
Treponema	157	G	6	0	6	0.00009
Arcobacter	28196	G	3	0	3	0.00004
Aliarcobacter	2321111	G	1	0	1	0.00001
Hydrogenimonas	223785	G	1	0	1	0.00001
Dissulfurispira	2811506	G	3	0	3	0.00004
Calditerrivibrio	545865	G	3	0	3	0.00004
Leptotrichia	32067	G	2	0	2	0.00003
Microvenator	2946507	G	2	0	2	0.00003
Maridesulfovibrio	2794998	G	1	0	1	0.00001
Thermovibrio	171868	G	1	0	1	0.00001
Methanocaldococcus	196118	G	501	262	763	0.01094
Methanotorris	196119	G	1	0	1	0.00001
Methanococcus	2184	G	1	0	1	0.00001
Homo	9605	G	22	2	24	0.00034
Rotavirus	10912	G	2	0	2	0.00003
