name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus	1386	G	101	21706	21807	0.58781
Lentibacillus	175304	G	1	0	1	0.00003
Neobacillus	2675232	G	1	0	1	0.00003
Staphylococcus	1279	G	15	145	160	0.00431
Paenibacillus	44249	G	4	0	4	0.00011
Gemella	1378	G	2	0	2	0.00005
Streptococcus	1301	G	27	91	118	0.00318
Lactobacillus	1578	G	4	1	5	0.00013
Ligilactobacillus	2767887	G	2	7	9	0.00024
Bombilactobacillus	2767878	G	1	0	1	0.00003
Granulicatella	117563	G	7	34	41	0.00111
Enterococcus	1350	G	1	53	54	0.00146
Faecalibacterium	216851	G	17	21	38	0.00102
Subdoligranulum	292632	G	6	2	8	0.00022
Ruminococcus	1263	G	3	0	3	0.00008
Fastidiosipila	236752	G	1	0	1	0.00003
Flavonifractor	946234	G	1	2	3	0.00008
Eubacterium	1730	G	1	1	2	0.00005
Blautia	572511	G	7	2	9	0.00024
Coprococcus	33042	G	6	10	16	0.00043
Mediterraneibacter	2316020	G	3	5	8	0.00022
Roseburia	841	G	2	1	3	0.00008
Anaerobutyricum	2569097	G	2	2	4	0.00011
Butyrivibrio	830	G	1	0	1	0.00003
Enterocloster	2719313	G	1	0	1	0.00003
Anaerococcus	165779	G	8	13	21	0.00057
Veillonella	29465	G	3	0	3	0.00008
Cutibacterium	1912216	G	107	44	151	0.00407
Arachnia	2801844	G	1	0	1	0.00003
Corynebacterium	1716	G	22	12	34	0.00092
Lawsonella	1847725	G	1	0	1	0.00003
Micrococcus	1269	G	8	0	8	0.00022
Rothia	32207	G	2	1	3	0.00008
Cellulomonas	1707	G	1	1	2	0.00005
Brachybacterium	43668	G	1	2	3	0.00008
Dermacoccus	57495	G	1	0	1	0.00003
Actinomyces	1654	G	1	0	1	0.00003
Varibaculum	184869	G	1	1	2	0.00005
Actinomycetospora	402649	G	1	2	3	0.00008
Nakamurella	53460	G	2	4	6	0.00016
Gardnerella	2701	G	1	0	1	0.00003
Rubrobacter	42255	G	1	0	1	0.00003
Capsulimonas	2494209	G	2	0	2	0.00005
Escherichia	561	G	5	9570	9575	0.25809
Klebsiella	570	G	2	1734	1736	0.04679
Enterobacter	547	G	1	576	577	0.01555
Erwinia	551	G	1	10	11	0.00030
Haemophilus	724	G	5	9	14	0.00038
Pseudomonas	286	G	4	139	143	0.00385
Stenotrophomonas	40323	G	3	25	28	0.00075
Tahibacter	1453544	G	1	0	1	0.00003
Moraxella	475	G	2	0	2	0.00005
Acinetobacter	469	G	1	0	1	0.00003
Vibrio	662	G	2	5	7	0.00019
Legionella	445	G	1	0	1	0.00003
Aeromonas	642	G	1	31	32	0.00086
Halomonas	2745	G	1	2	3	0.00008
Paracoccus	265	G	4	0	4	0.00011
Gemmobacter	204456	G	4	8	12	0.00032
Aliiroseovarius	1658781	G	1	1	2	0.00005
Methylorubrum	2282523	G	2	5	7	0.00019
Phyllobacterium	28100	G	1	0	1	0.00003
Sphingomonas	13687	G	4	1	5	0.00013
Asticcacaulis	76890	G	3	0	3	0.00008
Roseomonas	125216	G	1	0	1	0.00003
Cupriavidus	106589	G	3	0	3	0.00008
Ralstonia	48736	G	1	3	4	0.00011
Variovorax	34072	G	2	6	8	0.00022
Caldimonas	196013	G	2	7	9	0.00024
Sphaerotilus	34102	G	1	3	4	0.00011
Neisseria	482	G	2	3	5	0.00013
Nitrosomonas	914	G	1	0	1	0.00003
Porphyromonas	836	G	3	1	4	0.00011
Macellibacteroides	1159323	G	1	0	1	0.00003
Prevotella	838	G	2	0	2	0.00005
Pseudoprevotella	2884814	G	1	0	1	0.00003
Segatella	2974251	G	1	0	1	0.00003
Bacteroides	816	G	1	0	1	0.00003
Phocaeicola	909656	G	1	2	3	0.00008
Odoribacter	283168	G	1	0	1	0.00003
Hymenobacter	89966	G	5	0	5	0.00013
Spirosoma	107	G	1	0	1	0.00003
Gilvibacter	379070	G	1	1	2	0.00005
Chitinophaga	79328	G	2	0	2	0.00005
Sphingobacterium	28453	G	1	0	1	0.00003
Fontisphaera	3050007	G	1	0	1	0.00003
Limnoglobus	2731450	G	1	0	1	0.00003
Campylobacter	194	G	1	0	1	0.00003
Maridesulfovibrio	2794998	G	1	0	1	0.00003
Methanocaldococcus	196118	G	408	1878	2286	0.06162
Homo	9605	G	4	5	9	0.00024
