name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	347	108	455	0.00834
Ruminococcus	1263	G	24	7	31	0.00057
Subdoligranulum	292632	G	24	4	28	0.00051
Flavonifractor	946234	G	12	31	43	0.00079
Pusillibacter	2892397	G	4	7	11	0.00020
Vescimonas	2892396	G	4	14	18	0.00033
Anaerotruncus	244127	G	2	9	11	0.00020
Ruthenibacterium	1905344	G	2	3	5	0.00009
Paludihabitans	2038676	G	2	0	2	0.00004
Lawsonibacter	2172004	G	2	7	9	0.00017
Caproicibacterium	2834348	G	2	4	6	0.00011
Oscillibacter	459786	G	1	2	3	0.00006
Intestinimonas	1392389	G	8	11	19	0.00035
Flintibacter	1918454	G	6	10	16	0.00029
Fenollaria	1686313	G	1	0	1	0.00002
Clostridium	1485	G	13	34	47	0.00086
Eubacterium	1730	G	8	11	19	0.00035
Desulfitobacterium	36853	G	1	3	4	0.00007
Intestinibacillus	1928820	G	1	0	1	0.00002
Acutalibacter	1918385	G	1	0	1	0.00002
Candidatus Formimonas	2840454	G	1	0	1	0.00002
Symbiobacterium	2733	G	1	0	1	0.00002
Blautia	572511	G	95	76	171	0.00314
Anaerobutyricum	2569097	G	62	57	119	0.00218
Mediterraneibacter	2316020	G	57	48	105	0.00193
Agathobacter	1766253	G	45	53	98	0.00180
Roseburia	841	G	30	11	41	0.00075
Anaerostipes	207244	G	26	17	43	0.00079
Lachnospira	28050	G	14	6	20	0.00037
Dorea	189330	G	9	13	22	0.00040
Coprococcus	33042	G	8	13	21	0.00039
Enterocloster	2719313	G	8	2	10	0.00018
Stomatobaculum	1213720	G	6	1	7	0.00013
Simiaoa	2944193	G	4	4	8	0.00015
Lacrimispora	2719231	G	3	0	3	0.00006
Wujia	2944152	G	2	4	6	0.00011
Anaerocolumna	1843210	G	1	0	1	0.00002
Wansuia	2944198	G	1	0	1	0.00002
Herbinix	1663717	G	1	0	1	0.00002
Emergencia	1926556	G	1	0	1	0.00002
Monoglobus	2039302	G	1	0	1	0.00002
Staphylococcus	1279	G	347	30894	31241	0.57285
Bacillus	1386	G	129	2275	2404	0.04408
Anoxybacillus	150247	G	23	0	23	0.00042
Heyndrickxia	2837504	G	9	1	10	0.00018
Caldifermentibacillus	3034001	G	3	26	29	0.00053
Neobacillus	2675232	G	3	0	3	0.00006
Caldibacillus	1276290	G	2	38	40	0.00073
Niallia	2837506	G	1	0	1	0.00002
Mesobacillus	2675231	G	1	0	1	0.00002
Priestia	2800373	G	1	1	2	0.00004
Terribacillus	459532	G	1	0	1	0.00002
Paenibacillus	44249	G	9	0	9	0.00017
Brevibacillus	55080	G	1	0	1	0.00002
Kyrpidia	1129704	G	3	0	3	0.00006
Alicyclobacillus	29330	G	2	0	2	0.00004
Gemella	1378	G	5	0	5	0.00009
Thermoactinomyces	2023	G	1	1	2	0.00004
Planococcus	1372	G	1	0	1	0.00002
Streptococcus	1301	G	108	16	124	0.00227
Lactococcus	1357	G	7	31	38	0.00070
Lactobacillus	1578	G	15	0	15	0.00028
Limosilactobacillus	2742598	G	2	1	3	0.00006
Companilactobacillus	2767879	G	2	0	2	0.00004
Latilactobacillus	2767885	G	1	11	12	0.00022
Weissella	46255	G	1	0	1	0.00002
Lacticaseibacillus	2759736	G	1	62	63	0.00116
Lactiplantibacillus	2767842	G	1	1	2	0.00004
Aerococcus	1375	G	3	0	3	0.00006
Granulicatella	117563	G	2	1	3	0.00006
Enterococcus	1350	G	1	0	1	0.00002
Veillonella	29465	G	36	1	37	0.00068
Megasphaera	906	G	17	2	19	0.00035
Dialister	39948	G	1	0	1	0.00002
Selenomonas	970	G	5	0	5	0.00009
Phascolarctobacterium	33024	G	1	0	1	0.00002
Anaerococcus	165779	G	28	4	32	0.00059
Finegoldia	150022	G	10	4	14	0.00026
Peptoniphilus	162289	G	1	0	1	0.00002
Catenibacterium	135858	G	9	2	11	0.00020
Erysipelothrix	1647	G	3	1	4	0.00007
Turicibacter	191303	G	3	0	3	0.00006
Micrococcus	1269	G	59	35	94	0.00172
Kocuria	57493	G	45	65	110	0.00202
Rothia	32207	G	34	14	48	0.00088
Arthrobacter	1663	G	18	54	72	0.00132
Pseudarthrobacter	1742993	G	3	3	6	0.00011
Paenarthrobacter	1742992	G	1	0	1	0.00002
Glutamicibacter	1742989	G	1	0	1	0.00002
Phycicoccus	367298	G	22	78	100	0.00183
Pedococcus	2805645	G	6	22	28	0.00051
Janibacter	53457	G	3	0	3	0.00006
Terrabacter	53355	G	1	3	4	0.00007
Microbacterium	33882	G	13	16	29	0.00053
Diaminobutyricibacter	1632778	G	8	7	15	0.00028
Clavibacter	1573	G	4	80	84	0.00154
Microcella	337004	G	2	2	4	0.00007
Marisediminicola	1230698	G	1	1	2	0.00004
Leucobacter	55968	G	1	0	1	0.00002
Aquiluna	529881	G	1	0	1	0.00002
Frigoribacterium	96492	G	1	1	2	0.00004
Subtercola	120212	G	1	0	1	0.00002
Dermacoccus	57495	G	14	17	31	0.00057
Luteipulveratus	745364	G	10	11	21	0.00039
Brachybacterium	43668	G	13	9	22	0.00040
Actinotalea	458839	G	7	18	25	0.00046
Cellulomonas	1707	G	1	0	1	0.00002
Ornithinimicrobium	125287	G	3	7	10	0.00018
Demequina	577469	G	6	3	9	0.00017
Dermatophilus	1862	G	1	0	1	0.00002
Sanguibacter	60919	G	1	0	1	0.00002
Cutibacterium	1912216	G	334	132	466	0.00854
Brooklawnia	369926	G	7	10	17	0.00031
Microlunatus	29404	G	6	6	12	0.00022
Arachnia	2801844	G	5	3	8	0.00015
Propionibacterium	1743	G	3	3	6	0.00011
Vaginimicrobium	2919589	G	1	0	1	0.00002
Nocardioides	1839	G	12	15	27	0.00050
Aeromicrobium	2040	G	5	4	9	0.00017
Corynebacterium	1716	G	118	56	174	0.00319
Gordonia	2053	G	40	0	40	0.00073
Skermania	59613	G	2	5	7	0.00013
Rhodococcus	1827	G	13	18	31	0.00057
Nocardia	1817	G	6	0	6	0.00011
Williamsia	85043	G	5	16	21	0.00039
Lawsonella	1847725	G	14	11	25	0.00046
Mycobacterium	1763	G	1	0	1	0.00002
Hoyosella	697025	G	1	0	1	0.00002
Actinomyces	1654	G	29	5	34	0.00062
Schaalia	2529408	G	14	7	21	0.00039
Gleimia	2692113	G	1	1	2	0.00004
Pauljensenia	2740557	G	1	2	3	0.00006
Changpingibacter	2912996	G	1	0	1	0.00002
Blastococcus	38501	G	18	45	63	0.00116
Bifidobacterium	1678	G	29	20	49	0.00090
Scardovia	196081	G	2	0	2	0.00004
Parascardovia	196082	G	1	0	1	0.00002
