name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	2165	998	3163	0.03617
Vescimonas	2892396	G	264	461	725	0.00829
Subdoligranulum	292632	G	109	31	140	0.00160
Lawsonibacter	2172004	G	33	65	98	0.00112
Ethanoligenens	253238	G	29	17	46	0.00053
Paludihabitans	2038676	G	28	3	31	0.00035
Ruminococcus	1263	G	19	1	20	0.00023
Caproicibacterium	2834348	G	16	25	41	0.00047
Flavonifractor	946234	G	15	21	36	0.00041
Pusillibacter	2892397	G	10	11	21	0.00024
Anaerotruncus	244127	G	9	22	31	0.00035
Amygdalobacter	3079925	G	2	0	2	0.00002
Petroclostridium	2304687	G	2	0	2	0.00002
Ruthenibacterium	1905344	G	1	0	1	0.00001
Solibaculum	2842531	G	1	2	3	0.00003
Clostridium	1485	G	55	224	279	0.00319
Hungatella	1649459	G	9	6	15	0.00017
Caloramator	44258	G	1	2	3	0.00003
Fenollaria	1686313	G	21	0	21	0.00024
Intestinimonas	1392389	G	6	5	11	0.00013
Flintibacter	1918454	G	4	4	8	0.00009
Sinanaerobacter	2886866	G	1	0	1	0.00001
Massilistercora	2717089	G	1	1	2	0.00002
Intestinibacillus	1928820	G	7	5	12	0.00014
Eubacterium	1730	G	3	3	6	0.00007
Alkalibacter	274470	G	2	0	2	0.00002
Aristaeella	3046369	G	5	0	5	0.00006
Syntrophomonas	862	G	1	0	1	0.00001
Syntrophothermus	129001	G	1	0	1	0.00001
Desulforamulus	2916693	G	2	0	2	0.00002
Maliibacterium	3047433	G	2	0	2	0.00002
Desulfitobacterium	36853	G	1	0	1	0.00001
Desulfosporosinus	79206	G	1	0	1	0.00001
Alkalicella	2838170	G	1	0	1	0.00001
Acutalibacter	1918385	G	1	0	1	0.00001
Mediterraneibacter	2316020	G	447	334	781	0.00893
Blautia	572511	G	417	277	694	0.00794
Simiaoa	2944193	G	203	205	408	0.00467
Dorea	189330	G	193	239	432	0.00494
Roseburia	841	G	129	133	262	0.00300
Anaerobutyricum	2569097	G	71	59	130	0.00149
Enterocloster	2719313	G	42	7	49	0.00056
Chakrabartyella	3088373	G	39	9	48	0.00055
Coprococcus	33042	G	29	33	62	0.00071
Butyrivibrio	830	G	20	1	21	0.00024
Anaerostipes	207244	G	15	18	33	0.00038
Marvinbryantia	248744	G	11	2	13	0.00015
Lachnospira	28050	G	8	3	11	0.00013
Lacrimispora	2719231	G	7	1	8	0.00009
Anaerocolumna	1843210	G	6	0	6	0.00007
Kineothrix	2163168	G	6	0	6	0.00007
Chordicoccus	3031933	G	5	0	5	0.00006
Wansuia	2944198	G	5	0	5	0.00006
Herbinix	1663717	G	3	2	5	0.00006
Lachnoclostridium	1506553	G	3	1	4	0.00005
Anaeromicropila	3024823	G	3	0	3	0.00003
Lachnoanaerobaculum	1164882	G	2	0	2	0.00002
Stomatobaculum	1213720	G	2	0	2	0.00002
Pseudobutyrivibrio	46205	G	2	0	2	0.00002
Qiania	2944195	G	1	0	1	0.00001
Anaeropeptidivorans	2997360	G	1	0	1	0.00001
Sellimonas	1769710	G	1	0	1	0.00001
Agathobacter	1766253	G	1	1	2	0.00002
Anaerotignum	2039240	G	60	31	91	0.00104
Aminipila	2060094	G	5	0	5	0.00006
Emergencia	1926556	G	1	0	1	0.00001
Clostridioides	1870884	G	2	2716	2718	0.03108
Romboutsia	1501226	G	1	0	1	0.00001
Filifactor	44259	G	1	0	1	0.00001
Aceticella	3051499	G	1	0	1	0.00001
Moorella	44260	G	1	0	1	0.00001
Christensenella	990721	G	1	0	1	0.00001
Monoglobus	2039302	G	1	0	1	0.00001
Bacillus	1386	G	188	10358	10546	0.12059
Allobacillus	1400133	G	3	0	3	0.00003
Lysinibacillus	400634	G	2	0	2	0.00002
Peribacillus	2675229	G	1	0	1	0.00001
Mesobacillus	2675231	G	1	0	1	0.00001
Neobacillus	2675232	G	1	0	1	0.00001
Rossellomorea	2837508	G	1	0	1	0.00001
Lentibacillus	175304	G	1	0	1	0.00001
Halobacillus	45667	G	1	0	1	0.00001
Staphylococcus	1279	G	45	352	397	0.00454
Jeotgalicoccus	227979	G	1	0	1	0.00001
Paenibacillus	44249	G	19	0	19	0.00022
Kyrpidia	1129704	G	14	0	14	0.00016
Gemella	1378	G	5	0	5	0.00006
Solibacillus	648800	G	1	0	1	0.00001
Streptococcus	1301	G	71	14	85	0.00097
Lactococcus	1357	G	6	22	28	0.00032
Lactobacillus	1578	G	7	2	9	0.00010
Ligilactobacillus	2767887	G	2	1	3	0.00003
Apilactobacillus	2767877	G	1	0	1	0.00001
Leuconostoc	1243	G	1	1	2	0.00002
Aerococcus	1375	G	7	3	10	0.00011
Facklamia	66831	G	1	0	1	0.00001
Dolosigranulum	29393	G	4	0	4	0.00005
Carnobacterium	2747	G	1	0	1	0.00001
Granulicatella	117563	G	1	1	2	0.00002
Enterococcus	1350	G	2	1	3	0.00003
Faecalibacillus	2678885	G	45	20	65	0.00074
Catenibacterium	135858	G	1	0	1	0.00001
Thomasclavelia	3025755	G	1	2	3	0.00003
Longicatena	1918536	G	1	1	2	0.00002
Amedibacterium	2749267	G	1	1	2	0.00002
Phascolarctobacterium	33024	G	26	2	28	0.00032
Veillonella	29465	G	11	4	15	0.00017
Dialister	39948	G	5	0	5	0.00006
Selenomonas	970	G	5	0	5	0.00006
Megamonas	158846	G	2	0	2	0.00002
Anaerococcus	165779	G	7	2	9	0.00010
Helcococcus	31983	G	6	0	6	0.00007
Finegoldia	150022	G	5	1	6	0.00007
Peptoniphilus	162289	G	4	2	6	0.00007
Parvimonas	543311	G	1	0	1	0.00001
Candidatus Contubernalis	338648	G	8	0	8	0.00009
Cutibacterium	1912216	G	324	82	406	0.00464
Propionibacterium	1743	G	1	0	1	0.00001
Microlunatus	29404	G	1	1	2	0.00002
Brooklawnia	369926	G	1	1	2	0.00002
Arachnia	2801844	G	1	0	1	0.00001
Nocardioides	1839	G	7	0	7	0.00008
Micropruina	116071	G	2	2	4	0.00005
Aeromicrobium	2040	G	1	0	1	0.00001
Friedmanniella	53387	G	1	2	3	0.00003
Micrococcus	1269	G	23	3	26	0.00030
Kocuria	57493	G	22	11	33	0.00038
Rothia	32207	G	16	5	21	0.00024
Arthrobacter	1663	G	7	7	14	0.00016
Pseudarthrobacter	1742993	G	7	10	17	0.00019
Microbacterium	33882	G	12	4	16	0.00018
Diaminobutyricibacter	1632778	G	3	2	5	0.00006
Clavibacter	1573	G	2	0	2	0.00002
Leucobacter	55968	G	1	1	2	0.00002
Janibacter	53457	G	8	10	18	0.00021
Phycicoccus	367298	G	1	1	2	0.00002
Pedococcus	2805645	G	1	1	2	0.00002
Luteipulveratus	745364	G	5	3	8	0.00009
Dermacoccus	57495	G	4	3	7	0.00008
Brachybacterium	43668	G	6	4	10	0.00011
Cellulomonas	1707	G	1	1	2	0.00002
Actinotalea	458839	G	1	1	2	0.00002
Kytococcus	57499	G	2	2	4	0.00005
Sanguibacter	60919	G	2	2	4	0.00005
Dermatophilus	1862	G	1	0	1	0.00001
Brevibacterium	1696	G	1	1	2	0.00002
Demequina	577469	G	1	0	1	0.00001
Corynebacterium	1716	G	43	7	50	0.00057
Lawsonella	1847725	G	11	1	12	0.00014
Mycobacterium	1763	G	3	95	98	0.00112
Mycolicibacterium	1866885	G	2	0	2	0.00002
Mycobacteroides	670516	G	1	0	1	0.00001
Rhodococcus	1827	G	4	0	4	0.00005
Nocardia	1817	G	1	0	1	0.00001
Gordonia	2053	G	4	1	5	0.00006
Skermania	59613	G	1	0	1	0.00001
Dietzia	37914	G	4	2	6	0.00007
Actinomyces	1654	G	41	10	51	0.00058
Schaalia	2529408	G	2	0	2	0.00002
Blastococcus	38501	G	15	26	41	0.00047
Geodermatophilus	1860	G	1	2	3	0.00003
Modestobacter	88138	G	1	0	1	0.00001
Streptomyces	1883	G	7	5	12	0.00014
Candidatus Nanopelagicus	2039639	G	6	0	6	0.00007
Streptomonospora	104204	G	4	0	4	0.00005
Bifidobacterium	1678	G	3	14	17	0.00019
Micromonospora	1873	G	1	0	1	0.00001
Actinocatenispora	390988	G	1	1	2	0.00002
Actinomycetospora	402649	G	1	0	1	0.00001
Collinsella	102106	G	22	7	29	0.00033
Olsenella	133925	G	2	0	2	0.00002
Thermophilibacter	2847307	G	1	0	1	0.00001
Eggerthella	84111	G	1	0	1	0.00001
Conexibacter	191494	G	1	2	3	0.00003
Rubrobacter	42255	G	1	0	1	0.00001
Nostoc	1177	G	3	4	7	0.00008
