name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	138	6	144	0.00303
Subdoligranulum	292632	G	29	1	30	0.00063
Vescimonas	2892396	G	9	14	23	0.00048
Ruminococcus	1263	G	6	1	7	0.00015
Flavonifractor	946234	G	6	13	19	0.00040
Lawsonibacter	2172004	G	5	17	22	0.00046
Acetivibrio	35829	G	4	6	10	0.00021
Caproicibacterium	2834348	G	3	9	12	0.00025
Mageeibacillus	1637257	G	2	2	4	0.00008
Paludihabitans	2038676	G	1	0	1	0.00002
Clostridium	1485	G	18	103	121	0.00255
Caloramator	44258	G	6	0	6	0.00013
Hungatella	1649459	G	2	0	2	0.00004
Intestinimonas	1392389	G	5	5	10	0.00021
Aristaeella	3046369	G	3	0	3	0.00006
Eubacterium	1730	G	1	1	2	0.00004
Alkalibacter	274470	G	1	0	1	0.00002
Intestinibacillus	1928820	G	1	0	1	0.00002
Maliibacterium	3047433	G	1	0	1	0.00002
Blautia	572511	G	76	45	121	0.00255
Simiaoa	2944193	G	26	28	54	0.00114
Mediterraneibacter	2316020	G	26	29	55	0.00116
Roseburia	841	G	20	9	29	0.00061
Dorea	189330	G	15	24	39	0.00082
Coprococcus	33042	G	14	18	32	0.00067
Anaerobutyricum	2569097	G	12	10	22	0.00046
Anaerostipes	207244	G	10	3	13	0.00027
Herbinix	1663717	G	7	3	10	0.00021
Butyrivibrio	830	G	6	0	6	0.00013
Lachnoclostridium	1506553	G	6	2	8	0.00017
Lachnospira	28050	G	5	1	6	0.00013
Enterocloster	2719313	G	5	0	5	0.00011
Agathobacter	1766253	G	5	5	10	0.00021
Lacrimispora	2719231	G	3	0	3	0.00006
Chordicoccus	3031933	G	2	0	2	0.00004
Chakrabartyella	3088373	G	2	0	2	0.00004
Stomatobaculum	1213720	G	2	0	2	0.00004
Sellimonas	1769710	G	1	0	1	0.00002
Lachnoanaerobaculum	1164882	G	1	0	1	0.00002
Novisyntrophococcus	2888809	G	1	0	1	0.00002
Anaerocolumna	1843210	G	1	0	1	0.00002
Anaeromicropila	3024823	G	1	0	1	0.00002
Anaerotignum	2039240	G	5	2	7	0.00015
Mogibacterium	86331	G	1	0	1	0.00002
Emergencia	1926556	G	1	0	1	0.00002
Aminipila	2060094	G	1	0	1	0.00002
Filifactor	44259	G	2	0	2	0.00004
Zhaonella	2748674	G	2	0	2	0.00004
Christensenella	990721	G	2	0	2	0.00004
Monoglobus	2039302	G	1	0	1	0.00002
Bacillus	1386	G	204	4694	4898	0.10319
Anoxybacillus	150247	G	29	3	32	0.00067
Neobacillus	2675232	G	4	0	4	0.00008
Priestia	2800373	G	2	0	2	0.00004
Cytobacillus	2675230	G	1	0	1	0.00002
