name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	2573	337	2910	0.07409
Subdoligranulum	292632	G	18	1	19	0.00048
Vescimonas	2892396	G	7	6	13	0.00033
Pusillibacter	2892397	G	6	4	10	0.00025
Acetivibrio	35829	G	5	2	7	0.00018
Anaerotruncus	244127	G	5	15	20	0.00051
Flavonifractor	946234	G	4	4	8	0.00020
Ruminococcus	1263	G	3	0	3	0.00008
Paludihabitans	2038676	G	3	0	3	0.00008
Oscillibacter	459786	G	2	2	4	0.00010
Caproicibacterium	2834348	G	2	1	3	0.00008
Solibaculum	2842531	G	1	2	3	0.00008
Clostridium	1485	G	27	44	71	0.00181
Hungatella	1649459	G	7	1	8	0.00020
Aristaeella	3046369	G	12	0	12	0.00031
Eubacterium	1730	G	7	0	7	0.00018
Massilistercora	2717089	G	2	0	2	0.00005
Maliibacterium	3047433	G	1	0	1	0.00003
Desulfitobacterium	36853	G	1	0	1	0.00003
Mediterraneibacter	2316020	G	301	50	351	0.00894
Enterocloster	2719313	G	42	0	42	0.00107
Blautia	572511	G	29	665	694	0.01767
Chakrabartyella	3088373	G	25	4	29	0.00074
Roseburia	841	G	24	1	25	0.00064
Anaerobutyricum	2569097	G	20	3	23	0.00059
Simiaoa	2944193	G	17	2	19	0.00048
Lacrimispora	2719231	G	12	0	12	0.00031
Anaerostipes	207244	G	10	2	12	0.00031
Lachnoanaerobaculum	1164882	G	9	0	9	0.00023
Dorea	189330	G	8	2	10	0.00025
Marvinbryantia	248744	G	7	0	7	0.00018
Novisyntrophococcus	2888809	G	7	0	7	0.00018
Butyrivibrio	830	G	6	0	6	0.00015
Lachnoclostridium	1506553	G	5	0	5	0.00013
Agathobacter	1766253	G	2	0	2	0.00005
Sellimonas	1769710	G	2	0	2	0.00005
Stomatobaculum	1213720	G	1	0	1	0.00003
Anaeromicropila	3024823	G	1	0	1	0.00003
Anaeropeptidivorans	2997360	G	1	0	1	0.00003
Coprococcus	33042	G	1	0	1	0.00003
Herbinix	1663717	G	1	0	1	0.00003
Anaerotignum	2039240	G	54	28	82	0.00209
Filifactor	44259	G	7	0	7	0.00018
Aminipila	2060094	G	1	0	1	0.00003
Bacillus	1386	G	113	4508	4621	0.11766
Pontibacillus	289201	G	3	0	3	0.00008
Fictibacillus	1329200	G	3	0	3	0.00008
Priestia	2800373	G	2	0	2	0.00005
Cytobacillus	2675230	G	1	0	1	0.00003
Neobacillus	2675232	G	1	0	1	0.00003
Psychrobacillus	1221880	G	1	0	1	0.00003
Shouchella	2893057	G	1	0	1	0.00003
Staphylococcus	1279	G	17	65	82	0.00209
Paenibacillus	44249	G	7	0	7	0.00018
Gemella	1378	G	5	0	5	0.00013
Alicyclobacillus	29330	G	1	0	1	0.00003
Streptococcus	1301	G	32	11	43	0.00109
Lactobacillus	1578	G	2	0	2	0.00005
Leuconostoc	1243	G	2	0	2	0.00005
Carnobacterium	2747	G	2	0	2	0.00005
Faecalibacillus	2678885	G	32	5	37	0.00094
Thomasclavelia	3025755	G	6	0	6	0.00015
Selenomonas	970	G	9	0	9	0.00023
Veillonella	29465	G	1	0	1	0.00003
Phascolarctobacterium	33024	G	1	0	1	0.00003
Finegoldia	150022	G	2	0	2	0.00005
Anaerococcus	165779	G	2	0	2	0.00005
Cutibacterium	1912216	G	119	24	143	0.00364
Propionibacterium	1743	G	1	0	1	0.00003
Arachnia	2801844	G	1	0	1	0.00003
Nocardioides	1839	G	3	1	4	0.00010
Corynebacterium	1716	G	19	2	21	0.00053
Mycobacterium	1763	G	12	14	26	0.00066
Mycobacteroides	670516	G	2	0	2	0.00005
Dietzia	37914	G	1	0	1	0.00003
Micrococcus	1269	G	8	0	8	0.00020
Rothia	32207	G	4	1	5	0.00013
Kocuria	57493	G	1	1	2	0.00005
Pseudarthrobacter	1742993	G	1	2	3	0.00008
Brachybacterium	43668	G	3	0	3	0.00008
Agrococcus	46352	G	1	2	3	0.00008
Dermacoccus	57495	G	1	1	2	0.00005
Bifidobacterium	1678	G	4	0	4	0.00010
Actinomyces	1654	G	1	0	1	0.00003
Gleimia	2692113	G	1	0	1	0.00003
Actinomycetospora	402649	G	2	1	3	0.00008
Streptomyces	1883	G	2	1	3	0.00008
Rubrobacter	42255	G	5	0	5	0.00013
Ilumatobacter	682522	G	4	0	4	0.00010
Eggerthella	84111	G	1	0	1	0.00003
Miltoncostaea	2843200	G	1	0	1	0.00003
Calothrix	1186	G	2	2	4	0.00010
Oscillatoria	1158	G	2	1	3	0.00008
Chroococcidiopsis	54298	G	1	1	2	0.00005
Haploplasma	2903106	G	2	0	2	0.00005
Klebsiella	570	G	310	19950	20260	0.51586
Escherichia	561	G	8	583	591	0.01505
Salmonella	590	G	2	7178	7180	0.18282
Enterobacter	547	G	1	26	27	0.00069
Shigella	620	G	1	272	273	0.00695
Buchnera	32199	G	1	0	1	0.00003
Providencia	586	G	1	0	1	0.00003
Haemophilus	724	G	15	4	19	0.00048
Gallibacterium	155493	G	3	2	5	0.00013
Mannheimia	75984	G	1	18	19	0.00048
Pseudomonas	286	G	20	21	41	0.00104
Acinetobacter	469	G	8	2	10	0.00025
Moraxella	475	G	4	0	4	0.00010
Psychrobacter	497	G	1	0	1	0.00003
Vibrio	662	G	7	1	8	0.00020
Photobacterium	657	G	1	0	1	0.00003
Flagellatimonas	2893022	G	4	3	7	0.00018
Stenotrophomonas	40323	G	4	2	6	0.00015
Xanthomonas	338	G	2	0	2	0.00005
Halomonas	2745	G	4	0	4	0.00010
Marinomonas	28253	G	1	0	1	0.00003
Candidatus Palibaumannia	198346	G	2	0	2	0.00005
Rheinheimera	67575	G	1	0	1	0.00003
