name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Simiaoa	2944193	G	331	600	931	0.00855
Mediterraneibacter	2316020	G	240	419	659	0.00605
Enterocloster	2719313	G	222	96	318	0.00292
Kineothrix	2163168	G	174	4	178	0.00163
Anaerocolumna	1843210	G	117	0	117	0.00107
Lachnospira	28050	G	77	62	139	0.00128
Anaerostipes	207244	G	70	39	109	0.00100
Blautia	572511	G	31	14	45	0.00041
Lacrimispora	2719231	G	21	13	34	0.00031
Roseburia	841	G	16	28	44	0.00040
Lachnoclostridium	1506553	G	10	7	17	0.00016
Agathobacter	1766253	G	9	19	28	0.00026
Dorea	189330	G	7	22	29	0.00027
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Anaeromicropila	3024823	G	1	0	1	0.00001
Anaerobutyricum	2569097	G	1	1	2	0.00002
Coprococcus	33042	G	1	0	1	0.00001
Candidatus Epulonipiscium	2383	G	1	0	1	0.00001
Butyrivibrio	830	G	1	0	1	0.00001
Defluviitalea	1185408	G	6	4	10	0.00009
Clostridium	1485	G	236	581	817	0.00750
Hungatella	1649459	G	49	50	99	0.00091
Hathewaya	1769729	G	1	1	2	0.00002
Flavonifractor	946234	G	157	99	256	0.00235
Faecalibacterium	216851	G	16	118	134	0.00123
Ruminococcus	1263	G	11	6	17	0.00016
Vescimonas	2892396	G	8	9	17	0.00016
Ruthenibacterium	1905344	G	3	1	4	0.00004
Anaerotruncus	244127	G	1	0	1	0.00001
Flintibacter	1918454	G	11	3	14	0.00013
Massilistercora	2717089	G	7	13	20	0.00018
Carboxydocella	178898	G	1	0	1	0.00001
Eubacterium	1730	G	6	13	19	0.00017
Maliibacterium	3047433	G	1	0	1	0.00001
Aristaeella	3046369	G	1	0	1	0.00001
Peptostreptococcus	1257	G	1	2	3	0.00003
Intestinibacter	1505657	G	1	9	10	0.00009
Clostridioides	1870884	G	1	9	10	0.00009
Mogibacterium	86331	G	1	0	1	0.00001
Bacillus	1386	G	299	8073	8372	0.07690
