name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	12	3	15	0.01056
Mediterraneibacter	2316020	G	6	5	11	0.00775
Roseburia	841	G	4	2	6	0.00423
Enterocloster	2719313	G	3	0	3	0.00211
Dorea	189330	G	3	3	6	0.00423
Chakrabartyella	3088373	G	2	0	2	0.00141
Anaeropeptidivorans	2997360	G	1	0	1	0.00070
Lachnoclostridium	1506553	G	1	0	1	0.00070
Simiaoa	2944193	G	1	0	1	0.00070
Novisyntrophococcus	2888809	G	1	0	1	0.00070
Lachnospira	28050	G	1	0	1	0.00070
Lacrimispora	2719231	G	1	0	1	0.00070
Anaerotignum	2039240	G	4	1	5	0.00352
Faecalibacterium	216851	G	20	11	31	0.02183
Subdoligranulum	292632	G	3	0	3	0.00211
Flavonifractor	946234	G	2	1	3	0.00211
Ruminococcus	1263	G	1	0	1	0.00070
Vescimonas	2892396	G	1	0	1	0.00070
Ruthenibacterium	1905344	G	1	0	1	0.00070
Eubacterium	1730	G	1	0	1	0.00070
Flintibacter	1918454	G	1	1	2	0.00141
Clostridioides	1870884	G	1	2	3	0.00211
Staphylococcus	1279	G	5	333	338	0.23803
Peribacillus	2675229	G	1	1	2	0.00141
Gemella	1378	G	1	0	1	0.00070
Streptococcus	1301	G	3	0	3	0.00211
Lacticaseibacillus	2759736	G	2	0	2	0.00141
Carnobacterium	2747	G	2	1	3	0.00211
Faecalibacillus	2678885	G	13	1	14	0.00986
Longicatena	1918536	G	1	1	2	0.00141
Mycobacterium	1763	G	80	23	103	0.07254
Cutibacterium	1912216	G	6	2	8	0.00563
Bifidobacterium	1678	G	2	0	2	0.00141
Modestobacter	88138	G	2	0	2	0.00141
Streptomyces	1883	G	1	0	1	0.00070
Nostoc	1177	G	2	0	2	0.00141
Oscillatoria	1158	G	2	8	10	0.00704
Chroococcidiopsis	54298	G	1	0	1	0.00070
Acaryochloris	155977	G	1	0	1	0.00070
Trichothermofontia	3045815	G	1	3	4	0.00282
Klebsiella	570	G	6	533	539	0.37958
Enterobacter	547	G	1	0	1	0.00070
Escherichia	561	G	1	103	104	0.07324
Providencia	586	G	1	0	1	0.00070
Pseudomonas	286	G	4	46	50	0.03521
Stenotrophomonas	40323	G	1	0	1	0.00070
Cupriavidus	106589	G	4	6	10	0.00704
Turicimonas	1918598	G	3	2	5	0.00352
Janthinobacterium	29580	G	3	1	4	0.00282
Achromobacter	222	G	1	1	2	0.00141
Caldimonas	196013	G	1	1	2	0.00141
Nitrosomonas	914	G	1	0	1	0.00070
Defluviicoccus	111830	G	1	0	1	0.00070
Sphingomonas	13687	G	1	0	1	0.00070
Asticcacaulis	76890	G	1	0	1	0.00070
Akkermansia	239934	G	44	2	46	0.03239
Coraliomargarita	442430	G	1	0	1	0.00070
Planctopirus	1649480	G	1	0	1	0.00070
Bacteroides	816	G	13	2	15	0.01056
Alistipes	239759	G	2	0	2	0.00141
Fusobacterium	848	G	1	0	1	0.00070
Sulfidibacter	2915177	G	1	0	1	0.00070
Homo	9605	G	10	2	12	0.00845
