name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Faecalibacterium	216851	G	252	147	399	0.00778
Vescimonas	2892396	G	7	9	16	0.00031
Subdoligranulum	292632	G	5	0	5	0.00010
Caproicibacterium	2834348	G	3	4	7	0.00014
Amygdalobacter	3079925	G	1	0	1	0.00002
Ruminococcus	1263	G	1	0	1	0.00002
Lawsonibacter	2172004	G	1	2	3	0.00006
Clostridium	1485	G	3	13	16	0.00031
Eubacterium	1730	G	1	0	1	0.00002
Mediterraneibacter	2316020	G	66	8	74	0.00144
Coprococcus	33042	G	15	134	149	0.00291
Dorea	189330	G	13	2	15	0.00029
Roseburia	841	G	11	0	11	0.00021
Anaerobutyricum	2569097	G	7	0	7	0.00014
Anaerostipes	207244	G	5	1	6	0.00012
Lachnospira	28050	G	4	0	4	0.00008
Blautia	572511	G	4	0	4	0.00008
Wansuia	2944198	G	3	0	3	0.00006
Enterocloster	2719313	G	2	0	2	0.00004
Herbinix	1663717	G	2	0	2	0.00004
Lachnoclostridium	1506553	G	1	0	1	0.00002
Agathobacter	1766253	G	1	0	1	0.00002
Anaerotignum	2039240	G	1	0	1	0.00002
Mogibacterium	86331	G	1	0	1	0.00002
Aminipila	2060094	G	1	0	1	0.00002
Clostridioides	1870884	G	1	5	6	0.00012
Caminicella	166484	G	1	0	1	0.00002
Filifactor	44259	G	1	0	1	0.00002
Thermoanaerobacter	1754	G	1	0	1	0.00002
Bacillus	1386	G	163	8952	9115	0.17775
Neobacillus	2675232	G	2	0	2	0.00004
Salipaludibacillus	1884449	G	1	0	1	0.00002
Priestia	2800373	G	1	0	1	0.00002
Staphylococcus	1279	G	18	325	343	0.00669
Mammaliicoccus	2803850	G	1	0	1	0.00002
Gemella	1378	G	8	0	8	0.00016
Paenibacillus	44249	G	3	0	3	0.00006
Brevibacillus	55080	G	1	0	1	0.00002
Streptococcus	1301	G	23	0	23	0.00045
Lactococcus	1357	G	1	0	1	0.00002
Granulicatella	117563	G	3	3	6	0.00012
Dolosigranulum	29393	G	1	0	1	0.00002
Lactobacillus	1578	G	2	1	3	0.00006
Melissococcus	33969	G	1	0	1	0.00002
Anaerococcus	165779	G	14	4	18	0.00035
Finegoldia	150022	G	1	0	1	0.00002
Catenibacterium	135858	G	5	4	9	0.00018
Phascolarctobacterium	33024	G	6	0	6	0.00012
Veillonella	29465	G	2	0	2	0.00004
Megamonas	158846	G	1	0	1	0.00002
Cutibacterium	1912216	G	72	16	88	0.00172
Nocardioides	1839	G	5	2	7	0.00014
Corynebacterium	1716	G	32	3	35	0.00068
Lawsonella	1847725	G	2	0	2	0.00004
Mycobacterium	1763	G	1	0	1	0.00002
Rhodococcus	1827	G	1	0	1	0.00002
Gordonia	2053	G	1	1	2	0.00004
Micrococcus	1269	G	3	0	3	0.00006
Microbacterium	33882	G	2	0	2	0.00004
Paraoerskovia	665568	G	1	2	3	0.00006
Dermacoccus	57495	G	1	2	3	0.00006
Actinomyces	1654	G	5	0	5	0.00010
Schaalia	2529408	G	1	0	1	0.00002
Gardnerella	2701	G	1	0	1	0.00002
Actinomycetospora	402649	G	1	0	1	0.00002
Parafannyhessea	2847312	G	2	0	2	0.00004
Gloeothece	28070	G	2	0	2	0.00004
Brasilonema	383614	G	1	1	2	0.00004
Enterobacter	547	G	12	537	549	0.01071
Klebsiella	570	G	8	15309	15317	0.29869
Escherichia	561	G	7	1432	1439	0.02806
Salmonella	590	G	3	21879	21882	0.42672
Citrobacter	544	G	2	81	83	0.00162
Cronobacter	413496	G	1	5	6	0.00012
Xenorhabdus	626	G	2	0	2	0.00004
Pantoea	53335	G	1	1	2	0.00004
Acinetobacter	469	G	31	48	79	0.00154
Moraxella	475	G	1	0	1	0.00002
Pseudomonas	286	G	6	70	76	0.00148
Vibrio	662	G	4	4	8	0.00016
Photobacterium	657	G	1	0	1	0.00002
Stenotrophomonas	40323	G	3	2	5	0.00010
Xanthomonas	338	G	1	0	1	0.00002
Haemophilus	724	G	1	0	1	0.00002
Halomonas	2745	G	1	0	1	0.00002
Halotalea	376488	G	1	0	1	0.00002
Marinomonas	28253	G	2	0	2	0.00004
Shewanella	22	G	4	0	4	0.00008
Cellvibrio	10	G	2	0	2	0.00004
Candidatus Nitrosacidococcus	2796146	G	1	0	1	0.00002
Sutterella	40544	G	39	24	63	0.00123
Candidatus Symbiobacter	1436289	G	6	2	8	0.00016
Comamonas	283	G	2	3	5	0.00010
Hydrogenophaga	47420	G	1	5	6	0.00012
Ottowia	219181	G	1	2	3	0.00006
Cupriavidus	106589	G	6	5	11	0.00021
Polynucleobacter	44013	G	3	0	3	0.00006
Burkholderia	32008	G	1	0	1	0.00002
Massilia	149698	G	3	3	6	0.00012
Oligella	90243	G	2	0	2	0.00004
Neisseria	482	G	3	7	10	0.00020
Roseomonas	125216	G	3	4	7	0.00014
Acidibrevibacterium	2603324	G	2	1	3	0.00006
Paracoccus	265	G	3	4	7	0.00014
Phenylobacterium	20	G	1	4	5	0.00010
Brevundimonas	41275	G	1	0	1	0.00002
Bradyrhizobium	374	G	2	0	2	0.00004
Labrys	204476	G	1	0	1	0.00002
Pseudolabrys	556257	G	1	0	1	0.00002
Novosphingobium	165696	G	1	0	1	0.00002
Bacteroides	816	G	48	7	55	0.00107
Phocaeicola	909656	G	35	12	47	0.00092
Parabacteroides	375288	G	12	2	14	0.00027
Porphyromonas	836	G	8	0	8	0.00016
Segatella	2974251	G	2	0	2	0.00004
Prevotella	838	G	1	1	2	0.00004
Odoribacter	283168	G	1	0	1	0.00002
Butyricimonas	574697	G	1	0	1	0.00002
Algoriphagus	246875	G	2	0	2	0.00004
Spirosoma	107	G	2	0	2	0.00004
Dyadobacter	120831	G	1	0	1	0.00002
Hymenobacter	89966	G	1	0	1	0.00002
Cloacibacterium	501783	G	1	0	1	0.00002
Capnocytophaga	1016	G	1	0	1	0.00002
Anseongella	1773450	G	1	1	2	0.00004
Candidatus Cloacimonas	456826	G	3	0	3	0.00006
Fusobacterium	848	G	11	0	11	0.00021
Leptotrichia	32067	G	2	0	2	0.00004
Humisphaera	2807511	G	1	0	1	0.00002
Coprothermobacter	68335	G	2	0	2	0.00004
Methanocaldococcus	196118	G	561	447	1008	0.01966
Methanococcus	2184	G	1	0	1	0.00002
Methanothermococcus	155862	G	1	0	1	0.00002
Homo	9605	G	20	2	22	0.00043
