name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Klebsiella	570	G	719	55648	56367	0.79628
Escherichia	561	G	11	813	824	0.01164
Salmonella	590	G	5	5669	5674	0.08015
Enterobacter	547	G	4	34	38	0.00054
Candidatus Profftia	1177214	G	1	0	1	0.00001
Kosakonia	1330547	G	1	0	1	0.00001
Shigella	620	G	1	121	122	0.00172
Citrobacter	544	G	1	21	22	0.00031
Morganella	581	G	5	25	30	0.00042
Photorhabdus	29487	G	1	0	1	0.00001
Pectobacterium	122277	G	1	0	1	0.00001
Leminorella	82980	G	1	0	1	0.00001
Pseudomonas	286	G	19	33	52	0.00073
Moraxella	475	G	5	0	5	0.00007
Acinetobacter	469	G	3	0	3	0.00004
Psychrobacter	497	G	3	0	3	0.00004
Stenotrophomonas	40323	G	8	2	10	0.00014
Vibrio	662	G	4	0	4	0.00006
Rheinheimera	67575	G	2	0	2	0.00003
Cupriavidus	106589	G	9	0	9	0.00013
Acidovorax	12916	G	5	0	5	0.00007
Sutterella	40544	G	4	1	5	0.00007
Caldimonas	196013	G	2	11	13	0.00018
Sphaerotilus	34102	G	1	5	6	0.00008
Castellaniella	359336	G	1	1	2	0.00003
Achromobacter	222	G	1	0	1	0.00001
Tepidimonas	114248	G	1	5	6	0.00008
Dechloromonas	73029	G	3	2	5	0.00007
Vitreoscilla	59	G	1	0	1	0.00001
Neisseria	482	G	1	0	1	0.00001
Methylobacterium	407	G	2	3	5	0.00007
Microvirga	186650	G	1	0	1	0.00001
Devosia	46913	G	2	0	2	0.00003
Rhizobium	379	G	2	0	2	0.00003
Bosea	85413	G	1	0	1	0.00001
Pseudolabrys	556257	G	1	1	2	0.00003
Aureimonas	414371	G	1	1	2	0.00003
Enhydrobacter	212791	G	1	0	1	0.00001
Brucella	234	G	1	0	1	0.00001
Hyphomicrobium	81	G	1	0	1	0.00001
Bradyrhizobium	374	G	1	0	1	0.00001
