name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	3097	799	3896	0.03908
Anaerostipes	207244	G	2704	232	2936	0.02945
Agathobacter	1766253	G	1609	1252	2861	0.02870
Blautia	572511	G	909	3002	3911	0.03923
Simiaoa	2944193	G	483	41	524	0.00526
Anaerobutyricum	2569097	G	374	36	410	0.00411
Roseburia	841	G	247	690	937	0.00940
Herbinix	1663717	G	213	19	232	0.00233
Butyrivibrio	830	G	152	0	152	0.00152
Lachnoclostridium	1506553	G	133	5	138	0.00138
Sellimonas	1769710	G	107	2	109	0.00109
Dorea	189330	G	106	20	126	0.00126
Enterocloster	2719313	G	97	0	97	0.00097
Lachnoanaerobaculum	1164882	G	24	0	24	0.00024
Wansuia	2944198	G	23	0	23	0.00023
Claveliimonas	3076670	G	22	1	23	0.00023
Novisyntrophococcus	2888809	G	20	0	20	0.00020
Lachnospira	28050	G	16	0	16	0.00016
Kineothrix	2163168	G	15	0	15	0.00015
Chakrabartyella	3088373	G	14	0	14	0.00014
Coprococcus	33042	G	13	2	15	0.00015
Anaerocolumna	1843210	G	10	0	10	0.00010
Qiania	2944195	G	8	0	8	0.00008
Marvinbryantia	248744	G	6	0	6	0.00006
Anaeromicropila	3024823	G	4	0	4	0.00004
Tyzzerella	1506577	G	3	0	3	0.00003
Chordicoccus	3031933	G	3	0	3	0.00003
Lacrimispora	2719231	G	2	0	2	0.00002
Pseudobutyrivibrio	46205	G	2	0	2	0.00002
Stomatobaculum	1213720	G	1	0	1	0.00001
Anaeropeptidivorans	2997360	G	1	0	1	0.00001
Candidatus Epulonipiscium	2383	G	1	0	1	0.00001
Anaerotignum	2039240	G	60	8	68	0.00068
Cellulosilyticum	698776	G	59	0	59	0.00059
Faecalibacterium	216851	G	512	16	528	0.00530
Ruthenibacterium	1905344	G	234	77	311	0.00312
Flavonifractor	946234	G	109	51	160	0.00160
Ruminococcus	1263	G	46	0	46	0.00046
Subdoligranulum	292632	G	22	1	23	0.00023
Solibaculum	2842531	G	7	6	13	0.00013
Caproicibacterium	2834348	G	6	0	6	0.00006
Lawsonibacter	2172004	G	5	4	9	0.00009
Vescimonas	2892396	G	4	2	6	0.00006
Anaerotruncus	244127	G	2	2	4	0.00004
Petroclostridium	2304687	G	2	0	2	0.00002
Amygdalobacter	3079925	G	1	0	1	0.00001
Pusillibacter	2892397	G	1	0	1	0.00001
Paludihabitans	2038676	G	1	0	1	0.00001
Clostridium	1485	G	246	190	436	0.00437
Hungatella	1649459	G	7	0	7	0.00007
Intestinibacillus	1928820	G	7	3	10	0.00010
Agathobaculum	2048137	G	2	0	2	0.00002
Massilistercora	2717089	G	6	0	6	0.00006
Intestinimonas	1392389	G	2	0	2	0.00002
Proteiniborus	415014	G	1	0	1	0.00001
Sinanaerobacter	2886866	G	1	0	1	0.00001
Acutalibacter	1918385	G	2	0	2	0.00002
Caproiciproducens	1738645	G	1	3	4	0.00004
Eubacterium	1730	G	4	0	4	0.00004
Desulforamulus	2916693	G	3	0	3	0.00003
Candidatus Formimonas	2840454	G	1	0	1	0.00001
Aristaeella	3046369	G	2	0	2	0.00002
Maliibacterium	3047433	G	1	0	1	0.00001
Aminipila	2060094	G	5	3	8	0.00008
Emergencia	1926556	G	2	0	2	0.00002
Mogibacterium	86331	G	1	0	1	0.00001
Tepidibacter	214904	G	2	1	3	0.00003
Peptostreptococcus	1257	G	1	0	1	0.00001
Romboutsia	1501226	G	1	1	2	0.00002
Peptacetobacter	2743582	G	1	0	1	0.00001
Filifactor	44259	G	1	0	1	0.00001
Serpentinicella	1890059	G	1	0	1	0.00001
Natranaerobius	375928	G	1	0	1	0.00001
Zhaonella	2748674	G	1	0	1	0.00001
Christensenella	990721	G	1	0	1	0.00001
Bacillus	1386	G	6005	7770	13775	0.13817
Peribacillus	2675229	G	18	0	18	0.00018
Cytobacillus	2675230	G	4	0	4	0.00004
Priestia	2800373	G	4	0	4	0.00004
Neobacillus	2675232	G	2	0	2	0.00002
Salimicrobium	351195	G	2	0	2	0.00002
Virgibacillus	84406	G	1	0	1	0.00001
Paenibacillus	44249	G	36	0	36	0.00036
Brevibacillus	55080	G	1	0	1	0.00001
Staphylococcus	1279	G	12	89	101	0.00101
Gemella	1378	G	6	0	6	0.00006
Sporosarcina	1569	G	1	0	1	0.00001
Novibacillus	1677050	G	1	0	1	0.00001
Streptococcus	1301	G	78	52	130	0.00130
Lactiplantibacillus	2767842	G	2	4	6	0.00006
Lactobacillus	1578	G	1	0	1	0.00001
Lacticaseibacillus	2759736	G	1	1	2	0.00002
Dolosigranulum	29393	G	7	0	7	0.00007
Granulicatella	117563	G	4	3	7	0.00007
Enterococcus	1350	G	6	0	6	0.00006
Thomasclavelia	3025755	G	499	71	570	0.00572
Catenibacterium	135858	G	1	0	1	0.00001
Longicatena	1918536	G	214	105	319	0.00320
Erysipelothrix	1647	G	13	0	13	0.00013
Amedibacterium	2749267	G	6	6	12	0.00012
Bulleidia	118747	G	1	0	1	0.00001
Allobaculum	174708	G	1	0	1	0.00001
Faecalibaculum	1729679	G	1	0	1	0.00001
Allocoprobacillus	3059504	G	1	0	1	0.00001
Phascolarctobacterium	33024	G	30	5	35	0.00035
Selenomonas	970	G	9	0	9	0.00009
Megamonas	158846	G	2	0	2	0.00002
Sporomusa	2375	G	2	1	3	0.00003
Anaeromusa	81463	G	1	0	1	0.00001
Veillonella	29465	G	4	0	4	0.00004
Megasphaera	906	G	1	0	1	0.00001
