name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mediterraneibacter	2316020	G	1463	455	1918	0.01662
Blautia	572511	G	834	2146	2980	0.02582
Anaerobutyricum	2569097	G	277	90	367	0.00318
Simiaoa	2944193	G	239	72	311	0.00269
Enterocloster	2719313	G	214	7	221	0.00191
Roseburia	841	G	177	512	689	0.00597
Anaerostipes	207244	G	134	47	181	0.00157
Dorea	189330	G	105	62	167	0.00145
Agathobacter	1766253	G	103	41	144	0.00125
Lachnoclostridium	1506553	G	100	21	121	0.00105
Coprococcus	33042	G	99	61	160	0.00139
Butyrivibrio	830	G	90	1	91	0.00079
Herbinix	1663717	G	83	16	99	0.00086
Lacrimispora	2719231	G	25	0	25	0.00022
Novisyntrophococcus	2888809	G	17	1	18	0.00016
Marvinbryantia	248744	G	15	0	15	0.00013
Chordicoccus	3031933	G	10	0	10	0.00009
Lachnospira	28050	G	10	1	11	0.00010
Kineothrix	2163168	G	8	0	8	0.00007
Anaeromicropila	3024823	G	5	0	5	0.00004
Qiania	2944195	G	4	0	4	0.00003
Sellimonas	1769710	G	4	0	4	0.00003
Pseudobutyrivibrio	46205	G	4	0	4	0.00003
Chakrabartyella	3088373	G	3	0	3	0.00003
Anaerocolumna	1843210	G	3	0	3	0.00003
Stomatobaculum	1213720	G	3	0	3	0.00003
Tyzzerella	1506577	G	2	0	2	0.00002
Wansuia	2944198	G	1	0	1	0.00001
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Claveliimonas	3076670	G	1	0	1	0.00001
Cellulosilyticum	698776	G	29	0	29	0.00025
Defluviitalea	1185408	G	17	3	20	0.00017
Anaerotignum	2039240	G	2	0	2	0.00002
Petrocella	2603323	G	1	0	1	0.00001
Faecalibacterium	216851	G	1980	340	2320	0.02010
Flavonifractor	946234	G	307	94	401	0.00347
Ruminococcus	1263	G	49	3	52	0.00045
Pusillibacter	2892397	G	29	7	36	0.00031
Vescimonas	2892396	G	24	17	41	0.00036
Lawsonibacter	2172004	G	23	8	31	0.00027
Subdoligranulum	292632	G	22	1	23	0.00020
Oscillibacter	459786	G	12	167	179	0.00155
Ruthenibacterium	1905344	G	7	1	8	0.00007
Anaerotruncus	244127	G	6	3	9	0.00008
Caproicibacterium	2834348	G	6	2	8	0.00007
Solibaculum	2842531	G	5	1	6	0.00005
Dysosmobacter	2591381	G	4	85	89	0.00077
Paludihabitans	2038676	G	2	0	2	0.00002
Petroclostridium	2304687	G	1	0	1	0.00001
Clostridium	1485	G	143	737	880	0.00762
Hungatella	1649459	G	8	2	10	0.00009
Candidatus Arthromitus	49082	G	2	0	2	0.00002
Caloramator	44258	G	1	0	1	0.00001
Flintibacter	1918454	G	128	55	183	0.00159
Intestinimonas	1392389	G	19	7	26	0.00023
Massilistercora	2717089	G	2	0	2	0.00002
Sinanaerobacter	2886866	G	1	0	1	0.00001
Intestinibacillus	1928820	G	14	9	23	0.00020
Agathobaculum	2048137	G	2	0	2	0.00002
Aristaeella	3046369	G	11	0	11	0.00010
Caproiciproducens	1738645	G	8	0	8	0.00007
Caproicibacter	2576755	G	1	6	7	0.00006
Eubacterium	1730	G	9	2	11	0.00010
Desulfosporosinus	79206	G	3	0	3	0.00003
Desulfitobacterium	36853	G	1	0	1	0.00001
Maliibacterium	3047433	G	1	0	1	0.00001
Intestinibacter	1505657	G	41	31	72	0.00062
Terrisporobacter	1505652	G	6	5	11	0.00010
Paraclostridium	1849822	G	2	0	2	0.00002
Clostridioides	1870884	G	2	14	16	0.00014
Tepidibacter	214904	G	1	0	1	0.00001
Filifactor	44259	G	4	1	5	0.00004
Mogibacterium	86331	G	1	0	1	0.00001
Aminipila	2060094	G	1	0	1	0.00001
Serpentinicella	1890059	G	1	0	1	0.00001
Carboxydothermus	129957	G	1	0	1	0.00001
Mahella	252965	G	1	0	1	0.00001
Christensenella	990721	G	1	0	1	0.00001
Bacillus	1386	G	390	17074	17464	0.15132
Salicibibacter	2685905	G	9	0	9	0.00008
Priestia	2800373	G	5	0	5	0.00004
Cytobacillus	2675230	G	4	0	4	0.00003
Peribacillus	2675229	G	2	0	2	0.00002
Neobacillus	2675232	G	2	0	2	0.00002
Metabacillus	2675233	G	2	0	2	0.00002
Fictibacillus	1329200	G	2	0	2	0.00002
Heyndrickxia	2837504	G	2	0	2	0.00002
Lysinibacillus	400634	G	2	0	2	0.00002
Mesobacillus	2675231	G	1	0	1	0.00001
Rossellomorea	2837508	G	1	0	1	0.00001
Oceanobacillus	182709	G	1	0	1	0.00001
Niallia	2837506	G	1	0	1	0.00001
Caldibacillus	1276290	G	1	1	2	0.00002
Staphylococcus	1279	G	151	1299	1450	0.01256
Paenibacillus	44249	G	14	0	14	0.00012
Alicyclobacillus	29330	G	3	0	3	0.00003
Gemella	1378	G	3	0	3	0.00003
Abyssicoccus	1955413	G	2	0	2	0.00002
Streptococcus	1301	G	110	999	1109	0.00961
Lactococcus	1357	G	1	9	10	0.00009
Lactobacillus	1578	G	4	10	14	0.00012
Companilactobacillus	2767879	G	4	0	4	0.00003
Weissella	46255	G	2	0	2	0.00002
Limosilactobacillus	2742598	G	2	0	2	0.00002
Levilactobacillus	2767886	G	1	0	1	0.00001
Ligilactobacillus	2767887	G	1	0	1	0.00001
Aerococcus	1375	G	4	0	4	0.00003
Carnobacterium	2747	G	2	0	2	0.00002
Dolosigranulum	29393	G	1	0	1	0.00001
Enterococcus	1350	G	2	8	10	0.00009
Catenibacterium	135858	G	128	26	154	0.00133
Faecalibacillus	2678885	G	99	32	131	0.00114
Tannockella	2943184	G	4	0	4	0.00003
Thomasclavelia	3025755	G	2	0	2	0.00002
Longicatena	1918536	G	72	76	148	0.00128
Erysipelothrix	1647	G	11	0	11	0.00010
Faecalibaculum	1729679	G	4	0	4	0.00003
Amedibacterium	2749267	G	3	1	4	0.00003
Allobaculum	174708	G	1	0	1	0.00001
Phascolarctobacterium	33024	G	54	2	56	0.00049
Veillonella	29465	G	9	0	9	0.00008
Dialister	39948	G	5	0	5	0.00004
Selenomonas	970	G	5	0	5	0.00004
Finegoldia	150022	G	6	1	7	0.00006
Anaerococcus	165779	G	3	1	4	0.00003
Miniphocaeibacter	2126548	G	2	0	2	0.00002
Schnuerera	2794837	G	1	0	1	0.00001
Cutibacterium	1912216	G	353	80	433	0.00375
Microlunatus	29404	G	1	1	2	0.00002
Nocardioides	1839	G	22	14	36	0.00031
Friedmanniella	53387	G	1	1	2	0.00002
Micrococcus	1269	G	21	4	25	0.00022
Kocuria	57493	G	10	5	15	0.00013
Rothia	32207	G	6	1	7	0.00006
Auritidibacter	1160973	G	2	0	2	0.00002
Glutamicibacter	1742989	G	1	0	1	0.00001
Microbacterium	33882	G	4	3	7	0.00006
Brevibacterium	1696	G	3	2	5	0.00004
Dermacoccus	57495	G	3	2	5	0.00004
Actinotalea	458839	G	2	2	4	0.00003
Janibacter	53457	G	1	2	3	0.00003
Brachybacterium	43668	G	1	0	1	0.00001
Kytococcus	57499	G	1	0	1	0.00001
Corynebacterium	1716	G	38	6	44	0.00038
Mycobacterium	1763	G	11	8	19	0.00016
Mycolicibacterium	1866885	G	1	0	1	0.00001
Lawsonella	1847725	G	6	0	6	0.00005
Dietzia	37914	G	3	0	3	0.00003
Rhodococcus	1827	G	1	0	1	0.00001
Prescottella	2979332	G	1	0	1	0.00001
Gordonia	2053	G	1	0	1	0.00001
Actinomyces	1654	G	12	2	14	0.00012
Schaalia	2529408	G	4	1	5	0.00004
Varibaculum	184869	G	3	1	4	0.00003
Bifidobacterium	1678	G	15	1	16	0.00014
Scardovia	196081	G	2	0	2	0.00002
Gardnerella	2701	G	1	0	1	0.00001
