name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Anaerostipes	207244	G	400	287	687	0.02031
Mediterraneibacter	2316020	G	106	133	239	0.00707
Agathobacter	1766253	G	97	105	202	0.00597
Blautia	572511	G	64	74	138	0.00408
Dorea	189330	G	53	67	120	0.00355
Coprococcus	33042	G	38	45	83	0.00245
Roseburia	841	G	18	18	36	0.00106
Lachnospira	28050	G	14	6	20	0.00059
Simiaoa	2944193	G	11	11	22	0.00065
Anaerobutyricum	2569097	G	10	8	18	0.00053
Enterocloster	2719313	G	6	2	8	0.00024
Butyrivibrio	830	G	5	0	5	0.00015
Stomatobaculum	1213720	G	3	0	3	0.00009
Kineothrix	2163168	G	3	0	3	0.00009
Wansuia	2944198	G	3	0	3	0.00009
Pseudobutyrivibrio	46205	G	2	0	2	0.00006
Claveliimonas	3076670	G	2	1	3	0.00009
Lachnoclostridium	1506553	G	1	0	1	0.00003
Marvinbryantia	248744	G	1	0	1	0.00003
Faecalibacterium	216851	G	171	93	264	0.00781
Subdoligranulum	292632	G	29	6	35	0.00103
Ruthenibacterium	1905344	G	8	5	13	0.00038
Vescimonas	2892396	G	5	8	13	0.00038
Ruminococcus	1263	G	4	0	4	0.00012
Pusillibacter	2892397	G	3	2	5	0.00015
Lawsonibacter	2172004	G	2	1	3	0.00009
Flavonifractor	946234	G	2	1	3	0.00009
Amygdalobacter	3079925	G	1	0	1	0.00003
Thermoclostridium	2304691	G	1	0	1	0.00003
Oscillibacter	459786	G	1	52	53	0.00157
Acetivibrio	35829	G	1	0	1	0.00003
Clostridium	1485	G	10	81	91	0.00269
Hungatella	1649459	G	8	6	14	0.00041
Intestinibacillus	1928820	G	9	6	15	0.00044
Eubacterium	1730	G	5	6	11	0.00033
Acutalibacter	1918385	G	1	0	1	0.00003
Peptostreptococcus	1257	G	1	0	1	0.00003
Tepidibacter	214904	G	1	0	1	0.00003
Intestinibacter	1505657	G	1	0	1	0.00003
Christensenella	990721	G	2	0	2	0.00006
Bacillus	1386	G	80	9038	9118	0.26962
Neobacillus	2675232	G	2	0	2	0.00006
Lysinibacillus	400634	G	1	0	1	0.00003
Halobacillus	45667	G	1	0	1	0.00003
Staphylococcus	1279	G	4	274	278	0.00822
Paenibacillus	44249	G	4	0	4	0.00012
Gemella	1378	G	2	0	2	0.00006
Brochothrix	2755	G	1	0	1	0.00003
Streptococcus	1301	G	27	15	42	0.00124
Dolosigranulum	29393	G	5	1	6	0.00018
Granulicatella	117563	G	2	2	4	0.00012
Enterococcus	1350	G	2	12	14	0.00041
Globicatella	13075	G	2	0	2	0.00006
Faecalibacillus	2678885	G	27	16	43	0.00127
Thomasclavelia	3025755	G	4	0	4	0.00012
Bulleidia	118747	G	1	6	7	0.00021
Finegoldia	150022	G	2	0	2	0.00006
Anaerococcus	165779	G	2	0	2	0.00006
Peptoniphilus	162289	G	1	0	1	0.00003
Parvimonas	543311	G	1	0	1	0.00003
Pelosinus	365348	G	1	0	1	0.00003
Megamonas	158846	G	1	0	1	0.00003
Veillonella	29465	G	2	0	2	0.00006
Cutibacterium	1912216	G	47	21	68	0.00201
Arachnia	2801844	G	1	0	1	0.00003
Corynebacterium	1716	G	22	15	37	0.00109
Bifidobacterium	1678	G	26	2	28	0.00083
Gardnerella	2701	G	3	0	3	0.00009
Microbacterium	33882	G	8	14	22	0.00065
Curtobacterium	2034	G	2	0	2	0.00006
Micrococcus	1269	G	1	0	1	0.00003
Actinomyces	1654	G	3	3	6	0.00018
Collinsella	102106	G	9	2	11	0.00033
Eggerthella	84111	G	1	0	1	0.00003
Oscillatoria	1158	G	2	0	2	0.00006
Leptolyngbya	47251	G	1	0	1	0.00003
Meiothermus	65551	G	2	0	2	0.00006
Deinococcus	1298	G	1	0	1	0.00003
Spiroplasma	2132	G	1	0	1	0.00003
Haploplasma	2903106	G	1	0	1	0.00003
Escherichia	561	G	4	7442	7446	0.22018
Klebsiella	570	G	4	1492	1496	0.04424
Enterobacter	547	G	3	365	368	0.01088
Salmonella	590	G	1	11598	11599	0.34298
Sodalis	84565	G	1	0	1	0.00003
Stenotrophomonas	40323	G	4	7	11	0.00033
Thermomonas	141948	G	1	0	1	0.00003
Steroidobacter	469322	G	4	0	4	0.00012
Haemophilus	724	G	3	2	5	0.00015
Pseudomonas	286	G	2	28	30	0.00089
Cardiobacterium	2717	G	1	0	1	0.00003
Halomonas	2745	G	1	0	1	0.00003
Vibrio	662	G	1	0	1	0.00003
Duodenibacillus	1980697	G	9	13	22	0.00065
Sutterella	40544	G	1	0	1	0.00003
Advenella	290425	G	3	7	10	0.00030
Ralstonia	48736	G	2	7	9	0.00027
Caldimonas	196013	G	1	6	7	0.00021
Aliiroseovarius	1658781	G	3	2	5	0.00015
Ketogulonicigenium	92944	G	1	1	2	0.00006
Sphingorhabdus	1434046	G	2	2	4	0.00012
Altererythrobacter	361177	G	1	0	1	0.00003
Liberibacter	34019	G	3	0	3	0.00009
Phocaeicola	909656	G	119	56	175	0.00517
Bacteroides	816	G	31	3	34	0.00101
Alistipes	239759	G	16	1	17	0.00050
Prevotella	838	G	4	0	4	0.00012
Segatella	2974251	G	3	0	3	0.00009
Porphyromonas	836	G	2	0	2	0.00006
Hymenobacter	89966	G	2	0	2	0.00006
Spirosoma	107	G	1	0	1	0.00003
Cytophaga	978	G	1	0	1	0.00003
Cloacibacterium	501783	G	2	0	2	0.00006
Capnocytophaga	1016	G	1	0	1	0.00003
Pseudobacter	1860196	G	3	0	3	0.00009
Rhodocaloribacter	2893090	G	2	0	2	0.00006
Fibrobacter	832	G	2	0	2	0.00006
Akkermansia	239934	G	6	0	6	0.00018
Frigoriglobus	2774146	G	1	0	1	0.00003
Leptotrichia	32067	G	2	1	3	0.00009
Fusobacterium	848	G	1	0	1	0.00003
Nitratidesulfovibrio	2802295	G	1	3	4	0.00012
Trichlorobacter	115782	G	1	0	1	0.00003
Campylobacter	194	G	2	0	2	0.00006
Brachyspira	29521	G	1	0	1	0.00003
Methanocaldococcus	196118	G	308	310	618	0.01827
Homo	9605	G	5	1	6	0.00018
